state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
CW,2020-12-24,"121,076","121,023","121,130",17.31,17.26,17.36,"702,410","701,991","702,830"
CW,2020-12-25,"117,258","117,141","117,375",16.93,16.84,17.01,"695,586","695,236","695,936"
CW,2020-12-26,"119,422","119,353","119,492",17.23,17.19,17.27,"695,964","695,638","696,290"
CW,2020-12-27,"124,058","123,974","124,142",17.85,17.80,17.91,"697,756","697,400","698,112"
CW,2020-12-28,"127,579","127,503","127,654",18.29,18.25,18.34,"700,285","699,954","700,616"
CW,2020-12-29,"129,434","129,360","129,508",18.40,18.35,18.44,"706,428","706,060","706,795"
CW,2020-12-30,"128,916","128,736","129,097",18.27,18.11,18.44,"708,636","707,593","709,680"
CW,2020-12-31,"127,659","127,342","127,976",18.19,17.89,18.49,"704,809","703,008","706,610"
CW,2021-01-01,"125,598","125,099","126,096",17.97,17.49,18.45,"702,092","699,241","704,943"
CW,2021-01-02,"126,920","126,114","127,727",18.18,17.44,18.91,"701,348","697,221","705,476"
CW,2021-01-03,"129,536","128,749","130,323",18.55,17.76,19.34,"701,330","696,505","706,155"
AK,2020-12-04,164,164,164,11.08,11.08,11.08,"1,480","1,480","1,480"
AL,2020-12-04,"1,943","1,941","1,945",13.74,13.65,13.84,"14,137","14,132","14,142"
AR,2020-12-04,"1,079","1,079","1,079",14.18,14.18,14.18,"7,611","7,611","7,611"
AZ,2020-12-04,"2,965","2,962","2,968",21.55,21.55,21.55,"13,771","13,771","13,771"
CA,2020-12-04,"10,230","10,216","10,244",16.31,16.31,16.31,"62,806","62,755","62,857"
CO,2020-12-04,"1,838","1,838","1,838",18.06,18.06,18.06,"10,175","10,175","10,175"
CT,2020-12-04,"1,328","1,328","1,328",16.31,16.31,16.31,"8,143","8,143","8,143"
DC,2020-12-04,261,261,261,8.86,8.86,8.86,"2,945","2,945","2,945"
DE,2020-12-04,357,357,357,14.03,14.03,14.03,"2,545","2,545","2,545"
FL,2020-12-04,"4,988","4,988","4,988",9.82,9.82,9.82,"51,723","51,723","51,723"
GA,2020-12-04,"2,687","2,684","2,690",14.15,14.15,14.15,"18,984","18,984","18,984"
HI,2020-12-04,64,64,64,2.54,2.54,2.54,"2,520","2,520","2,520"
IA,2020-12-04,974,974,974,12.37,12.37,12.37,"7,978","7,978","7,978"
ID,2020-12-04,455,455,455,14.58,14.58,14.58,"3,120","3,120","3,120"
IL,2020-12-04,"5,505","5,475","5,535",18.77,18.17,19.38,"29,322","29,197","29,447"
IN,2020-12-04,"3,211","3,211","3,211",19.44,19.44,19.44,"16,515","16,515","16,515"
KS,2020-12-04,"1,195","1,195","1,195",15.12,15.12,15.12,"7,901","7,901","7,901"
KY,2020-12-04,"1,749","1,749","1,749",14.74,14.74,14.74,"11,864","11,864","11,864"
LA,2020-12-04,"1,232","1,223","1,241",9.90,9.90,9.90,"12,674","12,674","12,674"
MA,2020-12-04,"1,316","1,316","1,316",7.92,7.92,7.92,"16,618","16,618","16,618"
MD,2020-12-04,"1,948","1,948","1,948",20.11,20.11,20.11,"9,687","9,687","9,687"
ME,2020-12-04,191,191,191,6.65,6.65,6.65,"2,871","2,871","2,871"
MI,2020-12-04,"4,105","4,105","4,105",19.86,19.80,19.92,"20,669","20,655","20,683"
MN,2020-12-04,"1,821","1,821","1,821",18.33,18.33,18.33,"9,935","9,925","9,945"
MS,2020-12-04,"1,117","1,106","1,128",13.88,13.88,13.88,"8,065","8,055","8,075"
MT,2020-12-04,412,412,412,14.41,14.41,14.41,"2,860","2,860","2,860"
ND,2020-12-04,393,386,400,19.61,19.61,19.61,"2,035","2,035","2,035"
NJ,2020-12-04,"3,374","3,374","3,374",17.18,17.18,17.18,"19,635","19,635","19,635"
NV,2020-12-04,"1,787","1,781","1,793",24.75,24.75,24.75,"7,392","7,392","7,392"
NY,2020-12-04,"5,067","5,067","5,067",10.73,10.73,10.73,"47,236","47,236","47,236"
SC,2020-12-04,"1,017","1,017","1,017",10.48,10.48,10.48,"9,707","9,707","9,707"
TN,2020-12-04,"2,593","2,591","2,595",16.15,16.15,16.15,"16,542","16,542","16,542"
UT,2020-12-04,604,604,604,11.59,11.59,11.59,"5,213","5,213","5,213"
VA,2020-12-04,"1,771","1,771","1,771",10.37,10.37,10.37,"17,082","17,082","17,082"
AK,2020-12-05,161,161,161,11.07,11.07,11.07,"1,455","1,455","1,455"
AL,2020-12-05,"1,962","1,961","1,963",13.91,13.20,14.62,"14,108","13,974","14,243"
AR,2020-12-05,"1,079","1,079","1,079",14.43,14.43,14.43,"7,475","7,475","7,475"
AZ,2020-12-05,"2,996","2,996","2,996",21.79,21.79,21.79,"13,761","13,761","13,761"
CA,2020-12-05,"10,598","10,584","10,613",17.00,16.90,17.10,"62,424","62,339","62,508"
CO,2020-12-05,"1,815","1,815","1,815",17.84,17.84,17.84,"10,173","10,173","10,173"
CT,2020-12-05,"1,339","1,339","1,339",16.44,16.44,16.44,"8,143","8,143","8,143"
DC,2020-12-05,216,216,216,7.41,7.41,7.41,"2,916","2,916","2,916"
DE,2020-12-05,383,383,383,15.16,15.16,15.16,"2,526","2,526","2,526"
FL,2020-12-05,"4,873","4,843","4,903",9.61,9.22,10.00,"51,635","51,564","51,706"
GA,2020-12-05,"2,741","2,740","2,742",14.44,14.38,14.49,"18,988","18,977","18,999"
HI,2020-12-05,52,52,52,2.12,2.12,2.12,"2,457","2,457","2,457"
IA,2020-12-05,938,937,939,11.91,11.91,11.91,"7,980","7,980","7,980"
ID,2020-12-05,440,439,441,14.13,13.94,14.33,"3,113","3,106","3,120"
IL,2020-12-05,"5,338","5,308","5,369",18.27,17.61,18.93,"29,219","29,071","29,367"
IN,2020-12-05,"3,153","3,153","3,153",19.10,19.10,19.10,"16,504","16,504","16,504"
KS,2020-12-05,"1,150","1,150","1,150",14.68,14.68,14.68,"7,835","7,835","7,835"
KY,2020-12-05,"1,695","1,695","1,695",14.28,14.28,14.28,"11,869","11,869","11,869"
LA,2020-12-05,"1,217","1,217","1,217",9.86,9.86,9.86,"12,568","12,568","12,568"
MA,2020-12-05,"1,296","1,296","1,296",7.96,7.96,7.96,"16,286","16,286","16,286"
MD,2020-12-05,"1,922","1,922","1,922",19.85,19.85,19.85,"9,683","9,683","9,683"
ME,2020-12-05,208,206,209,7.23,7.23,7.23,"2,869","2,869","2,869"
MI,2020-12-05,"3,987","3,987","3,987",19.31,19.28,19.35,"20,642","20,633","20,651"
MN,2020-12-05,"1,818","1,818","1,818",18.31,18.31,18.31,"9,927","9,918","9,936"
MS,2020-12-05,"1,095","1,084","1,106",13.76,13.76,13.76,"7,972","7,962","7,982"
MT,2020-12-05,386,386,386,13.50,13.50,13.50,"2,860","2,860","2,860"
ND,2020-12-05,380,370,389,19.05,14.83,23.26,"2,024","1,934","2,113"
NJ,2020-12-05,"3,366","3,366","3,366",17.31,17.31,17.31,"19,445","19,445","19,445"
NV,2020-12-05,"1,713","1,708","1,718",23.77,23.77,23.77,"7,377","7,377","7,377"
NY,2020-12-05,"5,377","5,377","5,377",11.44,11.44,11.44,"47,014","47,014","47,014"
SC,2020-12-05,"1,005","1,003","1,007",10.39,10.39,10.39,"9,673","9,673","9,673"
TN,2020-12-05,"2,608","2,576","2,640",16.27,16.27,16.27,"16,516","16,516","16,516"
UT,2020-12-05,581,581,581,11.14,11.14,11.14,"5,214","5,214","5,214"
VA,2020-12-05,"1,745","1,745","1,745",10.21,10.21,10.21,"17,090","17,090","17,090"
AK,2020-12-06,163,163,163,11.25,11.25,11.25,"1,449","1,449","1,449"
AL,2020-12-06,"2,022","2,018","2,025",14.30,13.88,14.71,"14,140","14,067","14,213"
AR,2020-12-06,"1,060","1,060","1,060",14.35,14.35,14.35,"7,389","7,389","7,389"
AZ,2020-12-06,"3,076","3,072","3,079",22.67,22.52,22.82,"13,587","13,571","13,603"
CA,2020-12-06,"10,922","10,881","10,964",17.80,17.47,18.14,"61,434","61,319","61,549"
CO,2020-12-06,"1,743","1,743","1,743",17.12,17.12,17.12,"10,179","10,179","10,179"
CT,2020-12-06,"1,361","1,361","1,361",16.74,16.74,16.74,"8,130","8,130","8,130"
DC,2020-12-06,229,229,229,8.00,8.00,8.00,"2,863","2,863","2,863"
DE,2020-12-06,379,379,379,15.04,15.04,15.04,"2,520","2,520","2,520"
FL,2020-12-06,"4,890","4,890","4,890",9.68,9.68,9.68,"51,406","51,406","51,406"
GA,2020-12-06,"2,830","2,827","2,832",14.96,14.87,15.04,"18,918","18,904","18,932"
HI,2020-12-06,49,49,49,2.00,2.00,2.00,"2,455","2,455","2,455"
IA,2020-12-06,901,900,902,11.45,11.33,11.57,"7,973","7,966","7,980"
ID,2020-12-06,437,437,437,14.08,14.08,14.08,"3,104","3,104","3,104"
IL,2020-12-06,"5,355","5,328","5,382",18.32,17.78,18.86,"29,227","29,115","29,339"
IN,2020-12-06,"3,193","3,193","3,193",19.37,19.37,19.37,"16,486","16,486","16,486"
KS,2020-12-06,"1,154","1,153","1,154",14.85,14.81,14.89,"7,768","7,765","7,771"
KY,2020-12-06,"1,718","1,717","1,720",14.48,14.48,14.48,"11,869","11,869","11,869"
LA,2020-12-06,"1,259","1,259","1,259",10.21,10.21,10.21,"12,555","12,549","12,561"
MA,2020-12-06,"1,378","1,378","1,378",8.68,8.68,8.68,"15,869","15,869","15,869"
MD,2020-12-06,"1,864","1,841","1,887",19.34,17.89,20.79,"9,638","9,535","9,741"
ME,2020-12-06,212,211,214,7.41,7.02,7.80,"2,868","2,857","2,879"
MI,2020-12-06,"3,988","3,968","4,007",19.57,18.98,20.16,"20,375","20,286","20,464"
MN,2020-12-06,"1,776","1,774","1,777",18.20,18.20,18.20,"9,758","9,749","9,767"
MS,2020-12-06,"1,143","1,132","1,154",14.46,14.46,14.46,"7,920","7,910","7,930"
MT,2020-12-06,391,391,391,13.68,13.68,13.68,"2,858","2,858","2,858"
ND,2020-12-06,377,370,384,18.96,18.51,19.42,"2,019","2,009","2,029"
NJ,2020-12-06,"3,455","3,455","3,455",17.84,17.84,17.84,"19,366","19,366","19,366"
NV,2020-12-06,"1,777","1,777","1,777",24.65,24.65,24.65,"7,378","7,378","7,378"
NY,2020-12-06,"5,421","5,421","5,421",11.54,11.54,11.54,"46,976","46,976","46,976"
SC,2020-12-06,"1,058","1,058","1,058",10.96,10.96,10.96,"9,651","9,651","9,651"
TN,2020-12-06,"2,656","2,656","2,656",16.66,16.66,16.66,"16,431","16,431","16,431"
UT,2020-12-06,577,577,577,11.07,11.07,11.07,"5,213","5,213","5,213"
VA,2020-12-06,"1,818","1,816","1,819",10.65,10.65,10.65,"17,058","17,058","17,058"
AK,2020-12-07,157,157,157,10.84,10.84,10.84,"1,449","1,449","1,449"
AL,2020-12-07,"2,096","2,092","2,100",14.80,14.64,14.95,"14,163","14,154","14,172"
AR,2020-12-07,"1,055","1,052","1,058",14.20,14.20,14.20,"7,431","7,431","7,431"
AZ,2020-12-07,"3,162","3,160","3,165",23.34,23.24,23.45,"13,568","13,559","13,577"
CA,2020-12-07,"11,401","11,388","11,415",18.63,18.38,18.88,"61,286","61,105","61,468"
CO,2020-12-07,"1,755","1,755","1,755",17.24,17.24,17.24,"10,181","10,181","10,181"
CT,2020-12-07,"1,388","1,388","1,388",17.09,17.09,17.09,"8,124","8,124","8,124"
DC,2020-12-07,255,255,255,8.82,8.82,8.82,"2,892","2,892","2,892"
DE,2020-12-07,398,398,398,15.84,15.84,15.84,"2,512","2,512","2,512"
FL,2020-12-07,"5,060","5,056","5,065",9.99,9.99,9.99,"51,554","51,554","51,554"
GA,2020-12-07,"2,926","2,926","2,926",15.51,15.51,15.51,"18,866","18,866","18,866"
HI,2020-12-07,59,59,59,2.37,2.37,2.37,"2,487","2,487","2,487"
IA,2020-12-07,904,904,905,11.50,11.50,11.50,"7,967","7,967","7,967"
ID,2020-12-07,444,444,445,14.38,14.38,14.38,"3,092","3,092","3,092"
IL,2020-12-07,"5,232","5,208","5,257",17.89,17.40,18.38,"29,250","29,148","29,352"
IN,2020-12-07,"3,170","3,135","3,205",19.53,19.53,19.53,"16,231","16,231","16,231"
KS,2020-12-07,"1,166","1,165","1,166",14.97,14.92,15.02,"7,788","7,785","7,791"
KY,2020-12-07,"1,786","1,786","1,786",15.05,15.05,15.05,"11,868","11,868","11,868"
LA,2020-12-07,"1,354","1,354","1,354",10.97,10.97,10.97,"12,567","12,567","12,567"
MA,2020-12-07,"1,395","1,395","1,395",8.78,8.78,8.78,"15,884","15,884","15,884"
MD,2020-12-07,"1,964","1,936","1,992",20.20,18.52,21.89,"9,721","9,600","9,842"
ME,2020-12-07,213,213,213,7.44,7.44,7.44,"2,863","2,863","2,863"
MI,2020-12-07,"4,072","4,072","4,072",19.92,19.92,19.92,"20,438","20,438","20,438"
MN,2020-12-07,"1,824","1,824","1,825",19.06,18.98,19.15,"9,570","9,561","9,579"
MS,2020-12-07,"1,155","1,145","1,165",14.53,14.53,14.53,"7,966","7,956","7,976"
MT,2020-12-07,390,390,391,13.66,13.66,13.66,"2,858","2,858","2,858"
ND,2020-12-07,392,385,399,19.85,19.85,19.85,"2,006","2,006","2,006"
NJ,2020-12-07,"3,591","3,591","3,591",18.49,18.49,18.49,"19,420","19,420","19,420"
NV,2020-12-07,"1,793","1,793","1,793",24.89,24.89,24.89,"7,371","7,371","7,371"
NY,2020-12-07,"5,707","5,707","5,707",12.16,12.16,12.16,"46,923","46,923","46,923"
SC,2020-12-07,"1,133","1,133","1,133",11.74,11.74,11.74,"9,653","9,653","9,653"
TN,2020-12-07,"2,718","2,716","2,721",16.99,16.99,16.99,"16,472","16,472","16,472"
UT,2020-12-07,574,574,574,11.01,11.01,11.01,"5,213","5,213","5,213"
VA,2020-12-07,"1,878","1,877","1,880",10.97,10.97,10.97,"17,118","17,118","17,118"
AK,2020-12-08,164,164,164,11.32,11.32,11.32,"1,449","1,449","1,449"
AL,2020-12-08,"2,178","2,175","2,182",15.43,15.43,15.43,"14,120","14,120","14,120"
AR,2020-12-08,"1,122","1,122","1,122",14.82,14.82,14.82,"7,573","7,573","7,573"
AZ,2020-12-08,"3,262","3,262","3,262",23.56,23.56,23.56,"13,867","13,867","13,867"
CA,2020-12-08,"11,878","11,835","11,922",19.06,18.70,19.42,"62,328","62,212","62,444"
CO,2020-12-08,"1,751","1,751","1,751",17.11,17.11,17.11,"10,235","10,235","10,235"
CT,2020-12-08,"1,456","1,456","1,456",17.92,17.92,17.92,"8,125","8,125","8,125"
DC,2020-12-08,269,269,269,9.25,9.25,9.25,"2,908","2,908","2,908"
DE,2020-12-08,406,406,406,16.00,16.00,16.00,"2,538","2,538","2,538"
FL,2020-12-08,"5,158","5,158","5,159",10.12,10.12,10.12,"51,882","51,882","51,882"
GA,2020-12-08,"2,957","2,957","2,957",15.60,15.60,15.60,"18,950","18,950","18,950"
HI,2020-12-08,71,71,71,2.86,2.86,2.86,"2,485","2,485","2,485"
IA,2020-12-08,897,897,897,11.39,11.34,11.45,"7,978","7,972","7,984"
ID,2020-12-08,432,431,433,13.88,13.88,13.88,"3,113","3,113","3,113"
IL,2020-12-08,"5,328","5,307","5,349",18.22,17.80,18.63,"29,250","29,163","29,337"
IN,2020-12-08,"3,212","3,212","3,212",19.50,19.50,19.50,"16,472","16,472","16,472"
KS,2020-12-08,"1,186","1,186","1,186",15.15,15.15,15.15,"7,828","7,828","7,828"
KY,2020-12-08,"1,816","1,816","1,816",15.30,15.30,15.30,"11,869","11,869","11,869"
LA,2020-12-08,"1,385","1,379","1,392",11.19,11.19,11.19,"12,612","12,612","12,612"
MA,2020-12-08,"1,461","1,461","1,461",9.21,9.21,9.21,"15,857","15,857","15,857"
MD,2020-12-08,"2,045","2,015","2,075",20.96,19.12,22.80,"9,758","9,625","9,891"
ME,2020-12-08,206,206,206,7.17,7.17,7.17,"2,875","2,875","2,875"
MI,2020-12-08,"4,028","4,028","4,028",19.67,19.67,19.67,"20,473","20,473","20,473"
MN,2020-12-08,"1,787","1,787","1,787",18.40,18.32,18.48,"9,712","9,703","9,721"
MS,2020-12-08,"1,192","1,182","1,202",14.85,14.40,15.30,"8,043","8,033","8,053"
MT,2020-12-08,391,391,391,13.68,13.68,13.68,"2,858","2,858","2,858"
ND,2020-12-08,388,382,395,19.22,18.95,19.50,"2,052","2,046","2,058"
NJ,2020-12-08,"3,672","3,672","3,672",18.81,18.81,18.81,"19,524","19,524","19,524"
NV,2020-12-08,"1,799","1,795","1,803",24.94,24.94,24.94,"7,386","7,386","7,386"
NY,2020-12-08,"5,898","5,896","5,899",12.54,12.54,12.54,"47,024","47,024","47,024"
SC,2020-12-08,"1,180","1,180","1,180",12.20,12.20,12.20,"9,674","9,674","9,674"
TN,2020-12-08,"2,763","2,763","2,763",17.23,17.23,17.23,"16,517","16,517","16,517"
UT,2020-12-08,574,573,575,11.01,11.01,11.01,"5,214","5,214","5,214"
VA,2020-12-08,"1,920","1,920","1,920",11.23,11.23,11.23,"17,098","17,098","17,098"
AK,2020-12-09,156,156,156,10.67,10.67,10.67,"1,462","1,461","1,462"
AL,2020-12-09,"2,196","2,196","2,196",15.53,15.36,15.69,"14,143","14,114","14,172"
AR,2020-12-09,"1,099","1,098","1,100",14.44,14.44,14.44,"7,612","7,612","7,612"
AZ,2020-12-09,"3,375","3,372","3,378",24.45,24.45,24.45,"13,824","13,824","13,824"
CA,2020-12-09,"12,391","12,372","12,410",19.78,19.63,19.93,"62,658","62,610","62,706"
CO,2020-12-09,"1,702","1,702","1,702",16.64,16.64,16.64,"10,229","10,229","10,229"
CT,2020-12-09,"1,389","1,387","1,391",17.08,17.08,17.08,"8,130","8,130","8,130"
DC,2020-12-09,258,258,258,8.82,8.82,8.82,"2,925","2,925","2,925"
DE,2020-12-09,407,407,407,15.91,15.91,15.91,"2,558","2,558","2,558"
FL,2020-12-09,"5,198","5,198","5,198",10.22,10.22,10.22,"51,803","51,803","51,803"
GA,2020-12-09,"3,042","3,040","3,043",15.95,15.84,16.05,"19,073","19,050","19,096"
HI,2020-12-09,68,67,68,2.71,2.71,2.71,"2,488","2,488","2,488"
IA,2020-12-09,858,856,859,10.90,10.90,10.90,"7,973","7,973","7,973"
ID,2020-12-09,437,437,437,13.99,13.99,13.99,"3,124","3,124","3,124"
IL,2020-12-09,"5,274","5,274","5,274",18.00,18.00,18.00,"29,296","29,296","29,296"
IN,2020-12-09,"3,203","3,201","3,205",19.43,19.43,19.43,"16,487","16,487","16,487"
KS,2020-12-09,"1,224","1,223","1,225",15.60,15.60,15.60,"7,845","7,845","7,845"
KY,2020-12-09,"1,778","1,776","1,781",14.99,14.99,14.99,"11,868","11,868","11,868"
LA,2020-12-09,"1,376","1,370","1,382",11.05,11.05,11.05,"12,679","12,679","12,679"
MA,2020-12-09,"1,489","1,489","1,489",9.43,9.43,9.43,"15,790","15,790","15,790"
MD,2020-12-09,"2,004","1,972","2,036",20.56,18.59,22.54,"9,745","9,602","9,888"
ME,2020-12-09,219,219,219,7.61,7.61,7.61,"2,879","2,879","2,879"
MI,2020-12-09,"3,869","3,869","3,869",18.66,18.66,18.66,"20,738","20,738","20,738"
MN,2020-12-09,"1,754","1,752","1,755",17.84,17.71,17.96,"9,830","9,817","9,843"
MS,2020-12-09,"1,206","1,197","1,216",14.91,14.53,15.29,"8,108","8,098","8,118"
MT,2020-12-09,388,388,388,13.59,13.59,13.59,"2,855","2,855","2,855"
ND,2020-12-09,388,381,395,19.08,19.08,19.08,"2,034","2,034","2,034"
NJ,2020-12-09,"3,678","3,678","3,678",18.80,18.80,18.80,"19,560","19,560","19,560"
NV,2020-12-09,"1,818","1,818","1,818",25.25,25.25,25.25,"7,374","7,374","7,374"
NY,2020-12-09,"5,972","5,954","5,990",12.75,12.52,12.98,"46,835","46,782","46,888"
SC,2020-12-09,"1,191","1,191","1,191",12.25,12.25,12.25,"9,721","9,721","9,721"
TN,2020-12-09,"2,742","2,713","2,771",17.09,17.09,17.09,"16,534","16,534","16,534"
UT,2020-12-09,545,545,545,10.45,10.45,10.45,"5,214","5,214","5,214"
VA,2020-12-09,"1,957","1,957","1,957",11.45,11.45,11.45,"17,099","17,099","17,099"
AK,2020-12-10,138,138,138,9.63,9.63,9.63,"1,433","1,433","1,433"
AL,2020-12-10,"2,236","2,232","2,241",15.79,15.79,15.79,"14,163","14,163","14,163"
AR,2020-12-10,"1,055","1,055","1,055",13.79,13.79,13.79,"7,648","7,648","7,648"
AZ,2020-12-10,"3,479","3,476","3,482",24.92,24.92,24.92,"13,983","13,983","13,983"
CA,2020-12-10,"12,905","12,887","12,922",20.35,20.21,20.49,"63,405","63,356","63,454"
CO,2020-12-10,"1,683","1,682","1,684",16.44,16.44,16.44,"10,235","10,235","10,235"
CT,2020-12-10,"1,363","1,363","1,363",16.73,16.73,16.73,"8,145","8,145","8,145"
DC,2020-12-10,269,269,269,9.10,9.10,9.10,"2,955","2,955","2,955"
DE,2020-12-10,424,424,424,16.52,16.52,16.52,"2,567","2,567","2,567"
FL,2020-12-10,"5,204","5,179","5,229",10.22,10.22,10.22,"51,856","51,856","51,856"
GA,2020-12-10,"3,119","3,119","3,119",16.44,16.41,16.47,"18,970","18,963","18,977"
HI,2020-12-10,69,69,69,2.76,2.76,2.76,"2,496","2,496","2,496"
IA,2020-12-10,844,844,844,10.72,10.67,10.76,"7,978","7,973","7,983"
ID,2020-12-10,432,432,432,13.88,13.88,13.88,"3,113","3,113","3,113"
IL,2020-12-10,"5,252","5,250","5,253",17.95,17.92,17.97,"29,258","29,252","29,264"
IN,2020-12-10,"3,178","3,178","3,178",19.29,19.29,19.29,"16,479","16,479","16,479"
KS,2020-12-10,"1,209","1,209","1,209",15.39,15.39,15.39,"7,855","7,855","7,855"
KY,2020-12-10,"1,736","1,736","1,736",14.60,14.60,14.60,"11,893","11,893","11,893"
LA,2020-12-10,"1,387","1,386","1,388",11.15,11.15,11.15,"12,663","12,663","12,663"
MA,2020-12-10,"1,471","1,471","1,471",9.55,9.55,9.55,"15,399","15,399","15,399"
MD,2020-12-10,"2,084","2,050","2,118",21.35,19.29,23.41,"9,762","9,613","9,911"
ME,2020-12-10,218,218,219,7.61,7.61,7.61,"2,871","2,871","2,871"
MI,2020-12-10,"3,860","3,859","3,860",18.59,18.59,18.59,"20,763","20,763","20,763"
MN,2020-12-10,"1,707","1,707","1,707",17.25,17.19,17.32,"9,895","9,887","9,903"
MS,2020-12-10,"1,211","1,202","1,220",15.01,14.44,15.59,"8,067","8,058","8,076"
MT,2020-12-10,389,389,389,13.54,13.54,13.54,"2,874","2,874","2,874"
ND,2020-12-10,376,369,382,18.23,18.23,18.23,"2,060","2,060","2,060"
NJ,2020-12-10,"3,703","3,703","3,703",18.87,18.87,18.87,"19,624","19,624","19,624"
NV,2020-12-10,"1,878","1,878","1,878",25.96,25.96,25.96,"7,408","7,408","7,408"
NY,2020-12-10,"6,119","6,119","6,119",13.02,13.02,13.02,"46,979","46,979","46,979"
SC,2020-12-10,"1,213","1,213","1,213",12.44,12.44,12.44,"9,750","9,750","9,750"
TN,2020-12-10,"2,778","2,722","2,834",17.33,17.33,17.33,"16,512","16,512","16,512"
UT,2020-12-10,571,570,572,10.95,10.95,10.95,"5,213","5,213","5,213"
VA,2020-12-10,"2,002","2,002","2,002",11.69,11.69,11.69,"17,124","17,124","17,124"
AK,2020-12-11,133,133,133,9.27,9.27,9.27,"1,435","1,435","1,435"
AL,2020-12-11,"2,244","2,217","2,272",15.92,14.86,16.99,"14,096","14,025","14,167"
AR,2020-12-11,"1,108","1,108","1,108",14.52,14.52,14.52,"7,633","7,633","7,633"
AZ,2020-12-11,"3,521","3,520","3,522",25.11,25.11,25.11,"14,043","14,043","14,043"
CA,2020-12-11,"13,334","13,323","13,346",21.13,21.03,21.23,"63,104","63,061","63,147"
CO,2020-12-11,"1,690","1,689","1,690",16.57,16.57,16.57,"10,197","10,197","10,197"
CT,2020-12-11,"1,380","1,380","1,380",16.95,16.95,16.95,"8,140","8,140","8,140"
DC,2020-12-11,282,282,282,9.66,9.66,9.66,"2,918","2,918","2,918"
DE,2020-12-11,405,405,405,15.82,15.82,15.82,"2,560","2,560","2,560"
FL,2020-12-11,"5,172","5,171","5,172",10.16,10.16,10.16,"51,851","51,851","51,851"
GA,2020-12-11,"3,168","3,163","3,172",16.68,16.49,16.86,"18,995","18,962","19,028"
HI,2020-12-11,77,77,77,3.10,3.10,3.10,"2,481","2,481","2,481"
IA,2020-12-11,829,828,830,10.54,10.46,10.62,"7,969","7,962","7,976"
ID,2020-12-11,434,434,434,13.98,13.98,13.98,"3,105","3,105","3,105"
IL,2020-12-11,"5,167","5,166","5,168",17.64,17.64,17.64,"29,291","29,291","29,291"
IN,2020-12-11,"3,123","3,120","3,126",19.05,19.05,19.05,"16,393","16,393","16,393"
KS,2020-12-11,"1,160","1,160","1,160",14.75,14.75,14.75,"7,864","7,864","7,864"
KY,2020-12-11,"1,734","1,734","1,734",14.54,14.54,14.54,"11,925","11,925","11,925"
LA,2020-12-11,"1,377","1,377","1,377",11.10,11.10,11.10,"12,630","12,630","12,630"
MA,2020-12-11,"1,541","1,532","1,550",10.21,9.78,10.63,"15,100","15,050","15,150"
MD,2020-12-11,"2,042","2,005","2,079",21.00,18.75,23.26,"9,722","9,560","9,884"
ME,2020-12-11,217,216,218,7.56,7.56,7.56,"2,869","2,869","2,869"
