state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
IN,2020-10-07,"1,499","1,492","1,506",66.76,65.65,67.87,"2,245","2,234","2,256"
KS,2020-10-07,580,513,648,78.68,53.39,103.98,736,664,809
LA,2020-10-07,"1,190","1,161","1,219",66.50,62.22,70.77,"1,749","1,689","1,809"
MD,2020-10-07,930,930,930,69.05,69.05,69.05,"1,341","1,341","1,341"
MI,2020-10-07,"1,998","1,972","2,023",76.92,73.76,80.07,"2,597","2,564","2,630"
AL,2020-10-08,"1,264","1,246","1,281",84.57,81.00,88.14,"1,494","1,474","1,514"
AZ,2020-10-08,969,930,"1,008",51.95,42.45,61.45,"1,865","1,768","1,962"
CA,2020-10-08,"4,978","4,909","5,048",70.00,66.08,73.92,"7,112","6,979","7,246"
CT,2020-10-08,526,526,526,50.29,50.29,50.29,"1,046","1,046","1,046"
DC,2020-10-08,231,231,231,62.43,62.43,62.43,370,370,370
GA,2020-10-08,"2,060","2,042","2,078",78.18,76.07,80.29,"2,635","2,598","2,672"
ID,2020-10-08,182,182,182,61.07,61.07,61.07,298,298,298
IN,2020-10-08,"1,535","1,528","1,541",69.00,68.00,70.01,"2,224","2,214","2,234"
KS,2020-10-08,580,561,599,78.88,76.52,81.25,734,701,767
LA,2020-10-08,"1,200","1,173","1,226",68.49,64.17,72.81,"1,709","1,649","1,769"
MD,2020-10-08,940,938,943,70.46,70.46,70.46,"1,327","1,327","1,327"
MI,2020-10-08,"2,015","1,992","2,038",77.35,74.56,80.15,"2,605","2,576","2,634"
AL,2020-10-09,"1,316","1,316","1,316",87.15,87.15,87.15,"1,510","1,510","1,510"
AZ,2020-10-09,978,944,"1,012",52.38,43.90,60.87,"1,867","1,779","1,955"
CA,2020-10-09,"4,997","4,974","5,020",70.29,69.47,71.11,"7,109","7,098","7,120"
CT,2020-10-09,503,499,507,48.09,48.09,48.09,"1,046","1,046","1,046"
DC,2020-10-09,233,233,233,62.97,62.97,62.97,370,370,370
GA,2020-10-09,"2,103","2,085","2,121",79.84,77.72,81.96,"2,634","2,597","2,671"
ID,2020-10-09,194,193,195,65.10,63.35,66.85,298,295,301
IN,2020-10-09,"1,505","1,495","1,515",67.29,65.64,68.93,"2,237","2,220","2,254"
KS,2020-10-09,571,552,591,77.60,73.97,81.23,733,700,767
LA,2020-10-09,"1,140","1,114","1,166",66.62,62.47,70.77,"1,674","1,614","1,733"
MD,2020-10-09,955,935,975,74.62,69.90,79.33,"1,270","1,249","1,292"
MI,2020-10-09,"1,988","1,966","2,009",77.12,74.37,79.87,"2,577","2,547","2,607"
AL,2020-10-10,"1,273","1,269","1,278",83.99,83.12,84.86,"1,516","1,511","1,521"
AZ,2020-10-10,959,932,987,51.35,44.05,58.65,"1,868","1,790","1,946"
CA,2020-10-10,"4,862","4,839","4,886",69.44,68.38,70.51,"7,002","6,972","7,032"
CT,2020-10-10,495,495,495,47.32,47.32,47.32,"1,046","1,046","1,046"
DC,2020-10-10,258,240,276,70.68,52.74,88.63,365,336,394
GA,2020-10-10,"2,084","2,066","2,102",79.12,77.09,81.14,"2,634","2,599","2,669"
ID,2020-10-10,194,194,195,65.21,64.49,65.93,298,297,299
IN,2020-10-10,"1,467","1,456","1,477",65.25,63.32,67.18,"2,248","2,227","2,269"
KS,2020-10-10,557,537,578,77.30,72.51,82.09,718,683,753
LA,2020-10-10,"1,126","1,102","1,151",66.20,63.26,69.14,"1,653","1,601","1,705"
MD,2020-10-10,916,916,916,72.76,72.76,72.76,"1,252","1,252","1,252"
MI,2020-10-10,"1,968","1,958","1,978",75.87,74.60,77.14,"2,594","2,580","2,608"
AL,2020-10-11,"1,250","1,226","1,275",82.52,77.95,87.09,"1,515","1,491","1,539"
AZ,2020-10-11,945,919,971,51.33,44.99,57.67,"1,841","1,778","1,904"
CA,2020-10-11,"4,707","4,687","4,727",67.76,66.67,68.84,"6,947","6,912","6,982"
CT,2020-10-11,494,494,494,47.23,47.23,47.23,"1,046","1,046","1,046"
DC,2020-10-11,247,247,247,69.97,69.97,69.97,353,353,353
GA,2020-10-11,"2,008","1,967","2,049",76.32,71.43,81.21,"2,631","2,574","2,688"
ID,2020-10-11,172,171,173,57.72,57.00,58.44,298,297,299
IN,2020-10-11,"1,436","1,427","1,445",64.69,63.40,65.98,"2,220","2,209","2,231"
KS,2020-10-11,553,533,572,76.64,72.61,80.67,717,684,751
LA,2020-10-11,"1,110","1,086","1,135",66.07,63.34,68.80,"1,637","1,586","1,688"
MD,2020-10-11,888,884,891,71.56,71.56,71.56,"1,236","1,236","1,236"
MI,2020-10-11,"1,910","1,904","1,916",74.51,73.60,75.41,"2,564","2,553","2,574"
AL,2020-10-12,"1,266","1,248","1,284",83.40,79.89,86.91,"1,518","1,498","1,538"
AZ,2020-10-12,960,939,981,51.99,48.39,55.59,"1,846","1,823","1,869"
CA,2020-10-12,"4,672","4,654","4,689",67.36,66.52,68.19,"6,936","6,912","6,959"
CT,2020-10-12,483,483,483,46.18,46.18,46.18,"1,046","1,046","1,046"
DC,2020-10-12,226,226,226,63.13,63.13,63.13,358,358,358
GA,2020-10-12,"2,065","2,048","2,082",78.76,76.94,80.57,"2,622","2,590","2,654"
ID,2020-10-12,194,194,195,65.16,63.40,66.91,298,295,301
IN,2020-10-12,"1,446","1,445","1,446",64.94,64.94,64.94,"2,226","2,226","2,226"
KS,2020-10-12,595,578,613,77.45,70.86,84.04,742,711,772
LA,2020-10-12,"1,143","1,118","1,168",66.59,62.01,71.17,"1,717","1,662","1,772"
MD,2020-10-12,915,915,915,70.67,70.67,70.67,"1,292","1,281","1,303"
MI,2020-10-12,"1,904","1,902","1,906",74.17,73.93,74.42,"2,567","2,565","2,569"
AL,2020-10-13,"1,275","1,266","1,284",84.66,82.84,86.48,"1,506","1,496","1,516"
AZ,2020-10-13,"1,003",987,"1,019",55.54,52.73,58.34,"1,806","1,788","1,824"
CA,2020-10-13,"4,834","4,825","4,843",68.92,68.40,69.44,"7,014","6,996","7,031"
CT,2020-10-13,526,526,526,50.29,50.29,50.29,"1,046","1,046","1,046"
DC,2020-10-13,245,245,245,68.44,68.44,68.44,358,358,358
GA,2020-10-13,"2,078","2,061","2,095",78.98,77.52,80.45,"2,631","2,603","2,659"
ID,2020-10-13,205,205,205,68.79,68.79,68.79,298,298,298
IN,2020-10-13,"1,516","1,508","1,525",67.97,66.41,69.54,"2,231","2,214","2,248"
KS,2020-10-13,612,595,629,79.36,73.15,85.56,746,717,775
LA,2020-10-13,"1,197","1,172","1,221",69.70,64.86,74.53,"1,717","1,662","1,772"
MD,2020-10-13,970,970,970,75.59,75.59,75.59,"1,279","1,275","1,283"
MI,2020-10-13,"2,011","2,009","2,013",77.70,77.49,77.92,"2,588","2,585","2,591"
AL,2020-10-14,"1,306","1,293","1,320",85.90,83.29,88.50,"1,521","1,506","1,536"
AZ,2020-10-14,"1,003","1,003","1,003",54.75,54.49,55.01,"1,832","1,827","1,837"
CA,2020-10-14,"4,845","4,822","4,868",68.98,67.96,69.99,"7,024","6,996","7,052"
CT,2020-10-14,538,538,538,51.43,51.43,51.43,"1,046","1,046","1,046"
DC,2020-10-14,252,252,252,70.39,70.39,70.39,358,358,358
GA,2020-10-14,"2,086","2,070","2,103",79.12,78.52,79.73,"2,637","2,618","2,656"
ID,2020-10-14,197,197,197,68.17,68.17,68.17,289,289,289
IN,2020-10-14,"1,490","1,481","1,500",66.90,65.52,68.27,"2,228","2,216","2,240"
KS,2020-10-14,598,581,615,78.21,72.01,84.42,739,710,768
LA,2020-10-14,"1,201","1,177","1,226",70.28,65.64,74.92,"1,709","1,657","1,761"
MD,2020-10-14,973,973,973,76.32,76.32,76.32,"1,270","1,264","1,275"
MI,2020-10-14,"2,052","2,050","2,054",79.23,78.99,79.46,"2,590","2,588","2,592"
AL,2020-10-15,"1,262","1,242","1,281",82.83,78.97,86.69,"1,523","1,501","1,545"
AZ,2020-10-15,"1,025","1,022","1,028",55.90,55.36,56.45,"1,834","1,828","1,839"
CA,2020-10-15,"4,930","4,926","4,934",69.82,69.66,69.98,"7,061","7,057","7,065"
CT,2020-10-15,550,550,550,52.58,52.58,52.58,"1,046","1,046","1,046"
DC,2020-10-15,260,260,260,71.82,71.82,71.82,362,362,362
GA,2020-10-15,"2,111","2,095","2,127",79.57,78.20,80.95,"2,629","2,603","2,655"
ID,2020-10-15,190,190,190,65.52,65.52,65.52,290,290,290
IN,2020-10-15,"1,501","1,492","1,510",67.32,65.75,68.89,"2,230","2,213","2,247"
KS,2020-10-15,582,565,598,76.05,69.95,82.15,737,708,766
LA,2020-10-15,"1,195","1,170","1,219",69.54,65.26,73.83,"1,718","1,668","1,768"
MD,2020-10-15,988,988,988,74.35,74.35,74.35,"1,321","1,315","1,326"
MI,2020-10-15,"2,085","2,085","2,085",79.79,79.79,79.79,"2,613","2,613","2,613"
AL,2020-10-16,"1,268","1,268","1,268",83.75,83.75,83.75,"1,514","1,514","1,514"
AZ,2020-10-16,"1,046","1,046","1,046",57.00,56.76,57.24,"1,835","1,830","1,840"
CA,2020-10-16,"4,934","4,918","4,950",69.92,69.17,70.66,"7,057","7,036","7,078"
CT,2020-10-16,551,549,553,52.68,52.24,53.11,"1,046","1,046","1,046"
DC,2020-10-16,270,270,270,72.78,72.78,72.78,371,371,371
GA,2020-10-16,"2,160","2,144","2,176",81.13,80.62,81.64,"2,639","2,621","2,657"
ID,2020-10-16,200,200,200,68.97,56.52,81.42,290,268,312
IN,2020-10-16,"1,475","1,462","1,488",66.11,63.96,68.27,"2,231","2,208","2,254"
KS,2020-10-16,589,574,604,77.23,71.66,82.80,737,710,764
LA,2020-10-16,"1,171","1,148","1,194",68.18,64.54,71.81,"1,718","1,672","1,763"
MD,2020-10-16,962,942,982,72.68,68.06,77.31,"1,317","1,294","1,339"
MI,2020-10-16,"2,017","2,016","2,018",78.87,78.70,79.04,"2,557","2,555","2,559"
AL,2020-10-17,"1,249","1,219","1,279",83.72,77.89,89.56,"1,492","1,461","1,523"
AZ,2020-10-17,"1,053","1,051","1,055",57.51,57.04,57.98,"1,831","1,825","1,837"
CA,2020-10-17,"4,840","4,826","4,855",68.78,68.06,69.50,"7,037","7,015","7,059"
CT,2020-10-17,526,526,526,50.29,50.29,50.29,"1,046","1,046","1,046"
DC,2020-10-17,249,249,249,66.76,66.76,66.76,373,373,373
GA,2020-10-17,"2,120","2,104","2,136",79.79,78.31,81.28,"2,633","2,606","2,660"
ID,2020-10-17,206,206,207,70.90,68.90,72.91,291,288,294
IN,2020-10-17,"1,410","1,396","1,424",63.29,60.99,65.58,"2,228","2,205","2,251"
KS,2020-10-17,604,588,621,78.55,72.10,84.99,744,715,773
LA,2020-10-17,"1,144","1,123","1,164",67.33,64.95,69.71,"1,698","1,663","1,734"
MD,2020-10-17,928,920,935,71.30,69.45,73.15,"1,294","1,285","1,304"
MI,2020-10-17,"1,975","1,965","1,986",77.66,76.34,78.97,"2,544","2,531","2,557"
AL,2020-10-18,"1,193","1,190","1,197",79.98,79.27,80.70,"1,492","1,488","1,496"
AZ,2020-10-18,"1,000",987,"1,014",55.22,52.59,57.84,"1,812","1,791","1,833"
CA,2020-10-18,"4,740","4,719","4,761",67.66,66.64,68.68,"7,005","6,974","7,035"
CT,2020-10-18,499,499,499,47.71,47.71,47.71,"1,046","1,046","1,046"
DC,2020-10-18,236,236,236,64.66,64.66,64.66,365,365,365
GA,2020-10-18,"2,054","1,992","2,115",77.65,70.42,84.88,"2,644","2,571","2,718"
ID,2020-10-18,201,200,201,69.20,68.45,69.94,290,289,291
IN,2020-10-18,"1,379","1,371","1,387",61.76,60.44,63.09,"2,233","2,220","2,246"
KS,2020-10-18,584,518,649,75.75,50.77,100.74,744,677,811
LA,2020-10-18,"1,116","1,095","1,136",65.66,63.85,67.47,"1,699","1,667","1,731"
MD,2020-10-18,904,897,912,69.57,67.77,71.38,"1,294","1,285","1,303"
MI,2020-10-18,"1,951","1,944","1,959",76.66,75.79,77.54,"2,545","2,537","2,554"
AL,2020-10-19,"1,237","1,237","1,237",81.81,81.81,81.81,"1,512","1,512","1,512"
AZ,2020-10-19,948,948,949,52.49,52.16,52.82,"1,807","1,801","1,813"
CA,2020-10-19,"4,666","4,617","4,715",66.55,64.33,68.77,"7,012","6,951","7,072"
CT,2020-10-19,491,491,491,46.94,46.94,46.94,"1,046","1,046","1,046"
DC,2020-10-19,244,244,244,69.12,69.12,69.12,353,353,353
GA,2020-10-19,"2,032","2,019","2,046",76.55,74.16,78.95,"2,655","2,624","2,686"
ID,2020-10-19,206,181,230,70.86,45.17,96.56,290,262,318
IN,2020-10-19,"1,420","1,420","1,420",63.14,63.14,63.14,"2,249","2,242","2,256"
KS,2020-10-19,567,553,582,73.50,67.56,79.44,746,720,772
LA,2020-10-19,"1,090","1,068","1,112",64.53,61.94,67.12,"1,690","1,654","1,725"
MD,2020-10-19,938,915,960,71.86,66.47,77.25,"1,299","1,272","1,326"
MI,2020-10-19,"1,941","1,938","1,944",76.33,75.90,76.77,"2,543","2,538","2,548"
AL,2020-10-20,"1,300","1,296","1,303",85.89,85.19,86.58,"1,513","1,509","1,517"
AZ,2020-10-20,"1,018","1,006","1,031",55.69,53.56,57.81,"1,829","1,814","1,844"
CA,2020-10-20,"4,866","4,862","4,870",68.58,68.25,68.92,"7,095","7,082","7,108"
CT,2020-10-20,529,529,529,50.57,50.57,50.57,"1,046","1,046","1,046"
DC,2020-10-20,257,257,257,71.39,71.39,71.39,360,360,360
GA,2020-10-20,"2,126","2,113","2,139",80.08,77.62,82.53,"2,655","2,622","2,688"
ID,2020-10-20,215,215,215,73.88,73.88,73.88,291,291,291
IN,2020-10-20,"1,450","1,441","1,460",64.55,62.96,66.13,"2,247","2,230","2,264"
KS,2020-10-20,587,587,587,75.45,71.11,79.79,778,759,797
LA,2020-10-20,"1,168","1,146","1,191",67.97,65.44,70.50,"1,719","1,687","1,751"
MD,2020-10-20,986,986,986,76.24,76.24,76.24,"1,288","1,288","1,288"
MI,2020-10-20,"2,026","2,025","2,026",79.06,79.06,79.06,"2,562","2,562","2,562"
AL,2020-10-21,"1,254","1,254","1,254",83.94,83.94,83.94,"1,494","1,494","1,494"
AZ,2020-10-21,"1,034","1,034","1,034",54.31,54.31,54.31,"1,904","1,901","1,907"
CA,2020-10-21,"4,892","4,882","4,901",68.81,68.35,69.27,"7,108","7,095","7,122"
CT,2020-10-21,544,544,544,52.01,52.01,52.01,"1,046","1,046","1,046"
DC,2020-10-21,273,273,273,73.78,73.78,73.78,370,370,370
GA,2020-10-21,"2,160","2,150","2,169",81.61,79.17,84.05,"2,646","2,612","2,680"
ID,2020-10-21,224,224,225,78.22,78.22,78.22,287,287,287
IN,2020-10-21,"1,471","1,459","1,482",68.28,66.08,70.47,"2,154","2,131","2,177"
KS,2020-10-21,596,589,603,76.57,71.24,81.91,778,756,800
LA,2020-10-21,"1,186","1,164","1,209",67.41,62.99,71.84,"1,760","1,727","1,793"
MD,2020-10-21,986,986,986,76.78,76.78,76.78,"1,278","1,267","1,289"
MI,2020-10-21,"2,045","2,045","2,045",80.29,80.25,80.33,"2,547","2,547","2,547"
AL,2020-10-22,"1,264","1,262","1,266",84.55,83.96,85.13,"1,495","1,491","1,499"
AZ,2020-10-22,"1,030","1,030","1,030",54.53,54.36,54.69,"1,889","1,885","1,893"
CA,2020-10-22,"4,952","4,942","4,963",69.21,68.70,69.71,"7,156","7,140","7,172"
CT,2020-10-22,550,550,550,52.58,52.58,52.58,"1,046","1,046","1,046"
DC,2020-10-22,269,269,269,71.54,71.54,71.54,376,376,376
GA,2020-10-22,"2,151","2,149","2,153",81.32,79.13,83.52,"2,645","2,613","2,677"
ID,2020-10-22,228,228,228,79.44,79.44,79.44,287,287,287
IN,2020-10-22,"1,472","1,465","1,479",68.40,67.44,69.36,"2,152","2,144","2,160"
KS,2020-10-22,592,584,601,76.16,70.59,81.73,778,756,800
LA,2020-10-22,"1,129","1,107","1,151",64.70,60.44,68.96,"1,745","1,714","1,776"
MD,2020-10-22,974,971,976,76.72,75.15,78.30,"1,262","1,251","1,273"
MI,2020-10-22,"2,024","2,024","2,024",78.27,78.27,78.27,"2,586","2,586","2,586"
AL,2020-10-23,"1,252","1,251","1,254",83.89,83.62,84.16,"1,493","1,493","1,493"
AZ,2020-10-23,"1,028","1,028","1,028",53.07,52.87,53.27,"1,937","1,933","1,941"
CA,2020-10-23,"5,126","5,099","5,152",70.63,69.54,71.72,"7,257","7,228","7,286"
CT,2020-10-23,524,524,524,50.10,50.10,50.10,"1,046","1,046","1,046"
DC,2020-10-23,263,263,263,69.95,69.95,69.95,376,376,376
GA,2020-10-23,"2,124","2,122","2,127",80.66,78.60,82.72,"2,634","2,604","2,664"
ID,2020-10-23,235,235,235,81.60,81.60,81.60,288,288,288
IN,2020-10-23,"1,483","1,471","1,495",68.75,66.72,70.78,"2,157","2,137","2,177"
KS,2020-10-23,588,581,596,75.71,70.47,80.95,777,756,798
LA,2020-10-23,"1,182","1,161","1,203",67.27,63.33,71.22,"1,757","1,728","1,786"
MD,2020-10-23,954,954,954,76.16,76.16,76.16,"1,246","1,246","1,246"
MI,2020-10-23,"2,065","2,065","2,065",79.64,79.64,79.64,"2,593","2,593","2,593"
AL,2020-10-24,"1,270","1,265","1,274",85.26,84.20,86.32,"1,489","1,482","1,496"
AZ,2020-10-24,"1,068","1,054","1,082",55.81,53.29,58.32,"1,914","1,893","1,935"
CA,2020-10-24,"4,892","4,875","4,910",68.53,67.73,69.33,"7,140","7,117","7,162"
CT,2020-10-24,529,529,529,50.57,50.57,50.57,"1,046","1,046","1,046"
DC,2020-10-24,261,261,261,69.60,69.60,69.60,375,375,375
GA,2020-10-24,"2,112","2,108","2,116",80.35,78.45,82.25,"2,628","2,601","2,656"
ID,2020-10-24,210,209,211,73.37,71.30,75.43,286,283,289
IN,2020-10-24,"1,463","1,452","1,474",67.89,66.03,69.75,"2,155","2,136","2,174"
KS,2020-10-24,562,498,625,70.36,46.94,93.78,798,733,863
LA,2020-10-24,"1,170","1,151","1,189",66.50,63.16,69.84,"1,759","1,737","1,782"
MD,2020-10-24,910,902,918,74.24,72.30,76.18,"1,220","1,212","1,229"
MI,2020-10-24,"1,982","1,957","2,006",77.68,74.69,80.67,"2,551","2,521","2,581"
AL,2020-10-25,"1,223","1,219","1,227",81.10,80.26,81.94,"1,508","1,503","1,513"
AZ,2020-10-25,"1,004",986,"1,022",52.50,49.25,55.76,"1,912","1,887","1,937"
CA,2020-10-25,"4,750","4,736","4,764",67.05,66.44,67.67,"7,084","7,068","7,100"
CT,2020-10-25,497,497,497,47.51,47.51,47.51,"1,046","1,046","1,046"
DC,2020-10-25,253,253,253,68.01,68.01,68.01,372,372,372
GA,2020-10-25,"2,098","2,038","2,158",79.50,72.58,86.41,"2,639","2,570","2,708"
ID,2020-10-25,191,190,191,66.43,65.69,67.18,287,286,288
IN,2020-10-25,"1,448","1,442","1,455",67.21,66.07,68.34,"2,155","2,144","2,166"
KS,2020-10-25,546,542,549,68.36,64.60,72.12,798,781,815
LA,2020-10-25,"1,137","1,120","1,154",64.98,61.81,68.15,"1,750","1,728","1,771"
MD,2020-10-25,916,913,919,74.43,73.75,75.11,"1,227","1,224","1,230"
MI,2020-10-25,"1,967","1,950","1,985",77.01,74.75,79.26,"2,554","2,531","2,578"
AL,2020-10-26,"1,268","1,265","1,271",83.86,83.19,84.54,"1,512","1,508","1,516"
AZ,2020-10-26,970,963,978,51.19,49.75,52.62,"1,896","1,884","1,908"
CA,2020-10-26,"4,714","4,713","4,714",66.33,66.25,66.41,"7,106","7,103","7,109"
CT,2020-10-26,490,490,490,46.85,46.85,46.85,"1,046","1,046","1,046"
DC,2020-10-26,246,246,246,68.91,68.91,68.91,357,357,357
GA,2020-10-26,"2,096","2,095","2,097",79.06,78.83,79.30,"2,651","2,648","2,654"
ID,2020-10-26,191,191,191,68.21,68.21,68.21,280,280,280
IN,2020-10-26,"1,412","1,397","1,427",65.44,63.23,67.64,"2,158","2,140","2,176"
KS,2020-10-26,559,558,560,71.94,69.19,74.70,777,764,790
LA,2020-10-26,"1,140","1,122","1,158",65.07,61.65,68.49,"1,752","1,727","1,777"
MD,2020-10-26,916,916,916,73.19,73.19,73.19,"1,246","1,246","1,246"
MI,2020-10-26,"1,926","1,908","1,944",76.21,73.92,78.50,"2,527","2,503","2,551"
AL,2020-10-27,"1,286","1,286","1,286",86.60,86.60,86.60,"1,485","1,485","1,485"
AZ,2020-10-27,"1,020","1,020","1,021",52.60,52.26,52.95,"1,940","1,936","1,944"
CA,2020-10-27,"4,989","4,986","4,992",69.34,69.21,69.47,"7,195","7,191","7,199"
CT,2020-10-27,510,510,510,48.39,48.39,48.39,"1,054","1,054","1,054"
DC,2020-10-27,258,258,258,71.47,71.47,71.47,361,361,361
GA,2020-10-27,"2,149","2,146","2,152",80.91,79.58,82.25,"2,656","2,637","2,675"
ID,2020-10-27,211,211,211,71.77,71.77,71.77,294,294,294
IN,2020-10-27,"1,494","1,482","1,506",70.84,68.66,73.02,"2,109","2,087","2,131"
KS,2020-10-27,588,573,603,75.77,70.06,81.49,776,759,793
LA,2020-10-27,"1,183","1,171","1,195",67.68,65.32,70.03,"1,748","1,731","1,765"
MD,2020-10-27,995,995,995,77.71,77.71,77.71,"1,274","1,274","1,274"
MI,2020-10-27,"2,029","2,017","2,042",78.51,76.89,80.12,"2,585","2,568","2,602"
AL,2020-10-28,"1,319","1,319","1,319",86.78,86.78,86.78,"1,520","1,520","1,520"
AZ,2020-10-28,"1,069","1,069","1,069",55.02,54.68,55.35,"1,943","1,939","1,947"
