state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL
LA,2020-10-18,536,536,536,4.20,3.60,4.80,"12,986","12,799","13,173"
MA,2020-10-18,416,416,416,2.49,2.49,2.49,"16,731","16,731","16,731"
MD,2020-10-18,723,713,733,7.40,6.42,8.38,"9,767","9,657","9,877"
ME,2020-10-18,39,37,41,1.35,0.32,2.37,"2,894","2,863","2,925"
MI,2020-10-18,"1,079","1,060","1,098",4.89,4.07,5.71,"22,060","21,922","22,198"
MN,2020-10-18,665,661,669,5.96,5.63,6.29,"11,158","11,146","11,170"
AK,2020-10-19,67,67,67,4.67,4.67,4.67,"1,435","1,435","1,435"
AL,2020-10-19,968,966,970,6.88,6.77,7.00,"14,063","14,048","14,078"
AR,2020-10-19,676,676,676,8.41,8.41,8.41,"8,039","8,000","8,078"
AZ,2020-10-19,793,789,797,6.11,5.96,6.27,"12,991","12,920","13,062"
CA,2020-10-19,"3,112","3,076","3,148",5.21,4.66,5.76,"59,796","59,368","60,223"
CT,2020-10-19,326,326,326,4.03,3.89,4.17,"8,084","8,056","8,112"
DC,2020-10-19,141,141,141,4.95,4.95,4.95,"2,846","2,846","2,846"
DE,2020-10-19,178,178,178,7.22,7.22,7.22,"2,465","2,465","2,465"
FL,2020-10-19,"2,432","2,257","2,608",3.44,0.76,6.12,"71,736","71,556","71,916"
GA,2020-10-19,"1,636","1,635","1,637",8.72,8.61,8.82,"18,791","18,752","18,830"
HI,2020-10-19,104,103,105,4.22,-0.11,8.55,"2,462","2,203","2,721"
IA,2020-10-19,529,522,536,6.77,6.77,6.77,"7,910","7,910","7,910"
ID,2020-10-19,236,209,262,6.70,-0.14,13.54,"3,514","3,278","3,750"
IL,2020-10-19,"2,384","2,309","2,460",8.02,5.89,10.15,"29,118","28,363","29,873"
IN,2020-10-19,"1,422","1,418","1,426",8.72,8.72,8.72,"16,310","16,310","16,310"
KS,2020-10-19,431,399,464,5.54,1.73,9.36,"7,745","7,511","7,979"
KY,2020-10-19,796,793,798,6.73,6.73,6.73,"11,824","11,824","11,824"
LA,2020-10-19,556,555,557,4.36,3.94,4.78,"12,966","12,842","13,091"
MA,2020-10-19,424,424,424,2.53,2.53,2.53,"16,731","16,731","16,731"
MD,2020-10-19,765,757,773,7.76,6.50,9.01,"9,860","9,660","10,060"
ME,2020-10-19,22,21,24,0.77,-0.37,1.91,"2,919","2,898","2,940"
MI,2020-10-19,"1,120","1,111","1,128",5.08,4.74,5.42,"22,045","21,993","22,097"
MN,2020-10-19,706,703,708,6.33,6.33,6.33,"11,149","11,149","11,149"
AK,2020-10-20,74,74,74,5.16,5.16,5.16,"1,435","1,435","1,435"
AL,2020-10-20,950,949,951,6.73,6.50,6.97,"14,109","14,046","14,172"
AR,2020-10-20,668,664,671,8.14,7.67,8.60,"8,204","8,150","8,257"
AZ,2020-10-20,799,793,805,6.09,5.60,6.59,"13,130","13,016","13,244"
CA,2020-10-20,"3,096","3,075","3,116",4.57,3.91,5.24,"67,672","66,716","68,627"
CT,2020-10-20,376,376,376,4.64,4.64,4.64,"8,095","8,095","8,095"
DC,2020-10-20,151,151,151,5.26,5.26,5.26,"2,870","2,870","2,870"
DE,2020-10-20,148,148,148,5.76,5.76,5.76,"2,568","2,568","2,568"
FL,2020-10-20,"2,495","2,348","2,641",3.56,1.34,5.78,"71,094","70,885","71,303"
GA,2020-10-20,"1,722","1,719","1,724",9.17,9.04,9.30,"18,807","18,779","18,835"
HI,2020-10-20,95,95,95,3.85,-0.14,7.84,"2,468","2,217","2,719"
IA,2020-10-20,565,557,574,7.24,6.42,8.06,"7,905","7,898","7,912"
ID,2020-10-20,247,247,247,7.03,7.03,7.03,"3,514","3,514","3,514"
IL,2020-10-20,"2,561","2,552","2,570",8.58,8.32,8.85,"29,285","28,786","29,784"
IN,2020-10-20,"1,502","1,479","1,524",9.25,8.25,10.25,"16,233","16,125","16,341"
KS,2020-10-20,447,440,454,5.76,5.01,6.51,"7,742","7,700","7,784"
KY,2020-10-20,818,817,818,6.91,6.91,6.91,"11,825","11,825","11,825"
LA,2020-10-20,605,603,607,4.69,4.48,4.91,"13,114","13,061","13,166"
MA,2020-10-20,430,430,430,2.57,2.57,2.57,"16,715","16,715","16,715"
MD,2020-10-20,811,807,815,8.17,8.17,8.17,"9,929","9,929","9,929"
ME,2020-10-20,32,30,33,1.07,-0.01,2.15,"2,946","2,932","2,960"
MI,2020-10-20,"1,182","1,181","1,183",5.35,5.35,5.35,"22,105","22,085","22,125"
MN,2020-10-20,768,766,770,6.80,6.80,6.80,"11,293","11,293","11,293"
AK,2020-10-21,70,68,73,4.91,3.32,6.50,"1,436","1,412","1,460"
AL,2020-10-21,962,961,963,6.80,6.70,6.90,"14,150","14,126","14,174"
AR,2020-10-21,682,682,682,8.22,8.22,8.22,"8,296","8,260","8,332"
AZ,2020-10-21,803,798,808,6.03,5.70,6.36,"13,337","13,262","13,412"
CA,2020-10-21,"3,063","3,034","3,092",4.50,3.69,5.32,"67,997","66,869","69,126"
CT,2020-10-21,375,360,390,4.61,4.61,4.61,"8,134","8,134","8,134"
DC,2020-10-21,148,148,148,5.13,5.13,5.13,"2,887","2,887","2,887"
DE,2020-10-21,157,157,157,6.25,6.25,6.25,"2,513","2,513","2,513"
FL,2020-10-21,"2,498","2,492","2,503",3.58,3.48,3.69,"70,694","70,563","70,825"
GA,2020-10-21,"1,698","1,697","1,699",8.95,8.87,9.02,"19,007","18,978","19,035"
HI,2020-10-21,93,93,93,3.77,-0.07,7.60,"2,469","2,225","2,713"
IA,2020-10-21,571,562,580,7.32,6.46,8.17,"7,901","7,891","7,911"
ID,2020-10-21,258,258,258,7.30,7.30,7.30,"3,534","3,534","3,534"
IL,2020-10-21,"2,684","2,674","2,694",8.95,8.63,9.28,"29,271","28,781","29,761"
IN,2020-10-21,"1,511","1,486","1,536",9.16,8.04,10.29,"16,486","16,348","16,624"
KS,2020-10-21,452,445,460,5.81,4.68,6.93,"7,758","7,630","7,887"
KY,2020-10-21,819,818,820,6.91,6.91,6.91,"11,845","11,845","11,845"
LA,2020-10-21,617,616,618,4.73,4.54,4.93,"13,256","13,205","13,307"
MA,2020-10-21,420,420,420,2.51,2.51,2.51,"16,720","16,720","16,720"
MD,2020-10-21,764,763,765,7.63,7.63,7.63,"10,012","10,012","10,012"
ME,2020-10-21,22,18,27,0.79,-2.48,4.07,"2,838","2,801","2,876"
MI,2020-10-21,"1,186","1,186","1,186",5.44,5.18,5.69,"21,820","21,700","21,940"
MN,2020-10-21,748,745,751,6.55,6.55,6.55,"11,413","11,413","11,413"
AK,2020-10-22,87,87,87,6.03,6.03,6.03,"1,442","1,442","1,442"
AL,2020-10-22,976,972,981,6.90,6.62,7.17,"14,161","14,128","14,194"
AR,2020-10-22,682,673,690,8.18,7.21,9.15,"8,332","8,237","8,427"
AZ,2020-10-22,807,804,810,6.12,5.85,6.38,"13,215","13,135","13,295"
CA,2020-10-22,"3,041","3,022","3,061",4.46,3.65,5.26,"68,251","67,022","69,480"
CT,2020-10-22,373,373,373,4.58,4.58,4.58,"8,140","8,140","8,140"
DC,2020-10-22,144,144,144,4.93,4.93,4.93,"2,920","2,920","2,920"
DE,2020-10-22,144,144,144,5.81,5.81,5.81,"2,477","2,477","2,477"
FL,2020-10-22,"2,474","2,470","2,478",3.55,3.46,3.63,"70,781","70,675","70,887"
GA,2020-10-22,"1,688","1,687","1,689",8.92,8.83,9.02,"18,948","18,910","18,987"
HI,2020-10-22,86,86,86,3.49,-0.18,7.15,"2,467","2,225","2,709"
IA,2020-10-22,561,554,568,7.18,6.52,7.83,"7,912","7,905","7,919"
ID,2020-10-22,258,258,258,7.27,7.27,7.27,"3,551","3,551","3,551"
IL,2020-10-22,"2,688","2,679","2,696",8.94,8.71,9.18,"29,299","28,832","29,767"
IN,2020-10-22,"1,554","1,535","1,572",9.43,8.67,10.19,"16,473","16,414","16,532"
KS,2020-10-22,475,466,484,6.08,4.78,7.37,"7,772","7,624","7,919"
KY,2020-10-22,844,844,844,7.13,7.13,7.13,"11,839","11,839","11,839"
LA,2020-10-22,618,617,619,4.73,4.56,4.91,"13,275","13,226","13,324"
MA,2020-10-22,450,449,451,2.69,2.69,2.69,"16,713","16,713","16,713"
MD,2020-10-22,776,776,776,7.72,7.72,7.72,"10,047","10,047","10,047"
ME,2020-10-22,22,21,24,0.80,-0.57,2.16,"2,829","2,800","2,858"
MI,2020-10-22,"1,228","1,228","1,228",5.61,5.57,5.65,"21,896","21,870","21,922"
MN,2020-10-22,738,734,742,6.45,6.45,6.45,"11,447","11,447","11,447"
AK,2020-10-23,67,67,67,4.65,4.65,4.65,"1,442","1,442","1,442"
AL,2020-10-23,"1,036","1,036","1,036",7.32,7.24,7.41,"14,147","14,125","14,169"
AR,2020-10-23,652,650,655,7.84,7.50,8.17,"8,323","8,284","8,363"
AZ,2020-10-23,832,829,835,6.22,5.95,6.50,"13,392","13,317","13,467"
CA,2020-10-23,"3,029","3,010","3,048",4.46,3.63,5.30,"67,855","66,578","69,131"
CT,2020-10-23,382,380,384,4.68,4.68,4.68,"8,154","8,154","8,154"
DC,2020-10-23,146,146,146,5.03,5.03,5.03,"2,900","2,900","2,900"
DE,2020-10-23,147,146,148,5.90,5.90,5.90,"2,493","2,493","2,493"
FL,2020-10-23,"2,544","2,399","2,689",3.65,1.47,5.83,"70,714","70,550","70,878"
GA,2020-10-23,"1,738","1,729","1,747",9.23,8.92,9.54,"18,862","18,820","18,904"
HI,2020-10-23,84,84,84,3.41,-0.09,6.91,"2,462","2,229","2,696"
IA,2020-10-23,566,560,571,7.26,7.26,7.26,"7,889","7,889","7,889"
ID,2020-10-23,271,270,272,7.63,7.63,7.63,"3,554","3,554","3,554"
IL,2020-10-23,"2,702","2,685","2,719",9.02,8.48,9.55,"29,363","28,897","29,830"
IN,2020-10-23,"1,671","1,641","1,701",10.17,8.93,11.41,"16,429","16,302","16,556"
KS,2020-10-23,491,481,501,6.30,4.93,7.66,"7,796","7,659","7,933"
KY,2020-10-23,871,870,872,7.36,7.36,7.36,"11,838","11,838","11,838"
LA,2020-10-23,592,591,594,4.57,4.37,4.77,"13,192","13,147","13,237"
MA,2020-10-23,440,440,440,2.64,2.64,2.64,"16,694","16,694","16,694"
MD,2020-10-23,749,749,749,7.58,7.58,7.58,"9,885","9,885","9,885"
ME,2020-10-23,26,22,30,0.92,0.92,0.92,"2,833","2,833","2,833"
MI,2020-10-23,"1,260","1,260","1,260",5.78,5.78,5.78,"21,818","21,800","21,836"
MN,2020-10-23,733,730,736,6.40,6.40,6.40,"11,457","11,457","11,457"
AK,2020-10-24,66,66,66,4.57,4.57,4.57,"1,443","1,443","1,443"
AL,2020-10-24,"1,058","1,057","1,060",7.48,7.26,7.70,"14,149","14,096","14,202"
AR,2020-10-24,673,664,682,8.13,7.09,9.17,"8,275","8,174","8,376"
AZ,2020-10-24,832,822,842,6.25,5.19,7.31,"13,333","13,094","13,572"
CA,2020-10-24,"2,978","2,937","3,018",4.39,3.38,5.40,"67,818","66,476","69,160"
CT,2020-10-24,369,369,369,4.54,4.54,4.54,"8,121","8,121","8,121"
DC,2020-10-24,145,145,145,5.07,5.07,5.07,"2,860","2,860","2,860"
DE,2020-10-24,146,146,146,5.85,5.85,5.85,"2,496","2,496","2,496"
FL,2020-10-24,"2,586","2,411","2,762",3.71,1.09,6.33,"70,790","70,595","70,985"
GA,2020-10-24,"1,664","1,656","1,671",8.76,8.25,9.28,"19,016","18,870","19,162"
HI,2020-10-24,88,86,91,3.59,-0.30,7.49,"2,458","2,218","2,699"
IA,2020-10-24,564,558,570,7.24,6.69,7.80,"7,883","7,874","7,892"
ID,2020-10-24,262,261,264,7.39,6.84,7.94,"3,551","3,519","3,583"
IL,2020-10-24,"2,732","2,709","2,755",9.13,8.44,9.82,"29,456","28,975","29,938"
IN,2020-10-24,"1,659","1,626","1,693",10.11,8.71,11.50,"16,419","16,286","16,552"
KS,2020-10-24,499,442,556,6.40,0.07,12.73,"7,793","7,389","8,198"
KY,2020-10-24,854,854,855,7.14,7.14,7.14,"11,962","11,962","11,962"
LA,2020-10-24,580,579,581,4.47,4.31,4.63,"13,204","13,161","13,247"
MA,2020-10-24,431,431,431,2.48,2.48,2.48,"17,376","17,376","17,376"
MD,2020-10-24,725,716,735,7.48,6.50,8.45,"9,700","9,586","9,814"
ME,2020-10-24,26,22,30,0.92,-2.06,3.90,"2,824","2,810","2,838"
MI,2020-10-24,"1,346","1,306","1,386",6.18,4.44,7.92,"21,773","21,365","22,181"
MN,2020-10-24,752,749,755,6.62,6.41,6.83,"11,355","11,329","11,381"
AK,2020-10-25,69,69,69,4.78,4.78,4.78,"1,443","1,443","1,443"
AL,2020-10-25,"1,066","1,063","1,069",7.56,7.30,7.82,"14,105","14,049","14,161"
AR,2020-10-25,656,653,659,8.00,7.36,8.63,"8,208","8,123","8,292"
AZ,2020-10-25,840,828,851,6.39,5.19,7.58,"13,164","12,911","13,417"
CA,2020-10-25,"3,002","2,982","3,023",4.40,3.52,5.28,"68,196","66,844","69,548"
CT,2020-10-25,397,397,397,4.89,4.89,4.89,"8,117","8,117","8,117"
DC,2020-10-25,155,155,155,5.45,5.45,5.45,"2,844","2,844","2,844"
DE,2020-10-25,141,141,141,5.71,5.71,5.71,"2,470","2,470","2,470"
FL,2020-10-25,"2,634","2,488","2,780",3.77,1.62,5.92,"70,919","70,755","71,083"
GA,2020-10-25,"1,661","1,634","1,688",8.79,7.68,9.90,"18,927","18,742","19,113"
HI,2020-10-25,80,77,84,3.27,-0.39,6.93,"2,453","2,229","2,677"
IA,2020-10-25,580,575,585,7.45,6.97,7.93,"7,882","7,874","7,889"
ID,2020-10-25,258,255,262,7.41,6.68,8.14,"3,488","3,471","3,505"
IL,2020-10-25,"2,749","2,711","2,786",9.20,8.59,9.82,"29,350","28,859","29,841"
IN,2020-10-25,"1,631","1,626","1,636",9.93,9.68,10.19,"16,418","16,375","16,461"
KS,2020-10-25,489,483,495,6.28,5.53,7.03,"7,791","7,719","7,863"
KY,2020-10-25,880,878,882,7.36,7.19,7.52,"11,959","11,945","11,973"
LA,2020-10-25,590,586,595,4.55,4.19,4.91,"13,199","13,162","13,236"
MA,2020-10-25,448,446,450,2.58,2.30,2.87,"17,353","17,226","17,480"
MD,2020-10-25,741,737,744,7.65,7.33,7.98,"9,676","9,648","9,704"
ME,2020-10-25,24,23,24,0.83,0.27,1.40,"2,817","2,803","2,831"
MI,2020-10-25,"1,370","1,343","1,396",6.29,5.17,7.41,"21,785","21,546","22,024"
MN,2020-10-25,762,760,765,6.79,6.79,6.79,"11,222","11,222","11,222"
AK,2020-10-26,81,81,81,5.61,5.61,5.61,"1,443","1,443","1,443"
AL,2020-10-26,"1,048","1,047","1,048",7.42,7.30,7.53,"14,122","14,093","14,151"
AR,2020-10-26,696,688,705,8.43,7.68,9.17,"8,263","8,234","8,292"
AZ,2020-10-26,879,873,885,6.68,6.20,7.15,"13,184","13,098","13,270"
CA,2020-10-26,"3,038","3,021","3,056",4.46,3.62,5.30,"68,089","66,791","69,388"
CT,2020-10-26,405,405,405,4.99,4.99,4.99,"8,112","8,112","8,112"
DC,2020-10-26,159,159,159,5.53,5.53,5.53,"2,874","2,874","2,874"
DE,2020-10-26,143,143,143,5.81,5.81,5.81,"2,462","2,462","2,462"
FL,2020-10-26,"2,696","2,695","2,697",3.87,3.84,3.91,"70,643","70,593","70,692"
GA,2020-10-26,"1,734","1,717","1,750",9.16,8.19,10.13,"18,921","18,679","19,162"
HI,2020-10-26,82,82,82,3.35,0.83,5.86,"2,450","2,281","2,618"
IA,2020-10-26,586,581,591,7.54,7.54,7.54,"7,869","7,869","7,869"
ID,2020-10-26,280,280,280,8.11,8.11,8.11,"3,451","3,451","3,451"
IL,2020-10-26,"2,858","2,851","2,865",9.55,9.13,9.97,"29,380","28,914","29,846"
IN,2020-10-26,"1,672","1,656","1,689",10.17,9.36,10.98,"16,447","16,311","16,583"
KS,2020-10-26,492,489,495,6.30,5.85,6.75,"7,809","7,760","7,858"
KY,2020-10-26,926,926,926,7.82,7.82,7.82,"11,834","11,834","11,834"
LA,2020-10-26,612,610,615,4.71,4.50,4.92,"13,219","13,175","13,262"
MA,2020-10-26,461,461,461,2.66,2.66,2.66,"17,340","17,340","17,340"
MD,2020-10-26,754,754,754,7.84,7.84,7.84,"9,617","9,617","9,617"
ME,2020-10-26,35,35,35,1.24,1.24,1.24,"2,827","2,827","2,827"
MI,2020-10-26,"1,487","1,459","1,516",6.79,5.66,7.91,"21,913","21,693","22,133"
MN,2020-10-26,794,791,796,7.08,7.08,7.08,"11,212","11,212","11,212"
AK,2020-10-27,79,76,82,5.47,2.55,8.40,"1,443","1,367","1,519"
AL,2020-10-27,"1,100","1,098","1,103",7.82,7.67,7.97,"14,075","14,065","14,085"
AR,2020-10-27,717,715,719,8.56,8.56,8.56,"8,376","8,376","8,376"
AZ,2020-10-27,927,848,"1,006",6.96,2.48,11.44,"13,345","13,270","13,420"
CA,2020-10-27,"3,030","3,013","3,047",4.44,3.63,5.24,"68,268","67,021","69,515"
CT,2020-10-27,454,454,454,5.56,5.56,5.56,"8,162","8,162","8,162"
DC,2020-10-27,183,183,183,6.40,6.40,6.40,"2,858","2,858","2,858"
DE,2020-10-27,143,143,143,5.72,5.72,5.72,"2,498","2,498","2,498"
FL,2020-10-27,"2,890","2,858","2,921",4.21,3.74,4.68,"69,701","69,423","69,978"
GA,2020-10-27,"1,773","1,763","1,783",9.30,8.93,9.67,"19,063","19,019","19,108"
HI,2020-10-27,82,82,82,3.34,3.34,3.34,"2,456","2,456","2,456"
IA,2020-10-27,620,619,621,7.98,7.98,7.98,"7,867","7,867","7,867"
ID,2020-10-27,260,258,261,7.41,7.41,7.41,"3,504","3,504","3,504"
IL,2020-10-27,"2,955","2,884","3,026",9.82,7.89,11.75,"29,462","28,792","30,131"
IN,2020-10-27,"1,712","1,673","1,752",10.40,8.63,12.17,"16,460","16,220","16,700"
KS,2020-10-27,504,472,536,6.45,2.88,10.02,"7,812","7,581","8,043"
KY,2020-10-27,963,952,974,8.14,8.14,8.14,"11,836","11,836","11,836"
LA,2020-10-27,614,613,615,4.73,4.57,4.90,"13,193","13,155","13,232"
MA,2020-10-27,478,478,478,2.75,2.75,2.75,"17,378","17,378","17,378"
MD,2020-10-27,833,833,833,8.53,8.53,8.53,"9,770","9,770","9,770"
ME,2020-10-27,33,31,35,1.17,1.17,1.17,"2,832","2,832","2,832"
MI,2020-10-27,"1,568","1,551","1,585",7.14,6.44,7.85,"21,956","21,792","22,119"
MN,2020-10-27,852,850,854,7.51,7.51,7.51,"11,344","11,344","11,344"
AK,2020-10-28,88,88,88,6.05,6.05,6.05,"1,454","1,454","1,454"
AL,2020-10-28,"1,100","1,100","1,100",7.69,7.69,7.69,"14,312","14,312","14,312"
AR,2020-10-28,723,714,732,8.63,7.50,9.76,"8,376","8,250","8,502"
AZ,2020-10-28,854,759,948,6.33,0.73,11.92,"13,514","13,441","13,587"
CA,2020-10-28,"3,102","3,086","3,119",4.51,3.74,5.28,"68,813","67,620","70,006"
CT,2020-10-28,462,462,462,5.67,5.67,5.67,"8,152","8,152","8,152"
DC,2020-10-28,166,166,166,5.73,5.73,5.73,"2,899","2,899","2,899"
DE,2020-10-28,151,151,151,6.02,6.02,6.02,"2,507","2,507","2,507"
FL,2020-10-28,"3,054","2,909","3,199",5.06,2.91,7.21,"61,379","61,097","61,661"
GA,2020-10-28,"1,774","1,749","1,798",9.29,8.27,10.31,"19,086","18,909","19,263"
HI,2020-10-28,82,80,84,3.33,2.23,4.42,"2,466","2,438","2,494"
IA,2020-10-28,643,641,645,8.27,8.27,8.27,"7,869","7,869","7,869"
ID,2020-10-28,266,264,268,7.54,6.76,8.32,"3,528","3,491","3,565"
IL,2020-10-28,"3,130","3,123","3,137",10.47,9.55,11.39,"29,890","29,471","30,310"
IN,2020-10-28,"1,738","1,736","1,740",10.56,10.44,10.68,"16,457","16,433","16,481"
KS,2020-10-28,526,524,529,6.73,6.34,7.12,"7,818","7,774","7,863"
KY,2020-10-28,994,992,996,8.40,8.40,8.40,"11,837","11,837","11,837"
LA,2020-10-28,642,640,644,4.91,4.75,5.07,"13,302","13,268","13,336"
MA,2020-10-28,465,465,465,2.67,2.67,2.67,"17,388","17,388","17,388"
MD,2020-10-28,821,815,827,8.36,8.36,8.36,"9,817","9,817","9,817"
ME,2020-10-28,36,36,36,1.27,0.95,1.59,"2,833","2,814","2,852"
MI,2020-10-28,"1,587","1,582","1,592",7.25,7.07,7.43,"21,892","21,861","21,923"
MN,2020-10-28,906,894,918,7.92,7.92,7.92,"11,433","11,433","11,433"
AK,2020-10-29,89,89,89,6.17,6.17,6.17,"1,442","1,442","1,442"
AL,2020-10-29,"1,080","1,078","1,083",7.63,7.49,7.78,"14,154","14,130","14,178"
AR,2020-10-29,714,714,715,8.51,8.40,8.63,"8,395","8,379","8,411"
AZ,2020-10-29,874,795,952,6.45,1.87,11.03,"13,560","13,487","13,633"
CA,2020-10-29,"3,187","3,172","3,202",4.67,4.00,5.34,"68,220","67,212","69,228"
CT,2020-10-29,556,556,556,6.79,6.79,6.79,"8,185","8,185","8,185"
DC,2020-10-29,166,166,166,5.69,5.69,5.69,"2,917","2,917","2,917"
DE,2020-10-29,141,141,141,5.65,5.65,5.65,"2,496","2,496","2,496"
FL,2020-10-29,"3,226","3,050","3,402",5.76,1.97,9.56,"56,986","53,790","60,182"
GA,2020-10-29,"1,787","1,786","1,788",9.38,9.19,9.56,"19,056","19,000","19,111"
HI,2020-10-29,79,79,79,3.19,2.96,3.43,"2,474","2,458","2,490"
IA,2020-10-29,641,639,643,8.24,8.24,8.24,"7,878","7,878","7,878"
ID,2020-10-29,254,254,254,7.23,7.23,7.23,"3,511","3,511","3,511"
IL,2020-10-29,"3,196","3,159","3,233",10.69,9.38,12.01,"29,890","29,402","30,378"
IN,2020-10-29,"1,660","1,660","1,661",10.12,10.12,10.12,"16,403","16,403","16,403"
KS,2020-10-29,523,522,524,6.68,6.52,6.84,"7,831","7,819","7,843"
KY,2020-10-29,"1,004","1,003","1,006",8.49,8.49,8.49,"11,837","11,837","11,837"
LA,2020-10-29,638,636,640,4.91,4.69,5.12,"13,228","13,189","13,266"
MA,2020-10-29,472,469,474,2.71,2.71,2.71,"17,391","17,391","17,391"
MD,2020-10-29,817,817,817,8.35,8.35,8.35,"9,779","9,779","9,779"
ME,2020-10-29,44,42,45,1.55,0.54,2.56,"2,805","2,791","2,819"
MI,2020-10-29,"1,682","1,646","1,718",7.67,6.14,9.19,"21,937","21,558","22,316"
MN,2020-10-29,964,964,964,8.36,8.36,8.36,"11,533","11,533","11,533"
AK,2020-10-30,94,94,94,6.55,6.55,6.55,"1,436","1,436","1,436"
