state,collection_date,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL,Count UL,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL,Percentage UL,Total Inpatient Beds,Total LL,Total UL,geocoded_state
CW,2021/04/26,42533,42501,42565,6.17,6.14,6.2,692422,691660,693184,
CW,2021/04/27,42428,42395,42462,6.11,6.09,6.14,696926,696219,697632,
CW,2021/04/28,41514,41458,41569,5.96,5.88,6.03,699692,698743,700641,
CW,2021/04/29,40432,40387,40477,5.81,5.75,5.86,699075,698204,699946,
CW,2021/04/30,39653,39442,39863,5.71,5.41,6,697806,695514,700098,
CW,2021/05/01,38691,38327,39055,5.59,5.06,6.12,694936,690666,699206,
CW,2021/05/02,38391,37931,38851,5.57,4.89,6.25,692254,686686,697822,
AL,2021/04/02,408,408,408,2.95,2.95,2.95,13850,13850,13850,POINT (-86.844516 32.756889)
AR,2021/04/02,182,182,182,2.37,2.37,2.37,7685,7680,7690,POINT (-92.439162 34.899825)
CA,2021/04/02,2407,2402,2412,4.07,3.96,4.19,59074,58956,59192,POINT (-119.662127 37.211164)
CT,2021/04/02,555,555,555,7.12,7.12,7.12,7800,7800,7800,POINT (-72.738288 41.575155)
DC,2021/04/02,185,185,185,6.8,6.8,6.8,2719,2719,2719,POINT (-77.016275 38.904785)
GA,2021/04/02,1219,1219,1219,6.33,6.33,6.33,19266,19266,19266,POINT (-83.426574 32.638481)
ID,2021/04/02,140,140,140,4.31,4.31,4.31,3251,3251,3251,POINT (-114.659366 44.389073)
IN,2021/04/02,682,682,682,4.06,4.06,4.06,16810,16810,16810,POINT (-86.2818 39.919991)
KS,2021/04/02,171,171,171,2.18,2.18,2.18,7830,7830,7830,POINT (-98.38018 38.484729)
LA,2021/04/02,306,306,306,2.49,2.49,2.49,12487,12487,12487,POINT (-91.840238 30.921314)
MD,2021/04/02,1300,1300,1300,13.5,13.5,13.5,9629,9629,9629,POINT (-76.687282 38.946466)
MI,2021/04/02,2816,2752,2880,13.44,11.54,15.35,20945,20688,21202,POINT (-85.730977 44.874798)
AL,2021/04/03,400,400,400,2.89,2.89,2.89,13820,13820,13820,POINT (-86.844516 32.756889)
AR,2021/04/03,160,159,161,2.1,1.9,2.29,7634,7618,7650,POINT (-92.439162 34.899825)
CA,2021/04/03,2355,2352,2358,4.01,3.91,4.11,58702,58578,58825,POINT (-119.662127 37.211164)
CT,2021/04/03,569,569,569,7.29,7.29,7.29,7810,7810,7810,POINT (-72.738288 41.575155)
DC,2021/04/03,175,175,175,6.41,6.41,6.41,2729,2729,2729,POINT (-77.016275 38.904785)
GA,2021/04/03,1236,1234,1238,6.42,6.42,6.42,19259,19259,19259,POINT (-83.426574 32.638481)
ID,2021/04/03,170,170,170,5.27,5.27,5.27,3223,3223,3223,POINT (-114.659366 44.389073)
IN,2021/04/03,691,691,691,4.11,4.11,4.11,16829,16829,16829,POINT (-86.2818 39.919991)
KS,2021/04/03,178,178,178,2.28,2.28,2.28,7814,7814,7814,POINT (-98.38018 38.484729)
LA,2021/04/03,275,274,276,2.25,2.25,2.25,12432,12432,12432,POINT (-91.840238 30.921314)
MD,2021/04/03,1356,1356,1356,14,14,14,9686,9686,9686,POINT (-76.687282 38.946466)
MI,2021/04/03,2949,2949,2949,14.1,14.1,14.1,20909,20909,20909,POINT (-85.730977 44.874798)
AL,2021/04/04,407,407,407,2.94,2.94,2.94,13825,13825,13825,POINT (-86.844516 32.756889)
AR,2021/04/04,165,164,166,2.18,1.94,2.43,7553,7533,7573,POINT (-92.439162 34.899825)
CA,2021/04/04,2358,2339,2378,4.05,3.7,4.4,58220,58106,58334,POINT (-119.662127 37.211164)
CT,2021/04/04,534,534,534,6.84,6.84,6.84,7802,7802,7802,POINT (-72.738288 41.575155)
DC,2021/04/04,169,169,169,6.3,6.3,6.3,2684,2684,2684,POINT (-77.016275 38.904785)
GA,2021/04/04,1247,1247,1247,6.49,6.49,6.49,19211,19211,19211,POINT (-83.426574 32.638481)
ID,2021/04/04,168,168,168,5.24,5.24,5.24,3204,3204,3204,POINT (-114.659366 44.389073)
IN,2021/04/04,704,695,713,4.19,3.28,5.1,16800,16492,17108,POINT (-86.2818 39.919991)
KS,2021/04/04,170,170,170,2.18,2.18,2.18,7799,7799,7799,POINT (-98.38018 38.484729)
LA,2021/04/04,255,255,255,2.09,2.09,2.09,12422,12422,12422,POINT (-91.840238 30.921314)
MD,2021/04/04,1404,1404,1404,14.64,14.64,14.64,9589,9589,9589,POINT (-76.687282 38.946466)
MI,2021/04/04,3102,3102,3102,15.01,15.01,15.01,20660,20660,20660,POINT (-85.730977 44.874798)
AL,2021/04/05,394,390,398,2.84,2.84,2.84,13867,13867,13867,POINT (-86.844516 32.756889)
AR,2021/04/05,167,166,168,2.19,1.95,2.43,7634,7615,7653,POINT (-92.439162 34.899825)
CA,2021/04/05,2343,2336,2350,4.04,3.88,4.2,57980,57839,58121,POINT (-119.662127 37.211164)
CT,2021/04/05,567,567,567,7.28,7.28,7.28,7793,7793,7793,POINT (-72.738288 41.575155)
DC,2021/04/05,179,179,179,6.57,6.57,6.57,2723,2723,2723,POINT (-77.016275 38.904785)
GA,2021/04/05,1296,1295,1297,6.76,6.76,6.76,19176,19176,19176,POINT (-83.426574 32.638481)
ID,2021/04/05,161,161,161,5.02,5.02,5.02,3206,3206,3206,POINT (-114.659366 44.389073)
IN,2021/04/05,734,718,749,4.36,4.36,4.36,16810,16810,16810,POINT (-86.2818 39.919991)
KS,2021/04/05,167,167,167,2.15,2.15,2.15,7764,7761,7768,POINT (-98.38018 38.484729)
LA,2021/04/05,268,264,273,2.2,2.2,2.2,12440,12440,12440,POINT (-91.840238 30.921314)
MD,2021/04/05,1422,1422,1422,14.88,14.88,14.88,9554,9554,9554,POINT (-76.687282 38.946466)
MI,2021/04/05,3314,3312,3316,15.86,15.86,15.86,20895,20895,20895,POINT (-85.730977 44.874798)
AL,2021/04/06,383,383,383,2.75,2.75,2.75,13921,13921,13921,POINT (-86.844516 32.756889)
AR,2021/04/06,186,184,187,2.42,2.17,2.66,7678,7663,7693,POINT (-92.439162 34.899825)
CA,2021/04/06,2336,2333,2340,3.98,3.91,4.05,58711,58667,58755,POINT (-119.662127 37.211164)
CT,2021/04/06,596,596,597,7.64,7.64,7.64,7803,7803,7803,POINT (-72.738288 41.575155)
DC,2021/04/06,186,186,186,6.83,6.83,6.83,2723,2723,2723,POINT (-77.016275 38.904785)
GA,2021/04/06,1338,1329,1346,6.95,6.17,7.72,19255,19002,19508,POINT (-83.426574 32.638481)
ID,2021/04/06,167,167,167,5.18,5.18,5.18,3221,3221,3221,POINT (-114.659366 44.389073)
IN,2021/04/06,785,784,786,4.66,4.66,4.66,16859,16859,16859,POINT (-86.2818 39.919991)
KS,2021/04/06,175,175,175,2.24,2.24,2.24,7806,7806,7806,POINT (-98.38018 38.484729)
LA,2021/04/06,262,260,263,2.12,2.12,2.12,12535,12535,12535,POINT (-91.840238 30.921314)
MD,2021/04/06,1416,1416,1416,14.74,14.74,14.74,9604,9604,9604,POINT (-76.687282 38.946466)
MI,2021/04/06,3521,3519,3523,16.64,16.64,16.64,21154,21154,21154,POINT (-85.730977 44.874798)
AL,2021/04/07,376,376,376,2.7,2.7,2.7,13908,13908,13908,POINT (-86.844516 32.756889)
AR,2021/04/07,200,199,201,2.6,2.6,2.6,7704,7704,7704,POINT (-92.439162 34.899825)
CA,2021/04/07,2279,2275,2283,3.86,3.86,3.86,59036,59036,59036,POINT (-119.662127 37.211164)
CT,2021/04/07,592,592,592,7.59,7.59,7.59,7802,7802,7802,POINT (-72.738288 41.575155)
DC,2021/04/07,208,208,208,7.65,7.65,7.65,2719,2719,2719,POINT (-77.016275 38.904785)
GA,2021/04/07,1376,1374,1377,7.14,7.05,7.24,19253,19229,19277,POINT (-83.426574 32.638481)
ID,2021/04/07,160,160,160,4.93,4.93,4.93,3244,3244,3244,POINT (-114.659366 44.389073)
IN,2021/04/07,790,787,792,4.68,4.68,4.68,16876,16876,16876,POINT (-86.2818 39.919991)
KS,2021/04/07,190,190,190,2.43,2.43,2.43,7818,7818,7818,POINT (-98.38018 38.484729)
LA,2021/04/07,254,254,254,2.06,2.06,2.06,12529,12529,12529,POINT (-91.840238 30.921314)
MD,2021/04/07,1445,1445,1445,14.82,14.82,14.82,9751,9751,9751,POINT (-76.687282 38.946466)
MI,2021/04/07,3573,3573,3573,16.81,16.81,16.81,21251,21251,21251,POINT (-85.730977 44.874798)
AL,2021/04/08,383,383,383,2.75,2.75,2.75,13927,13927,13927,POINT (-86.844516 32.756889)
AR,2021/04/08,189,189,189,2.45,2.45,2.45,7713,7713,7713,POINT (-92.439162 34.899825)
CA,2021/04/08,2139,2135,2143,3.63,3.63,3.63,58883,58883,58883,POINT (-119.662127 37.211164)
CT,2021/04/08,596,595,598,7.63,7.63,7.63,7813,7813,7813,POINT (-72.738288 41.575155)
DC,2021/04/08,189,189,189,6.94,6.94,6.94,2724,2724,2724,POINT (-77.016275 38.904785)
GA,2021/04/08,1408,1407,1409,7.3,7.24,7.36,19288,19267,19309,POINT (-83.426574 32.638481)
ID,2021/04/08,163,163,163,5.07,5.07,5.07,3217,3217,3217,POINT (-114.659366 44.389073)
IN,2021/04/08,774,772,775,4.58,4.58,4.58,16889,16889,16889,POINT (-86.2818 39.919991)
KS,2021/04/08,176,175,176,2.25,2.25,2.25,7814,7814,7814,POINT (-98.38018 38.484729)
LA,2021/04/08,247,246,248,2,2,2,12540,12540,12540,POINT (-91.840238 30.921314)
MD,2021/04/08,1453,1453,1453,15.02,15.02,15.02,9674,9674,9674,POINT (-76.687282 38.946466)
MI,2021/04/08,3712,3712,3712,17.51,17.51,17.51,21198,21198,21198,POINT (-85.730977 44.874798)
AL,2021/04/09,381,381,381,2.74,2.74,2.74,13916,13916,13916,POINT (-86.844516 32.756889)
AR,2021/04/09,201,201,201,2.61,2.61,2.61,7702,7702,7702,POINT (-92.439162 34.899825)
CA,2021/04/09,2147,2144,2150,3.65,3.65,3.65,58827,58827,58827,POINT (-119.662127 37.211164)
CT,2021/04/09,590,590,590,7.54,7.54,7.54,7824,7824,7824,POINT (-72.738288 41.575155)
DC,2021/04/09,181,181,181,6.63,6.63,6.63,2731,2731,2731,POINT (-77.016275 38.904785)
GA,2021/04/09,1392,1391,1393,7.23,7.23,7.23,19243,19243,19243,POINT (-83.426574 32.638481)
ID,2021/04/09,157,156,158,4.83,4.83,4.83,3250,3250,3250,POINT (-114.659366 44.389073)
IN,2021/04/09,782,775,789,4.63,4.63,4.63,16881,16881,16881,POINT (-86.2818 39.919991)
KS,2021/04/09,165,165,165,2.11,2.11,2.11,7805,7805,7805,POINT (-98.38018 38.484729)
LA,2021/04/09,249,249,249,2.02,2.02,2.02,12551,12551,12551,POINT (-91.840238 30.921314)
MD,2021/04/09,1446,1446,1446,14.86,14.86,14.86,9730,9730,9730,POINT (-76.687282 38.946466)
MI,2021/04/09,3817,3816,3818,18.01,18.01,18.01,21188,21188,21188,POINT (-85.730977 44.874798)
AL,2021/04/10,411,409,413,2.96,2.96,2.96,13874,13874,13874,POINT (-86.844516 32.756889)
AR,2021/04/10,201,201,201,2.65,2.65,2.65,7592,7592,7592,POINT (-92.439162 34.899825)
CA,2021/04/10,2110,2108,2113,3.61,3.61,3.61,58422,58422,58422,POINT (-119.662127 37.211164)
CT,2021/04/10,586,586,586,7.49,7.49,7.49,7819,7819,7819,POINT (-72.738288 41.575155)
DC,2021/04/10,186,186,186,6.81,6.81,6.81,2732,2732,2732,POINT (-77.016275 38.904785)
GA,2021/04/10,1350,1349,1350,7,6.93,7.07,19284,19259,19309,POINT (-83.426574 32.638481)
ID,2021/04/10,146,146,146,4.51,4.51,4.51,3234,3234,3234,POINT (-114.659366 44.389073)
IN,2021/04/10,813,812,814,4.83,4.83,4.83,16847,16847,16847,POINT (-86.2818 39.919991)
KS,2021/04/10,160,160,160,2.05,2.05,2.05,7794,7794,7794,POINT (-98.38018 38.484729)
LA,2021/04/10,248,247,250,2.02,2.02,2.02,12531,12531,12531,POINT (-91.840238 30.921314)
MD,2021/04/10,1453,1453,1453,14.85,14.85,14.85,9787,9787,9787,POINT (-76.687282 38.946466)
MI,2021/04/10,3966,3966,3966,18.88,18.84,18.92,21003,20993,21013,POINT (-85.730977 44.874798)
AL,2021/04/11,419,418,420,3.02,3.02,3.02,13895,13895,13895,POINT (-86.844516 32.756889)
AR,2021/04/11,177,176,178,2.35,2.35,2.35,7517,7517,7517,POINT (-92.439162 34.899825)
CA,2021/04/11,2094,2091,2098,3.61,3.61,3.61,58051,58051,58051,POINT (-119.662127 37.211164)
CT,2021/04/11,585,585,585,7.5,7.5,7.5,7802,7783,7821,POINT (-72.738288 41.575155)
DC,2021/04/11,184,184,184,6.86,6.86,6.86,2681,2681,2681,POINT (-77.016275 38.904785)
GA,2021/04/11,1331,1331,1331,6.91,6.82,7,19273,19241,19305,POINT (-83.426574 32.638481)
ID,2021/04/11,149,149,149,4.62,4.62,4.62,3225,3225,3225,POINT (-114.659366 44.389073)
IN,2021/04/11,910,910,910,5.4,5.4,5.4,16842,16842,16842,POINT (-86.2818 39.919991)
KS,2021/04/11,172,171,172,2.2,2.11,2.29,7783,7776,7790,POINT (-98.38018 38.484729)
LA,2021/04/11,262,262,262,2.13,2.13,2.13,12499,12499,12499,POINT (-91.840238 30.921314)
MD,2021/04/11,1490,1490,1490,15.25,15.25,15.25,9768,9768,9768,POINT (-76.687282 38.946466)
MI,2021/04/11,3981,3981,3981,19.06,19.06,19.06,20889,20874,20904,POINT (-85.730977 44.874798)
AL,2021/04/12,419,419,419,3.01,3.01,3.01,13927,13927,13927,POINT (-86.844516 32.756889)
AR,2021/04/12,180,180,180,2.35,2.35,2.35,7654,7647,7660,POINT (-92.439162 34.899825)
CA,2021/04/12,2157,2137,2177,3.72,3.36,4.08,58013,57951,58075,POINT (-119.662127 37.211164)
CT,2021/04/12,619,619,619,7.93,7.93,7.93,7805,7805,7805,POINT (-72.738288 41.575155)
DC,2021/04/12,196,196,196,7.2,7.2,7.2,2722,2722,2722,POINT (-77.016275 38.904785)
GA,2021/04/12,1447,1447,1447,7.5,7.44,7.56,19288,19267,19309,POINT (-83.426574 32.638481)
ID,2021/04/12,137,136,138,4.24,4.24,4.24,3229,3229,3229,POINT (-114.659366 44.389073)
IN,2021/04/12,874,873,876,5.2,5.2,5.2,16832,16832,16832,POINT (-86.2818 39.919991)
KS,2021/04/12,178,178,178,2.29,2.29,2.29,7775,7775,7775,POINT (-98.38018 38.484729)
LA,2021/04/12,287,287,287,2.32,2.32,2.32,12561,12561,12561,POINT (-91.840238 30.921314)
MD,2021/04/12,1499,1499,1500,15.63,15.63,15.63,9594,9594,9594,POINT (-76.687282 38.946466)
MI,2021/04/12,4160,4160,4160,19.79,19.79,19.79,21026,21026,21026,POINT (-85.730977 44.874798)
AL,2021/04/13,402,402,402,2.88,2.88,2.88,13938,13938,13938,POINT (-86.844516 32.756889)
AR,2021/04/13,200,199,200,2.58,2.58,2.58,7732,7732,7732,POINT (-92.439162 34.899825)
CA,2021/04/13,2224,2205,2243,3.79,3.45,4.13,58750,58664,58835,POINT (-119.662127 37.211164)
CT,2021/04/13,596,596,596,7.62,7.62,7.62,7817,7817,7817,POINT (-72.738288 41.575155)
DC,2021/04/13,184,184,184,6.74,6.74,6.74,2728,2728,2728,POINT (-77.016275 38.904785)
GA,2021/04/13,1447,1446,1448,7.52,7.52,7.52,19233,19233,19233,POINT (-83.426574 32.638481)
ID,2021/04/13,153,153,153,4.72,4.72,4.72,3239,3239,3239,POINT (-114.659366 44.389073)
IN,2021/04/13,866,862,869,5.13,5.13,5.13,16884,16884,16884,POINT (-86.2818 39.919991)
KS,2021/04/13,171,171,171,2.19,2.19,2.19,7814,7810,7818,POINT (-98.38018 38.484729)
LA,2021/04/13,288,286,290,2.32,2.32,2.32,12622,12622,12622,POINT (-91.840238 30.921314)
MD,2021/04/13,1480,1479,1481,15.45,15.45,15.45,9579,9579,9579,POINT (-76.687282 38.946466)
MI,2021/04/13,4213,4213,4213,20.05,20.05,20.05,21010,21010,21010,POINT (-85.730977 44.874798)
AL,2021/04/14,409,409,409,2.93,2.93,2.93,13946,13946,13946,POINT (-86.844516 32.756889)
AR,2021/04/14,196,196,196,2.53,2.53,2.53,7749,7749,7749,POINT (-92.439162 34.899825)
CA,2021/04/14,2186,2182,2189,3.7,3.61,3.78,59140,59048,59232,POINT (-119.662127 37.211164)
CT,2021/04/14,565,564,566,7.23,7.23,7.23,7819,7819,7819,POINT (-72.738288 41.575155)
DC,2021/04/14,175,175,175,6.42,6.42,6.42,2724,2724,2724,POINT (-77.016275 38.904785)
GA,2021/04/14,1466,1465,1467,7.57,7.57,7.57,19368,19368,19368,POINT (-83.426574 32.638481)
ID,2021/04/14,158,158,158,4.87,4.87,4.87,3244,3244,3244,POINT (-114.659366 44.389073)
IN,2021/04/14,823,823,823,4.87,4.87,4.87,16907,16907,16907,POINT (-86.2818 39.919991)
KS,2021/04/14,174,174,174,2.23,2.2,2.26,7802,7798,7806,POINT (-98.38018 38.484729)
LA,2021/04/14,300,300,300,2.41,2.41,2.41,12651,12651,12651,POINT (-91.840238 30.921314)
MD,2021/04/14,1470,1470,1470,15.28,15.28,15.28,9619,9619,9619,POINT (-76.687282 38.946466)
MI,2021/04/14,4212,4212,4212,20,20,20,21065,21065,21065,POINT (-85.730977 44.874798)
AL,2021/04/15,417,417,417,2.99,2.99,2.99,13959,13959,13959,POINT (-86.844516 32.756889)
AR,2021/04/15,191,189,193,2.47,2.47,2.47,7726,7726,7726,POINT (-92.439162 34.899825)
CA,2021/04/15,2145,2140,2150,3.63,3.5,3.77,59032,58874,59191,POINT (-119.662127 37.211164)
CT,2021/04/15,540,540,540,6.91,6.91,6.91,7820,7820,7820,POINT (-72.738288 41.575155)
DC,2021/04/15,166,163,169,6.05,6.05,6.05,2743,2743,2743,POINT (-77.016275 38.904785)
GA,2021/04/15,1472,1471,1474,7.62,7.52,7.71,19335,19314,19356,POINT (-83.426574 32.638481)
ID,2021/04/15,159,159,159,4.91,4.91,4.91,3238,3238,3238,POINT (-114.659366 44.389073)
IN,2021/04/15,818,818,818,4.84,4.84,4.84,16910,16910,16910,POINT (-86.2818 39.919991)
KS,2021/04/15,182,182,182,2.33,2.33,2.33,7823,7823,7823,POINT (-98.38018 38.484729)
LA,2021/04/15,287,286,288,2.3,2.3,2.3,12663,12663,12663,POINT (-91.840238 30.921314)
MD,2021/04/15,1442,1442,1442,14.89,14.89,14.89,9685,9685,9685,POINT (-76.687282 38.946466)
MI,2021/04/15,4169,4169,4169,19.82,19.82,19.82,21034,21034,21034,POINT (-85.730977 44.874798)
AL,2021/04/16,392,391,393,2.81,2.81,2.81,13959,13959,13959,POINT (-86.844516 32.756889)
AR,2021/04/16,190,190,190,2.47,2.4,2.54,7702,7695,7709,POINT (-92.439162 34.899825)
CA,2021/04/16,2116,2112,2119,3.58,3.48,3.67,59102,58991,59214,POINT (-119.662127 37.211164)
CT,2021/04/16,556,556,556,7.11,7.11,7.11,7817,7817,7817,POINT (-72.738288 41.575155)
DC,2021/04/16,186,186,186,6.78,6.78,6.78,2744,2744,2744,POINT (-77.016275 38.904785)
GA,2021/04/16,1491,1491,1491,7.73,7.73,7.73,19299,19299,19299,POINT (-83.426574 32.638481)
ID,2021/04/16,148,148,148,4.6,4.6,4.6,3215,3215,3215,POINT (-114.659366 44.389073)
IN,2021/04/16,862,861,863,5.1,5.1,5.1,16908,16908,16908,POINT (-86.2818 39.919991)
KS,2021/04/16,204,204,205,2.61,2.61,2.61,7831,7831,7831,POINT (-98.38018 38.484729)
LA,2021/04/16,293,293,293,2.35,2.35,2.35,12672,12672,12672,POINT (-91.840238 30.921314)
MD,2021/04/16,1464,1464,1464,14.87,14.87,14.87,9848,9848,9848,POINT (-76.687282 38.946466)
MI,2021/04/16,4196,4183,4210,20.02,20.02,20.02,20960,20960,20960,POINT (-85.730977 44.874798)
AL,2021/04/17,440,440,441,3.17,3.17,3.17,13894,13894,13894,POINT (-86.844516 32.756889)
AR,2021/04/17,194,194,194,2.54,2.54,2.54,7625,7625,7625,POINT (-92.439162 34.899825)
CA,2021/04/17,2114,2095,2133,3.6,3.25,3.96,58686,58577,58795,POINT (-119.662127 37.211164)
CT,2021/04/17,583,583,583,7.46,7.46,7.46,7820,7820,7820,POINT (-72.738288 41.575155)
DC,2021/04/17,182,182,182,6.64,6.64,6.64,2740,2740,2740,POINT (-77.016275 38.904785)
GA,2021/04/17,1416,1393,1440,7.35,6.45,8.24,19275,19243,19307,POINT (-83.426574 32.638481)
ID,2021/04/17,136,136,136,4.24,4.24,4.24,3210,3210,3210,POINT (-114.659366 44.389073)
IN,2021/04/17,781,781,781,4.63,4.63,4.63,16886,16886,16886,POINT (-86.2818 39.919991)
KS,2021/04/17,185,185,185,2.37,2.37,2.37,7814,7814,7814,POINT (-98.38018 38.484729)
LA,2021/04/17,292,290,293,2.37,2.37,2.37,12506,12506,12506,POINT (-91.840238 30.921314)
MD,2021/04/17,1452,1452,1452,14.58,14.58,14.58,9960,9960,9960,POINT (-76.687282 38.946466)
MI,2021/04/17,4233,4233,4233,20.4,20.4,20.4,20747,20747,20747,POINT (-85.730977 44.874798)
AL,2021/04/18,478,477,478,3.43,3.43,3.43,13908,13908,13908,POINT (-86.844516 32.756889)
AR,2021/04/18,190,190,190,2.54,2.54,2.54,7468,7468,7468,POINT (-92.439162 34.899825)
CA,2021/04/18,2071,2065,2077,3.56,3.42,3.7,58166,58048,58283,POINT (-119.662127 37.211164)
CT,2021/04/18,568,568,568,7.29,7.29,7.29,7792,7792,7792,POINT (-72.738288 41.575155)
DC,2021/04/18,179,179,179,6.63,6.63,6.63,2698,2698,2698,POINT (-77.016275 38.904785)
GA,2021/04/18,1471,1469,1472,7.64,7.54,7.74,19250,19225,19275,POINT (-83.426574 32.638481)
ID,2021/04/18,149,149,149,4.63,4.63,4.63,3221,3221,3221,POINT (-114.659366 44.389073)
IN,2021/04/18,856,855,857,5.07,5.07,5.07,16870,16870,16870,POINT (-86.2818 39.919991)
KS,2021/04/18,174,173,175,2.23,2.23,2.23,7801,7801,7801,POINT (-98.38018 38.484729)
LA,2021/04/18,302,301,302,2.45,2.45,2.45,12532,12532,12532,POINT (-91.840238 30.921314)
MD,2021/04/18,1449,1449,1449,14.49,14.49,14.49,9997,9997,9997,POINT (-76.687282 38.946466)
MI,2021/04/18,4284,4282,4285,20.64,20.64,20.64,20754,20754,20754,POINT (-85.730977 44.874798)
AL,2021/04/19,442,442,442,3.17,3.17,3.17,13925,13925,13925,POINT (-86.844516 32.756889)
AR,2021/04/19,200,200,200,2.65,2.59,2.71,7541,7534,7548,POINT (-92.439162 34.899825)
CA,2021/04/19,2127,2125,2129,3.66,3.6,3.72,58126,58054,58198,POINT (-119.662127 37.211164)
CT,2021/04/19,589,588,590,7.54,7.54,7.54,7807,7807,7807,POINT (-72.738288 41.575155)
DC,2021/04/19,189,189,189,6.92,6.92,6.92,2730,2730,2730,POINT (-77.016275 38.904785)
GA,2021/04/19,1512,1512,1513,7.86,7.86,7.86,19233,19233,19233,POINT (-83.426574 32.638481)
ID,2021/04/19,143,143,143,4.42,4.42,4.42,3233,3233,3233,POINT (-114.659366 44.389073)
IN,2021/04/19,860,847,873,5.11,5.11,5.11,16842,16842,16842,POINT (-86.2818 39.919991)
KS,2021/04/19,176,176,176,2.25,2.25,2.25,7809,7809,7809,POINT (-98.38018 38.484729)
LA,2021/04/19,314,314,314,2.54,2.54,2.54,12586,12586,12586,POINT (-91.840238 30.921314)
MD,2021/04/19,1455,1455,1455,14.81,14.81,14.81,9822,9822,9822,POINT (-76.687282 38.946466)
MI,2021/04/19,4375,4375,4375,21,21,21,20832,20832,20832,POINT (-85.730977 44.874798)
AL,2021/04/20,465,465,465,3.33,3.33,3.33,13955,13955,13955,POINT (-86.844516 32.756889)
AR,2021/04/20,222,222,222,2.89,2.89,2.89,7683,7683,7683,POINT (-92.439162 34.899825)
CA,2021/04/20,2090,2089,2092,3.56,3.5,3.61,58800,58728,58872,POINT (-119.662127 37.211164)
CT,2021/04/20,573,573,573,7.36,7.36,7.36,7790,7790,7790,POINT (-72.738288 41.575155)
DC,2021/04/20,200,200,200,7.33,7.33,7.33,2729,2729,2729,POINT (-77.016275 38.904785)
GA,2021/04/20,1556,1556,1556,8.05,7.98,8.12,19325,19300,19350,POINT (-83.426574 32.638481)
ID,2021/04/20,142,142,142,4.38,4.38,4.38,3245,3245,3245,POINT (-114.659366 44.389073)
IN,2021/04/20,828,828,828,4.9,4.9,4.9,16910,16910,16910,POINT (-86.2818 39.919991)
KS,2021/04/20,177,176,178,2.27,2.27,2.27,7799,7799,7799,POINT (-98.38018 38.484729)
LA,2021/04/20,310,310,311,2.5,2.5,2.5,12647,12647,12647,POINT (-91.840238 30.921314)
MD,2021/04/20,1462,1462,1462,14.92,14.92,14.92,9800,9800,9800,POINT (-76.687282 38.946466)
MI,2021/04/20,4305,4305,4305,20.48,20.48,20.48,21024,21024,21024,POINT (-85.730977 44.874798)
AL,2021/04/21,425,425,425,3.04,3.04,3.04,13967,13967,13967,POINT (-86.844516 32.756889)
AR,2021/04/21,210,209,211,2.72,2.72,2.72,7728,7728,7728,POINT (-92.439162 34.899825)
CA,2021/04/21,2083,2078,2088,3.52,3.41,3.63,59166,59083,59249,POINT (-119.662127 37.211164)
