state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
AL,2020-10-12,"1,266","1,247","1,285",83.40,79.77,87.03,"1,518","1,498","1,538"
AZ,2020-10-12,960,940,980,51.99,48.53,55.45,"1,846","1,824","1,868"
CA,2020-10-12,"4,672","4,653","4,690",67.36,66.49,68.22,"6,936","6,911","6,960"
CT,2020-10-12,483,483,483,46.18,46.18,46.18,"1,046","1,046","1,046"
DC,2020-10-12,226,226,226,63.13,63.13,63.13,358,358,358
GA,2020-10-12,"2,083","2,061","2,105",79.44,77.41,81.47,"2,622","2,590","2,654"
ID,2020-10-12,194,194,195,65.16,63.35,66.96,298,295,301
IN,2020-10-12,"1,446","1,445","1,446",64.94,64.94,64.94,"2,226","2,226","2,226"
KS,2020-10-12,595,578,613,77.45,71.04,83.86,742,711,772
LA,2020-10-12,"1,143","1,119","1,168",66.59,62.05,71.12,"1,717","1,663","1,771"
MD,2020-10-12,915,915,915,70.67,70.67,70.67,"1,292","1,282","1,302"
MI,2020-10-12,"1,904","1,902","1,906",74.17,73.92,74.43,"2,567","2,565","2,569"
AL,2020-10-13,"1,275","1,265","1,285",84.66,82.77,86.55,"1,506","1,495","1,517"
AZ,2020-10-13,"1,003",986,"1,020",55.54,52.64,58.43,"1,806","1,788","1,824"
CA,2020-10-13,"4,834","4,825","4,843",68.92,68.39,69.46,"7,014","6,995","7,032"
CT,2020-10-13,526,526,526,50.29,50.29,50.29,"1,046","1,046","1,046"
DC,2020-10-13,245,245,245,68.44,68.44,68.44,358,358,358
GA,2020-10-13,"2,096","2,076","2,116",79.67,77.94,81.39,"2,631","2,603","2,659"
ID,2020-10-13,205,205,205,68.79,68.79,68.79,298,298,298
IN,2020-10-13,"1,516","1,507","1,526",67.97,66.36,69.59,"2,231","2,214","2,248"
KS,2020-10-13,612,595,629,79.36,73.18,85.53,746,716,776
LA,2020-10-13,"1,197","1,172","1,222",69.70,64.93,74.46,"1,717","1,662","1,772"
MD,2020-10-13,970,970,970,75.59,75.59,75.59,"1,279","1,275","1,284"
MI,2020-10-13,"2,011","2,009","2,013",77.70,77.48,77.92,"2,588","2,585","2,591"
AL,2020-10-14,"1,306","1,293","1,320",85.90,83.21,88.58,"1,521","1,506","1,536"
AZ,2020-10-14,"1,003","1,003","1,003",54.75,54.50,55.00,"1,832","1,827","1,837"
CA,2020-10-14,"4,845","4,822","4,868",68.98,67.92,70.03,"7,024","6,995","7,053"
CT,2020-10-14,538,538,538,51.43,51.43,51.43,"1,046","1,046","1,046"
DC,2020-10-14,252,252,252,70.39,70.39,70.39,358,358,358
GA,2020-10-14,"2,086","2,070","2,103",79.12,78.51,79.74,"2,637","2,617","2,657"
ID,2020-10-14,197,197,197,68.17,68.17,68.17,289,289,289
IN,2020-10-14,"1,490","1,481","1,500",66.90,65.49,68.31,"2,228","2,216","2,240"
KS,2020-10-14,598,582,614,78.21,72.20,84.23,739,710,768
LA,2020-10-14,"1,201","1,176","1,226",70.28,65.74,74.82,"1,709","1,657","1,761"
MD,2020-10-14,973,973,973,76.32,76.32,76.32,"1,270","1,264","1,275"
MI,2020-10-14,"2,052","2,050","2,054",79.23,78.98,79.47,"2,590","2,588","2,592"
AL,2020-10-15,"1,262","1,241","1,282",82.83,78.83,86.83,"1,523","1,500","1,546"
AZ,2020-10-15,"1,025","1,022","1,028",55.90,55.34,56.47,"1,834","1,828","1,839"
CA,2020-10-15,"4,930","4,926","4,934",69.82,69.65,69.99,"7,061","7,057","7,065"
CT,2020-10-15,550,550,550,52.58,52.58,52.58,"1,046","1,046","1,046"
DC,2020-10-15,260,260,260,71.82,71.82,71.82,362,362,362
GA,2020-10-15,"2,111","2,092","2,130",79.57,77.94,81.21,"2,629","2,602","2,656"
ID,2020-10-15,190,190,190,65.52,65.52,65.52,290,290,290
IN,2020-10-15,"1,501","1,492","1,511",67.32,65.70,68.94,"2,230","2,213","2,247"
KS,2020-10-15,582,565,598,76.05,70.08,82.02,737,708,766
LA,2020-10-15,"1,195","1,170","1,219",69.54,65.39,73.70,"1,718","1,668","1,767"
MD,2020-10-15,988,988,988,74.35,74.35,74.35,"1,321","1,315","1,326"
MI,2020-10-15,"2,085","2,085","2,085",79.79,79.79,79.79,"2,613","2,613","2,613"
AL,2020-10-16,"1,268","1,268","1,268",83.75,83.75,83.75,"1,514","1,514","1,514"
AZ,2020-10-16,"1,046","1,046","1,046",57.00,56.77,57.24,"1,835","1,830","1,840"
CA,2020-10-16,"4,934","4,917","4,951",69.92,69.15,70.69,"7,057","7,035","7,079"
CT,2020-10-16,551,549,553,52.68,52.23,53.12,"1,046","1,046","1,046"
DC,2020-10-16,270,270,270,72.78,72.78,72.78,371,371,371
GA,2020-10-16,"2,160","2,144","2,176",81.13,80.63,81.63,"2,639","2,621","2,657"
ID,2020-10-16,200,200,200,68.97,56.12,81.81,290,268,312
IN,2020-10-16,"1,475","1,463","1,487",66.11,64.02,68.20,"2,231","2,209","2,253"
KS,2020-10-16,589,574,604,77.23,71.80,82.66,737,709,765
LA,2020-10-16,"1,171","1,147","1,195",68.18,64.51,71.84,"1,718","1,671","1,764"
MD,2020-10-16,962,941,983,72.68,67.90,77.47,"1,317","1,293","1,340"
MI,2020-10-16,"2,017","2,016","2,018",78.87,78.69,79.05,"2,557","2,555","2,559"
AL,2020-10-17,"1,249","1,218","1,280",83.72,77.70,89.75,"1,492","1,460","1,524"
AZ,2020-10-17,"1,053","1,051","1,055",57.51,57.03,57.99,"1,831","1,825","1,837"
CA,2020-10-17,"4,840","4,825","4,855",68.78,68.05,69.52,"7,037","7,015","7,059"
CT,2020-10-17,526,526,526,50.29,50.29,50.29,"1,046","1,046","1,046"
DC,2020-10-17,249,249,249,66.76,66.76,66.76,373,373,373
GA,2020-10-17,"2,138","2,119","2,156",80.47,78.73,82.21,"2,633","2,606","2,660"
ID,2020-10-17,206,206,207,70.90,68.85,72.96,291,288,294
IN,2020-10-17,"1,410","1,396","1,424",63.29,60.95,65.63,"2,228","2,204","2,252"
KS,2020-10-17,604,589,620,78.55,72.21,84.89,744,715,773
LA,2020-10-17,"1,144","1,121","1,166",67.33,65.04,69.61,"1,698","1,662","1,735"
MD,2020-10-17,928,920,935,71.30,69.40,73.20,"1,294","1,284","1,304"
MI,2020-10-17,"1,975","1,964","1,986",77.66,76.30,79.01,"2,544","2,530","2,557"
AL,2020-10-18,"1,193","1,190","1,197",79.98,79.24,80.72,"1,492","1,488","1,496"
AZ,2020-10-18,"1,000",986,"1,015",55.22,52.52,57.91,"1,812","1,791","1,833"
CA,2020-10-18,"4,740","4,718","4,761",67.66,66.61,68.71,"7,005","6,973","7,036"
CT,2020-10-18,499,499,499,47.71,47.71,47.71,"1,046","1,046","1,046"
DC,2020-10-18,236,236,236,64.66,64.66,64.66,365,365,365
GA,2020-10-18,"2,071","2,006","2,136",78.32,70.84,85.80,"2,644","2,569","2,720"
ID,2020-10-18,201,200,201,69.20,68.44,69.95,290,289,291
IN,2020-10-18,"1,379","1,371","1,388",61.76,60.40,63.13,"2,233","2,219","2,247"
KS,2020-10-18,584,516,651,75.75,49.99,101.52,744,675,813
LA,2020-10-18,"1,116","1,094","1,137",65.66,63.79,67.52,"1,699","1,666","1,732"
MD,2020-10-18,904,897,912,69.57,67.71,71.44,"1,294","1,285","1,303"
MI,2020-10-18,"1,951","1,944","1,959",76.66,75.77,77.56,"2,545","2,537","2,554"
AL,2020-10-19,"1,237","1,237","1,237",81.81,81.81,81.81,"1,512","1,512","1,512"
AZ,2020-10-19,948,948,949,52.49,52.15,52.83,"1,807","1,801","1,813"
CA,2020-10-19,"4,666","4,615","4,717",66.55,64.25,68.85,"7,012","6,949","7,074"
CT,2020-10-19,491,491,491,46.94,46.94,46.94,"1,046","1,046","1,046"
DC,2020-10-19,244,244,244,69.12,69.12,69.12,353,353,353
GA,2020-10-19,"2,050","2,031","2,069",77.21,74.59,79.83,"2,655","2,624","2,686"
ID,2020-10-19,206,180,231,70.86,44.29,97.44,290,261,319
IN,2020-10-19,"1,420","1,420","1,420",63.14,63.14,63.14,"2,249","2,242","2,256"
KS,2020-10-19,567,552,582,73.50,67.37,79.63,746,720,772
LA,2020-10-19,"1,090","1,069","1,112",64.53,61.85,67.21,"1,690","1,654","1,725"
MD,2020-10-19,938,914,961,71.86,66.29,77.44,"1,299","1,271","1,327"
MI,2020-10-19,"1,941","1,938","1,944",76.33,75.88,76.79,"2,543","2,538","2,548"
AL,2020-10-20,"1,300","1,296","1,303",85.89,85.17,86.60,"1,513","1,508","1,518"
AZ,2020-10-20,"1,018","1,006","1,031",55.69,53.49,57.89,"1,829","1,814","1,844"
CA,2020-10-20,"4,866","4,862","4,870",68.58,68.24,68.93,"7,095","7,081","7,109"
CT,2020-10-20,529,529,529,50.57,50.57,50.57,"1,046","1,046","1,046"
DC,2020-10-20,257,257,257,71.39,71.39,71.39,360,360,360
GA,2020-10-20,"2,143","2,124","2,162",80.72,78.05,83.39,"2,655","2,623","2,687"
ID,2020-10-20,215,215,215,73.88,73.88,73.88,291,291,291
IN,2020-10-20,"1,450","1,441","1,460",64.55,62.91,66.18,"2,247","2,230","2,264"
KS,2020-10-20,587,587,587,75.45,71.23,79.67,778,759,797
LA,2020-10-20,"1,168","1,146","1,190",67.97,65.54,70.40,"1,719","1,688","1,750"
MD,2020-10-20,986,986,986,76.24,76.24,76.24,"1,288","1,288","1,288"
MI,2020-10-20,"2,026","2,024","2,027",79.06,79.06,79.06,"2,562","2,562","2,562"
AL,2020-10-21,"1,254","1,254","1,254",83.94,83.94,83.94,"1,494","1,494","1,494"
AZ,2020-10-21,"1,034","1,034","1,034",54.31,54.31,54.31,"1,904","1,900","1,908"
CA,2020-10-21,"4,892","4,881","4,902",68.81,68.33,69.29,"7,108","7,094","7,123"
CT,2020-10-21,544,544,544,52.01,52.01,52.01,"1,046","1,046","1,046"
DC,2020-10-21,273,273,273,73.78,73.78,73.78,370,370,370
GA,2020-10-21,"2,176","2,158","2,195",82.26,79.57,84.95,"2,646","2,614","2,678"
ID,2020-10-21,224,224,225,78.22,78.22,78.22,287,287,287
IN,2020-10-21,"1,471","1,459","1,482",68.28,66.01,70.55,"2,154","2,130","2,178"
KS,2020-10-21,596,589,603,76.57,71.19,81.95,778,756,800
LA,2020-10-21,"1,186","1,164","1,209",67.41,63.12,71.71,"1,760","1,728","1,792"
MD,2020-10-21,986,986,986,76.78,76.78,76.78,"1,278","1,267","1,288"
MI,2020-10-21,"2,045","2,045","2,045",80.29,80.25,80.33,"2,547","2,547","2,547"
AL,2020-10-22,"1,264","1,262","1,266",84.55,83.95,85.15,"1,495","1,491","1,499"
AZ,2020-10-22,"1,030","1,030","1,030",54.53,54.36,54.69,"1,889","1,885","1,893"
CA,2020-10-22,"4,952","4,942","4,963",69.21,68.68,69.73,"7,156","7,139","7,173"
CT,2020-10-22,550,550,550,52.58,52.58,52.58,"1,046","1,046","1,046"
DC,2020-10-22,269,269,269,71.54,71.54,71.54,376,376,376
GA,2020-10-22,"2,168","2,153","2,182",81.96,79.51,84.41,"2,645","2,614","2,676"
ID,2020-10-22,228,228,228,79.44,79.44,79.44,287,287,287
IN,2020-10-22,"1,472","1,465","1,479",68.40,67.41,69.40,"2,152","2,144","2,160"
KS,2020-10-22,592,585,600,76.16,70.80,81.52,778,756,800
LA,2020-10-22,"1,129","1,108","1,150",64.70,60.53,68.87,"1,745","1,714","1,776"
MD,2020-10-22,974,971,976,76.72,75.21,78.24,"1,262","1,252","1,273"
MI,2020-10-22,"2,024","2,024","2,024",78.27,78.27,78.27,"2,586","2,586","2,586"
AL,2020-10-23,"1,252","1,251","1,254",83.89,83.61,84.18,"1,493","1,493","1,493"
AZ,2020-10-23,"1,028","1,028","1,028",53.07,52.88,53.27,"1,937","1,933","1,941"
CA,2020-10-23,"5,126","5,098","5,153",70.63,69.50,71.76,"7,257","7,227","7,287"
CT,2020-10-23,524,524,524,50.10,50.10,50.10,"1,046","1,046","1,046"
DC,2020-10-23,263,263,263,69.95,69.95,69.95,376,376,376
GA,2020-10-23,"2,141","2,127","2,155",81.29,78.99,83.59,"2,634","2,605","2,663"
ID,2020-10-23,235,235,235,81.60,81.60,81.60,288,288,288
IN,2020-10-23,"1,483","1,470","1,496",68.75,66.66,70.85,"2,157","2,137","2,177"
KS,2020-10-23,588,580,596,75.71,70.47,80.94,777,756,798
LA,2020-10-23,"1,182","1,162","1,202",67.27,63.41,71.13,"1,757","1,729","1,785"
MD,2020-10-23,954,954,954,76.16,76.16,76.16,"1,246","1,246","1,246"
MI,2020-10-23,"2,065","2,065","2,065",79.64,79.64,79.64,"2,593","2,593","2,593"
AL,2020-10-24,"1,270","1,265","1,274",85.26,84.16,86.35,"1,489","1,482","1,496"
AZ,2020-10-24,"1,068","1,054","1,082",55.81,53.22,58.40,"1,914","1,893","1,935"
CA,2020-10-24,"4,892","4,874","4,911",68.53,67.70,69.36,"7,140","7,116","7,163"
CT,2020-10-24,529,529,529,50.57,50.57,50.57,"1,046","1,046","1,046"
DC,2020-10-24,261,261,261,69.60,69.60,69.60,375,375,375
GA,2020-10-24,"2,128","2,115","2,141",80.97,78.88,83.07,"2,628","2,602","2,655"
ID,2020-10-24,210,209,211,73.37,71.25,75.49,286,283,289
IN,2020-10-24,"1,463","1,452","1,474",67.89,65.97,69.81,"2,155","2,136","2,174"
KS,2020-10-24,562,496,627,70.36,46.24,94.49,798,732,864
LA,2020-10-24,"1,170","1,152","1,188",66.50,63.26,69.74,"1,759","1,737","1,782"
MD,2020-10-24,910,902,918,74.24,72.24,76.24,"1,220","1,211","1,229"
MI,2020-10-24,"1,982","1,956","2,007",77.68,74.57,80.79,"2,551","2,520","2,582"
AL,2020-10-25,"1,223","1,219","1,227",81.10,80.23,81.98,"1,508","1,502","1,514"
AZ,2020-10-25,"1,004",985,"1,023",52.50,49.15,55.86,"1,912","1,886","1,938"
CA,2020-10-25,"4,750","4,735","4,765",67.05,66.42,67.69,"7,084","7,068","7,100"
CT,2020-10-25,497,497,497,47.51,47.51,47.51,"1,046","1,046","1,046"
DC,2020-10-25,253,253,253,68.01,68.01,68.01,372,372,372
GA,2020-10-25,"2,114","2,051","2,177",80.11,72.93,87.30,"2,639","2,568","2,710"
ID,2020-10-25,191,190,191,66.43,65.67,67.19,287,286,288
IN,2020-10-25,"1,448","1,441","1,455",67.21,66.04,68.38,"2,155","2,144","2,166"
KS,2020-10-25,546,541,550,68.36,64.67,72.04,798,781,815
LA,2020-10-25,"1,137","1,120","1,154",64.98,61.91,68.06,"1,750","1,729","1,771"
MD,2020-10-25,916,913,919,74.43,73.73,75.13,"1,227","1,223","1,230"
MI,2020-10-25,"1,967","1,950","1,984",77.01,74.81,79.21,"2,554","2,532","2,577"
AL,2020-10-26,"1,268","1,265","1,271",83.86,83.17,84.56,"1,512","1,508","1,516"
AZ,2020-10-26,970,963,978,51.19,49.71,52.67,"1,896","1,884","1,908"
CA,2020-10-26,"4,714","4,713","4,714",66.33,66.25,66.41,"7,106","7,103","7,109"
CT,2020-10-26,490,490,490,46.85,46.85,46.85,"1,046","1,046","1,046"
DC,2020-10-26,246,246,246,68.91,68.91,68.91,357,357,357
GA,2020-10-26,"2,096","2,095","2,097",79.06,78.82,79.31,"2,651","2,647","2,655"
ID,2020-10-26,191,191,191,68.21,68.21,68.21,280,280,280
IN,2020-10-26,"1,412","1,397","1,428",65.44,63.16,67.72,"2,158","2,139","2,177"
KS,2020-10-26,559,558,560,71.94,69.11,74.78,777,764,790
LA,2020-10-26,"1,140","1,123","1,157",65.07,61.73,68.40,"1,752","1,727","1,777"
MD,2020-10-26,916,916,916,73.19,73.19,73.19,"1,246","1,246","1,246"
MI,2020-10-26,"1,926","1,908","1,943",76.21,73.98,78.44,"2,527","2,504","2,550"
AL,2020-10-27,"1,286","1,286","1,286",86.60,86.60,86.60,"1,485","1,485","1,485"
AZ,2020-10-27,"1,020","1,020","1,021",52.60,52.26,52.94,"1,940","1,936","1,944"
CA,2020-10-27,"4,989","4,986","4,992",69.34,69.20,69.48,"7,195","7,191","7,199"
CT,2020-10-27,510,510,510,48.39,48.39,48.39,"1,054","1,054","1,054"
DC,2020-10-27,258,258,258,71.47,71.47,71.47,361,361,361
GA,2020-10-27,"2,149","2,139","2,159",80.91,79.32,82.50,"2,656","2,636","2,676"
ID,2020-10-27,211,211,211,71.77,71.77,71.77,294,294,294
IN,2020-10-27,"1,494","1,482","1,506",70.84,68.59,73.09,"2,109","2,087","2,131"
KS,2020-10-27,588,573,603,75.77,69.89,81.66,776,759,793
LA,2020-10-27,"1,183","1,170","1,196",67.68,65.27,70.09,"1,748","1,731","1,765"
MD,2020-10-27,995,995,995,77.71,77.71,77.71,"1,274","1,274","1,274"
MI,2020-10-27,"2,029","2,016","2,042",78.51,76.84,80.18,"2,585","2,567","2,603"
AL,2020-10-28,"1,319","1,319","1,319",86.78,86.78,86.78,"1,520","1,520","1,520"
AZ,2020-10-28,"1,069","1,069","1,069",55.02,54.69,55.34,"1,943","1,939","1,947"
CA,2020-10-28,"5,013","4,996","5,030",69.66,68.75,70.57,"7,196","7,165","7,227"
CT,2020-10-28,533,533,533,50.57,50.57,50.57,"1,054","1,054","1,054"
DC,2020-10-28,268,268,268,73.02,73.02,73.02,367,367,367
GA,2020-10-28,"2,189","2,141","2,237",83.01,77.81,88.22,"2,637","2,589","2,685"
ID,2020-10-28,205,204,206,69.73,67.38,72.08,294,290,298
IN,2020-10-28,"1,536","1,536","1,536",72.97,72.71,73.23,"2,105","2,102","2,108"
KS,2020-10-28,601,600,602,77.25,76.51,77.99,778,775,781
LA,2020-10-28,"1,204","1,204","1,205",68.44,67.81,69.07,"1,760","1,753","1,767"
MD,2020-10-28,"1,017","1,017","1,017",79.22,79.22,79.22,"1,275","1,275","1,275"
MI,2020-10-28,"2,078","2,076","2,079",81.14,78.16,84.11,"2,560","2,518","2,603"
AL,2020-10-29,"1,309","1,309","1,309",87.27,87.27,87.27,"1,500","1,500","1,500"
AZ,2020-10-29,"1,092","1,091","1,093",56.46,55.83,57.10,"1,934","1,926","1,942"
