state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
CA,2020-09-28,"4,702","4,682","4,723",66.57,65.60,67.54,"7,064","7,036","7,092"
CO,2020-09-28,735,713,757,60.32,55.18,65.45,"1,202","1,184","1,220"
CT,2020-09-28,499,497,501,47.71,47.04,48.37,"1,046","1,042","1,050"
DE,2020-09-28,130,119,141,77.02,58.92,95.12,161,145,177
FL,2020-09-28,"4,537","4,524","4,551",73.14,72.43,73.85,"6,204","6,186","6,221"
GA,2020-09-28,"2,002","1,972","2,032",83.61,79.91,87.31,"2,394","2,358","2,430"
HI,2020-09-28,123,87,159,72.16,72.16,72.16,97,16,178
IA,2020-09-28,449,449,449,64.23,64.23,64.23,699,698,700
ID,2020-09-28,177,177,177,59.40,59.40,59.40,298,298,298
IL,2020-09-28,"1,863","1,789","1,937",53.45,50.14,56.76,"3,343","3,221","3,465"
IN,2020-09-28,"1,359","1,354","1,364",58.63,57.89,59.37,"2,318","2,310","2,326"
KS,2020-09-28,484,452,517,73.32,65.81,80.82,670,623,717
KY,2020-09-28,"1,057","1,006","1,108",69.91,69.91,69.91,"1,512","1,508","1,516"
LA,2020-09-28,"1,110","1,101","1,119",62.72,59.94,65.49,"1,666","1,605","1,727"
MA,2020-09-28,958,957,959,52.26,51.96,52.57,"1,833","1,830","1,836"
MD,2020-09-28,885,820,950,65.77,50.48,81.06,"1,336","1,258","1,415"
ME,2020-09-28,192,173,211,68.82,51.53,86.11,279,250,308
MI,2020-09-28,"1,872","1,769","1,975",73.73,62.23,85.23,"2,539","2,418","2,660"
MN,2020-09-28,702,700,705,71.32,70.17,72.47,985,979,991
AK,2020-09-29,101,89,113,76.38,42.80,109.95,127,107,147
AL,2020-09-29,"1,235","1,235","1,235",84.65,84.65,84.65,"1,459","1,459","1,459"
AR,2020-09-29,762,759,765,77.06,76.93,77.20,946,922,970
AZ,2020-09-29,803,747,859,47.92,42.99,52.86,"1,431","1,297","1,565"
CA,2020-09-29,"4,868","4,847","4,888",68.67,67.65,69.69,"7,088","7,056","7,120"
CO,2020-09-29,795,795,795,65.17,64.95,65.40,"1,206","1,195","1,217"
CT,2020-09-29,532,532,532,50.86,50.86,50.86,"1,046","1,046","1,046"
DE,2020-09-29,132,91,172,77.47,-1.99,156.92,162,109,215
FL,2020-09-29,"4,784","4,759","4,810",77.11,75.81,78.42,"6,204","6,172","6,237"
GA,2020-09-29,"2,093","2,059","2,128",86.32,82.08,90.57,"2,425","2,384","2,466"
HI,2020-09-29,128,103,153,77.55,77.55,77.55,98,18,178
IA,2020-09-29,500,500,500,71.74,71.74,71.74,697,696,698
ID,2020-09-29,176,174,179,59.23,56.91,61.55,298,295,301
IL,2020-09-29,"1,998","1,931","2,066",57.37,55.56,59.18,"3,330","3,212","3,449"
IN,2020-09-29,"1,410","1,396","1,423",62.51,60.27,64.74,"2,255","2,232","2,278"
KS,2020-09-29,508,480,537,76.64,74.29,78.99,673,629,717
KY,2020-09-29,"1,059","1,059","1,059",70.04,70.04,70.04,"1,512","1,508","1,516"
LA,2020-09-29,"1,186","1,175","1,196",66.61,64.00,69.21,"1,675","1,616","1,734"
MA,2020-09-29,"1,015","1,014","1,016",55.37,55.37,55.37,"1,833","1,833","1,833"
MD,2020-09-29,941,938,944,69.93,69.93,69.93,"1,337","1,337","1,337"
ME,2020-09-29,205,192,218,74.01,72.23,75.79,277,258,296
MI,2020-09-29,"1,942","1,843","2,042",76.54,65.34,87.74,"2,538","2,421","2,655"
MN,2020-09-29,745,720,770,74.02,66.50,81.54,"1,006",979,"1,034"
AK,2020-09-30,104,92,116,77.34,45.01,109.68,128,109,147
AL,2020-09-30,"1,239","1,239","1,239",84.86,84.86,84.86,"1,460","1,460","1,460"
AR,2020-09-30,774,764,783,77.22,75.16,79.27,959,935,983
AZ,2020-09-30,845,790,900,51.73,44.42,59.04,"1,473","1,342","1,604"
CA,2020-09-30,"4,889","4,868","4,911",69.08,67.99,70.17,"7,078","7,043","7,112"
CO,2020-09-30,801,801,801,65.35,62.21,68.49,"1,209","1,183","1,235"
CT,2020-09-30,549,549,549,52.49,52.49,52.49,"1,046","1,046","1,046"
DE,2020-09-30,133,118,148,77.91,51.87,103.96,163,143,183
FL,2020-09-30,"4,804","4,781","4,826",77.31,76.16,78.47,"6,214","6,185","6,242"
GA,2020-09-30,"2,028","1,991","2,065",84.74,80.07,89.42,"2,393","2,349","2,437"
HI,2020-09-30,124,99,149,73.96,65.59,82.32,96,16,176
IA,2020-09-30,490,490,490,70.30,70.30,70.30,697,697,697
ID,2020-09-30,188,181,195,63.09,63.09,63.09,298,298,298
IL,2020-09-30,"1,989","1,922","2,056",57.14,54.85,59.43,"3,321","3,203","3,439"
IN,2020-09-30,"1,383","1,380","1,385",61.62,61.20,62.03,"2,244","2,240","2,248"
KS,2020-09-30,521,493,549,78.93,76.16,81.70,671,628,714
KY,2020-09-30,"1,074","1,071","1,078",71.06,70.28,71.85,"1,512","1,506","1,518"
LA,2020-09-30,"1,176","1,165","1,188",65.94,62.63,69.25,"1,678","1,616","1,740"
MA,2020-09-30,"1,013","1,013","1,013",55.26,55.26,55.26,"1,833","1,833","1,833"
MD,2020-09-30,941,938,944,69.05,69.05,69.05,"1,354","1,354","1,354"
ME,2020-09-30,200,188,213,71.61,69.92,73.29,280,262,298
MI,2020-09-30,"1,959","1,861","2,057",76.40,65.24,87.56,"2,564","2,449","2,679"
MN,2020-09-30,733,733,733,72.22,72.22,72.22,"1,015","1,015","1,015"
AK,2020-10-01,103,91,115,74.64,43.61,105.66,138,119,157
AL,2020-10-01,"1,230","1,211","1,249",84.22,80.44,88.00,"1,460","1,440","1,480"
AR,2020-10-01,772,772,772,76.66,76.66,76.66,964,941,987
AZ,2020-10-01,840,787,893,52.14,46.20,58.09,"1,446","1,326","1,566"
CA,2020-10-01,"4,974","4,940","5,009",69.75,68.13,71.36,"7,132","7,084","7,180"
CO,2020-10-01,814,810,818,66.10,61.91,70.29,"1,218","1,185","1,250"
CT,2020-10-01,540,540,540,51.63,51.63,51.63,"1,046","1,046","1,046"
DE,2020-10-01,129,123,135,75.46,75.46,75.46,163,151,175
FL,2020-10-01,"4,766","4,757","4,775",76.40,75.93,76.87,"6,238","6,227","6,249"
GA,2020-10-01,"2,004","1,968","2,041",83.16,78.46,87.87,"2,410","2,365","2,455"
HI,2020-10-01,112,87,137,63.92,63.92,63.92,97,20,174
IA,2020-10-01,498,498,498,71.14,71.14,71.14,700,700,700
ID,2020-10-01,182,182,182,61.07,60.49,61.66,298,297,299
IL,2020-10-01,"2,023","1,941","2,104",57.82,52.35,63.30,"3,352","3,219","3,485"
IN,2020-10-01,"1,475","1,463","1,488",65.90,63.86,67.94,"2,239","2,217","2,261"
KS,2020-10-01,570,543,598,80.54,70.85,90.23,718,676,760
KY,2020-10-01,"1,074","1,067","1,081",71.03,69.85,72.22,"1,512","1,506","1,518"
LA,2020-10-01,"1,190","1,179","1,200",66.18,63.60,68.76,"1,689","1,632","1,746"
MA,2020-10-01,998,988,"1,009",54.47,54.47,54.47,"1,833","1,833","1,833"
MD,2020-10-01,928,928,928,68.04,68.04,68.04,"1,355","1,355","1,355"
ME,2020-10-01,214,202,227,73.71,66.73,80.69,291,273,309
MI,2020-10-01,"1,966","1,871","2,061",76.62,65.81,87.42,"2,566","2,454","2,678"
MN,2020-10-01,731,731,731,72.95,72.95,72.95,"1,002","1,002","1,002"
AK,2020-10-02,97,85,109,70.29,40.44,100.14,138,120,156
AL,2020-10-02,"1,242","1,223","1,261",84.06,80.32,87.79,"1,478","1,458","1,498"
AR,2020-10-02,745,740,750,74.76,73.65,75.87,954,932,976
AZ,2020-10-02,865,813,917,52.31,46.85,57.77,"1,470","1,354","1,586"
CA,2020-10-02,"4,917","4,881","4,952",69.36,67.74,70.99,"7,089","7,042","7,135"
CO,2020-10-02,803,802,804,65.23,61.20,69.27,"1,219","1,187","1,250"
CT,2020-10-02,541,541,541,51.28,51.28,51.28,"1,055","1,055","1,055"
DE,2020-10-02,130,125,135,76.07,76.07,76.07,163,152,174
FL,2020-10-02,"4,748","4,742","4,755",76.55,76.26,76.84,"6,203","6,197","6,209"
GA,2020-10-02,"1,989","1,910","2,068",82.69,74.77,90.61,"2,405","2,360","2,450"
HI,2020-10-02,112,89,136,61.14,2.26,120.02,184,109,259
IA,2020-10-02,491,490,492,70.14,70.14,70.14,700,700,700
ID,2020-10-02,189,189,189,63.42,62.72,64.13,298,297,299
IL,2020-10-02,"1,963","1,904","2,021",53.74,52.78,54.71,"3,505","3,394","3,616"
IN,2020-10-02,"1,464","1,444","1,484",65.27,62.08,68.47,"2,243","2,211","2,275"
KS,2020-10-02,561,534,588,79.10,69.43,88.78,718,677,759
KY,2020-10-02,"1,055","1,055","1,055",69.59,69.23,69.95,"1,516","1,513","1,519"
LA,2020-10-02,"1,183","1,174","1,192",67.83,64.95,70.71,"1,650","1,592","1,708"
MA,2020-10-02,996,995,998,54.31,54.31,54.31,"1,835","1,835","1,835"
MD,2020-10-02,928,928,928,68.12,68.12,68.12,"1,352","1,352","1,352"
ME,2020-10-02,216,203,228,74.05,67.22,80.89,291,273,309
MI,2020-10-02,"1,967","1,877","2,057",76.78,66.62,86.93,"2,562","2,457","2,667"
MN,2020-10-02,719,707,731,71.68,71.68,71.68,"1,003","1,003","1,003"
AK,2020-10-03,96,85,107,69.57,41.54,97.60,138,121,155
AL,2020-10-03,"1,206","1,206","1,207",81.73,81.44,82.02,"1,476","1,474","1,478"
AR,2020-10-03,746,729,763,75.66,71.31,80.01,942,919,964
AZ,2020-10-03,927,877,977,52.19,43.03,61.35,"1,583","1,466","1,699"
CA,2020-10-03,"4,898","4,870","4,927",68.93,67.67,70.20,"7,106","7,071","7,141"
CO,2020-10-03,800,777,822,65.16,58.61,71.70,"1,216","1,179","1,252"
CT,2020-10-03,528,528,528,50.48,50.48,50.48,"1,046","1,046","1,046"
DE,2020-10-03,129,124,134,75.93,75.93,75.93,162,151,173
FL,2020-10-03,"4,635","4,612","4,658",74.94,73.61,76.27,"6,185","6,149","6,221"
GA,2020-10-03,"2,005","1,899","2,111",82.75,71.96,93.54,"2,423","2,357","2,489"
HI,2020-10-03,107,82,132,59.04,-0.95,119.04,182,107,256
IA,2020-10-03,479,479,479,68.23,68.23,68.23,702,702,702
ID,2020-10-03,191,191,192,64.21,63.15,65.26,298,296,300
IL,2020-10-03,"1,917","1,857","1,976",55.16,54.03,56.29,"3,318","3,211","3,425"
IN,2020-10-03,"1,426","1,414","1,438",63.73,61.55,65.90,"2,238","2,214","2,262"
KS,2020-10-03,552,478,625,77.35,48.03,106.66,720,642,798
KY,2020-10-03,"1,036",981,"1,091",68.38,56.91,79.86,"1,515","1,447","1,583"
LA,2020-10-03,"1,191","1,191","1,191",66.75,66.35,67.14,"1,687","1,638","1,736"
MA,2020-10-03,959,959,959,52.32,52.32,52.32,"1,833","1,833","1,833"
MD,2020-10-03,928,928,928,68.35,68.35,68.35,"1,346","1,346","1,346"
ME,2020-10-03,217,199,235,74.13,56.23,92.03,292,264,321
MI,2020-10-03,"1,978","1,889","2,067",75.81,65.34,86.28,"2,609","2,505","2,713"
MN,2020-10-03,712,712,712,71.20,70.86,71.54,"1,000",998,"1,002"
AK,2020-10-04,85,75,95,62.04,36.02,88.06,137,121,153
AL,2020-10-04,"1,224","1,223","1,224",82.40,82.12,82.69,"1,485","1,483","1,487"
AR,2020-10-04,735,719,751,74.47,70.27,78.67,942,920,965
AZ,2020-10-04,906,857,954,51.45,42.53,60.36,"1,581","1,469","1,694"
CA,2020-10-04,"4,680","4,657","4,702",66.15,65.00,67.30,"7,074","7,038","7,111"
CO,2020-10-04,746,724,769,60.80,54.16,67.45,"1,216","1,179","1,253"
CT,2020-10-04,495,495,495,47.32,47.32,47.32,"1,046","1,046","1,046"
DE,2020-10-04,123,119,127,72.22,72.22,72.22,162,151,173
FL,2020-10-04,"4,562","4,487","4,636",73.75,69.96,77.53,"6,186","6,093","6,278"
GA,2020-10-04,"1,934","1,825","2,044",80.20,69.10,91.30,"2,412","2,351","2,473"
HI,2020-10-04,97,74,120,54.10,-0.95,109.14,179,107,251
IA,2020-10-04,462,460,464,65.72,65.72,65.72,703,703,703
ID,2020-10-04,177,176,177,59.28,58.33,60.24,298,296,300
IL,2020-10-04,"1,847","1,788","1,906",52.59,51.42,53.77,"3,350","3,245","3,454"
IN,2020-10-04,"1,414","1,402","1,426",63.02,60.88,65.15,"2,244","2,221","2,267"
KS,2020-10-04,532,506,557,72.95,63.85,82.06,720,680,760
KY,2020-10-04,996,941,"1,051",65.74,54.21,77.27,"1,515","1,447","1,583"
LA,2020-10-04,"1,146","1,146","1,146",64.36,63.98,64.74,"1,689","1,641","1,737"
MA,2020-10-04,919,917,921,50.14,50.14,50.14,"1,833","1,833","1,833"
MD,2020-10-04,885,885,885,65.52,65.52,65.52,"1,343","1,343","1,343"
ME,2020-10-04,206,188,224,70.68,53.05,88.30,291,263,319
MI,2020-10-04,"1,917","1,845","1,990",73.79,65.18,82.41,"2,598","2,512","2,684"
MN,2020-10-04,660,635,686,67.74,59.87,75.61,975,948,"1,002"
AK,2020-10-05,85,77,93,61.15,39.24,83.07,139,125,153
AL,2020-10-05,"1,244","1,244","1,244",82.60,82.60,82.60,"1,506","1,506","1,506"
AR,2020-10-05,743,726,760,74.55,70.04,79.07,953,930,976
AZ,2020-10-05,889,842,936,49.39,39.16,59.63,"1,800","1,690","1,910"
CA,2020-10-05,"4,714","4,700","4,727",66.71,65.99,67.44,"7,066","7,042","7,089"
CO,2020-10-05,744,743,746,60.27,56.00,64.54,"1,222","1,188","1,256"
CT,2020-10-05,508,508,508,48.57,48.57,48.57,"1,046","1,046","1,046"
DE,2020-10-05,131,131,131,77.16,77.16,77.16,162,152,172
FL,2020-10-05,"4,530","4,530","4,530",72.43,72.43,72.43,"6,254","6,254","6,254"
GA,2020-10-05,"1,935","1,838","2,031",80.14,70.73,89.55,"2,414","2,372","2,456"
HI,2020-10-05,95,72,118,54.20,-0.85,109.24,175,105,244
IA,2020-10-05,464,464,464,67.15,67.15,67.15,691,689,693
ID,2020-10-05,185,185,185,62.50,62.50,62.50,296,296,296
IL,2020-10-05,"1,856","1,799","1,913",52.87,51.90,53.84,"3,351","3,252","3,450"
IN,2020-10-05,"1,428","1,423","1,432",63.47,62.72,64.22,"2,249","2,241","2,257"
KS,2020-10-05,540,468,613,74.41,46.21,102.61,721,646,796
KY,2020-10-05,"1,012","1,012","1,012",66.75,66.43,67.08,"1,516","1,513","1,519"
LA,2020-10-05,"1,133","1,123","1,143",64.22,61.23,67.21,"1,677","1,622","1,732"
MA,2020-10-05,938,936,940,50.68,49.86,51.49,"1,851","1,841","1,861"
MD,2020-10-05,894,892,897,66.37,66.37,66.37,"1,341","1,341","1,341"
ME,2020-10-05,191,180,202,65.41,59.88,70.94,292,276,308
MI,2020-10-05,"1,933","1,900","1,966",73.58,69.66,77.50,"2,627","2,587","2,667"
MN,2020-10-05,651,650,652,66.77,66.47,67.07,975,975,975
AK,2020-10-06,93,93,93,66.91,66.91,66.91,139,133,145
AL,2020-10-06,"1,259","1,259","1,259",84.44,84.44,84.44,"1,491","1,491","1,491"
AR,2020-10-06,754,739,770,76.77,73.04,80.50,944,924,964
AZ,2020-10-06,930,885,976,51.37,41.63,61.11,"1,811","1,707","1,916"
CA,2020-10-06,"4,926","4,904","4,947",68.99,67.97,70.00,"7,140","7,108","7,171"
CO,2020-10-06,815,793,837,66.10,59.89,72.31,"1,222","1,189","1,255"
CT,2020-10-06,529,529,529,50.57,50.57,50.57,"1,046","1,046","1,046"
DE,2020-10-06,131,131,131,74.01,64.29,83.73,177,167,187
FL,2020-10-06,"4,756","4,741","4,772",76.26,75.36,77.17,"6,237","6,212","6,262"
GA,2020-10-06,"1,989","1,898","2,080",82.16,73.18,91.13,"2,421","2,374","2,468"
HI,2020-10-06,119,97,142,58.40,1.62,115.18,204,139,270
IA,2020-10-06,489,489,489,70.87,70.87,70.87,690,690,690
ID,2020-10-06,196,196,196,65.77,65.77,65.77,298,298,298
IL,2020-10-06,"1,958","1,898","2,018",56.34,53.63,59.04,"3,316","3,209","3,423"
IN,2020-10-06,"1,488","1,476","1,500",66.22,64.38,68.07,"2,247","2,229","2,265"
KS,2020-10-06,577,549,605,78.88,69.29,88.46,729,690,768
KY,2020-10-06,"1,039","1,039","1,039",68.54,68.22,68.85,"1,516","1,513","1,519"
LA,2020-10-06,"1,167","1,157","1,177",66.57,63.98,69.16,"1,675","1,623","1,727"
MA,2020-10-06,991,991,991,53.54,53.54,53.54,"1,851","1,851","1,851"
MD,2020-10-06,935,935,935,68.91,68.91,68.91,"1,351","1,351","1,351"
ME,2020-10-06,207,190,224,70.53,53.22,87.83,294,266,321
MI,2020-10-06,"1,995","1,963","2,026",76.18,72.43,79.93,"2,618","2,580","2,657"
MN,2020-10-06,728,728,728,71.79,71.79,71.79,"1,014","1,014","1,014"
AK,2020-10-07,100,100,100,70.42,70.42,70.42,142,137,147
AL,2020-10-07,"1,266","1,265","1,268",85.00,84.52,85.48,"1,490","1,487","1,493"
AR,2020-10-07,761,748,774,77.37,74.22,80.52,942,922,962
AZ,2020-10-07,985,944,"1,025",52.57,42.99,62.15,"1,873","1,776","1,970"
CA,2020-10-07,"4,926","4,886","4,965",69.24,67.56,70.93,"7,114","7,070","7,158"
CO,2020-10-07,840,806,875,67.93,58.76,77.11,"1,227","1,181","1,273"
CT,2020-10-07,545,545,545,52.10,52.10,52.10,"1,046","1,046","1,046"
DE,2020-10-07,136,136,136,76.84,67.22,86.45,177,167,187
FL,2020-10-07,"4,878","4,875","4,881",77.85,77.71,77.98,"6,266","6,263","6,269"
GA,2020-10-07,"2,004","1,926","2,083",82.42,74.58,90.26,"2,432","2,388","2,476"
HI,2020-10-07,128,107,149,61.24,9.08,113.41,209,148,270
IA,2020-10-07,480,480,480,69.46,69.46,69.46,691,691,691
ID,2020-10-07,205,205,205,68.79,68.79,68.79,298,298,298
IL,2020-10-07,"2,056","2,000","2,112",58.48,56.52,60.44,"3,369","3,270","3,468"
