state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL,geocoded_state
CT,2021/05/21,552,552,552,53.59,53.59,53.59,1030,1030,1030,POINT (-72.738288 41.575155)
DC,2021/05/21,261,261,261,79.57,79.57,79.57,328,328,328,POINT (-77.016275 38.904785)
AL,2021/05/22,1298,1296,1300,81.53,81.16,81.9,1592,1589,1595,POINT (-86.844516 32.756889)
CT,2021/05/22,552,446,658,53.59,17.29,89.9,1030,869,1191,POINT (-72.738288 41.575155)
DC,2021/05/22,268,268,268,81.46,81.46,81.46,329,329,329,POINT (-77.016275 38.904785)
AK,2021/04/22,88,88,88,63.31,63.31,63.31,139,139,139,POINT (-151.631889 63.631126)
AR,2021/04/22,666,666,666,67.48,67.48,67.48,987,987,987,POINT (-92.439162 34.899825)
AZ,2021/04/22,1106,1106,1106,50.97,50.97,50.97,2170,2170,2170,POINT (-111.664616 34.293239)
CA,2021/04/22,4769,4769,4769,70.05,69.83,70.27,6808,6799,6817,POINT (-119.662127 37.211164)
CO,2021/04/22,936,890,982,74.11,74.11,74.11,1263,1199,1327,POINT (-105.547832 38.998552)
DE,2021/04/22,156,156,156,83.87,83.87,83.87,186,186,186,POINT (-75.452394 38.994926)
FL,2021/04/22,5154,5154,5154,80.44,80.44,80.44,6407,6407,6407,POINT (-82.420978 28.260731)
GA,2021/04/22,2188,2188,2188,79.39,79.39,79.39,2756,2756,2756,POINT (-83.426574 32.638481)
HI,2021/04/22,162,162,162,73.97,73.97,73.97,219,219,219,POINT (-157.854309 21.361013)
IA,2021/04/22,462,462,462,69.89,69.89,69.89,661,661,661,POINT (-93.500061 42.074659)
ID,2021/04/22,219,219,219,72.04,72.04,72.04,304,304,304,POINT (-114.659366 44.389073)
IL,2021/04/22,2284,2284,2284,66.74,66.74,66.74,3422,3422,3422,POINT (-89.148632 40.124144)
IN,2021/04/22,1514,1514,1514,69.48,69.48,69.48,2179,2179,2179,POINT (-86.2818 39.919991)
KS,2021/04/22,579,579,579,72.56,72.56,72.56,798,798,798,POINT (-98.38018 38.484729)
KY,2021/04/22,1094,1094,1094,62.16,62.16,62.16,1760,1760,1760,POINT (-85.290484 37.526683)
LA,2021/04/22,1109,1109,1109,62.13,62.13,62.13,1785,1785,1785,POINT (-91.840238 30.921314)
MA,2021/04/22,1034,1034,1034,74.34,74.34,74.34,1391,1391,1391,POINT (-71.481104 42.151077)
MD,2021/04/22,1018,1018,1018,78.31,78.31,78.31,1300,1300,1300,POINT (-76.687282 38.946466)
ME,2021/04/22,237,237,237,73.83,73.83,73.83,321,321,321,POINT (-69.06137 45.117911)
MI,2021/04/22,2315,2315,2315,86.22,86.22,86.22,2685,2685,2685,POINT (-85.730977 44.874798)
MN,2021/04/22,765,765,765,81.38,81.38,81.38,940,940,940,POINT (-94.198308 46.349153)
MS,2021/04/22,595,595,595,72.12,72.12,72.12,825,825,825,POINT (-89.65344 32.713378)
MT,2021/04/22,144,144,144,65.45,65.45,65.45,220,220,220,POINT (-109.645127 47.033521)
ND,2021/04/22,130,130,130,66.67,66.67,66.67,195,195,195,POINT (-100.46931 47.446305)
NJ,2021/04/22,1398,1398,1398,47.65,47.65,47.65,2934,2934,2934,POINT (-74.655514 40.110253)
NV,2021/04/22,615,615,615,71.1,71.1,71.1,865,865,865,POINT (-114.916992 39.283294)
NY,2021/04/22,3731,3731,3731,68.71,68.71,68.71,5430,5430,5430,POINT (-75.59655 42.921241)
OK,2021/04/22,740,740,740,73.78,73.78,73.78,1003,1003,1003,POINT (-97.508297 35.583449)
PA,2021/04/22,3034,2986,3082,82.96,78.88,87.05,3657,3598,3716,POINT (-77.838886 40.896694)
SC,2021/04/22,855,766,944,73.39,73.39,73.39,1165,1039,1291,POINT (-80.864614 33.878572)
TN,2021/04/22,1707,1707,1707,72.76,72.76,72.76,2346,2346,2346,POINT (-86.343226 35.842998)
UT,2021/04/22,386,386,386,63.07,63.07,63.07,612,612,612,POINT (-111.678222 39.323779)
AK,2021/04/23,94,94,94,67.63,67.63,67.63,139,139,139,POINT (-151.631889 63.631126)
AR,2021/04/23,670,670,670,67.2,67.2,67.2,997,997,997,POINT (-92.439162 34.899825)
AZ,2021/04/23,1098,1098,1098,50.72,50.72,50.72,2165,2165,2165,POINT (-111.664616 34.293239)
CA,2021/04/23,4813,4810,4816,70.71,70.45,70.96,6807,6797,6817,POINT (-119.662127 37.211164)
CO,2021/04/23,898,852,945,71.48,71.48,71.48,1257,1193,1321,POINT (-105.547832 38.998552)
DE,2021/04/23,150,150,150,80.65,80.65,80.65,186,186,186,POINT (-75.452394 38.994926)
FL,2021/04/23,5126,5126,5126,79.55,79.55,79.55,6444,6444,6444,POINT (-82.420978 28.260731)
GA,2021/04/23,2165,2165,2165,78.7,78.7,78.7,2751,2751,2751,POINT (-83.426574 32.638481)
HI,2021/04/23,146,146,146,66.67,66.67,66.67,219,219,219,POINT (-157.854309 21.361013)
IA,2021/04/23,448,448,448,68.4,68.4,68.4,655,655,655,POINT (-93.500061 42.074659)
ID,2021/04/23,213,213,213,70.07,70.07,70.07,304,304,304,POINT (-114.659366 44.389073)
IL,2021/04/23,2242,2242,2242,65.48,65.48,65.48,3424,3424,3424,POINT (-89.148632 40.124144)
IN,2021/04/23,1520,1520,1520,69.5,69.5,69.5,2187,2187,2187,POINT (-86.2818 39.919991)
KS,2021/04/23,552,551,552,67.92,67.92,67.92,812,812,812,POINT (-98.38018 38.484729)
KY,2021/04/23,1093,1091,1095,62.1,62.1,62.1,1760,1760,1760,POINT (-85.290484 37.526683)
LA,2021/04/23,1138,1136,1139,64.37,64.37,64.37,1767,1767,1767,POINT (-91.840238 30.921314)
MA,2021/04/23,1033,1033,1033,74.37,74.37,74.37,1389,1389,1389,POINT (-71.481104 42.151077)
MD,2021/04/23,1013,1013,1013,78.65,78.65,78.65,1288,1288,1288,POINT (-76.687282 38.946466)
ME,2021/04/23,245,244,246,77.04,76.51,77.58,318,317,319,POINT (-69.06137 45.117911)
MI,2021/04/23,2306,2306,2306,85.63,85.63,85.63,2693,2693,2693,POINT (-85.730977 44.874798)
MN,2021/04/23,754,754,754,79.96,79.96,79.96,943,943,943,POINT (-94.198308 46.349153)
MS,2021/04/23,578,578,578,70.15,70.15,70.15,824,824,824,POINT (-89.65344 32.713378)
MT,2021/04/23,137,136,138,62.27,62.27,62.27,220,220,220,POINT (-109.645127 47.033521)
ND,2021/04/23,125,125,125,62.81,62.81,62.81,199,199,199,POINT (-100.46931 47.446305)
NJ,2021/04/23,1392,1392,1392,47.38,47.38,47.38,2938,2938,2938,POINT (-74.655514 40.110253)
NV,2021/04/23,597,595,599,69.1,69.1,69.1,864,864,864,POINT (-114.916992 39.283294)
NY,2021/04/23,3653,3651,3655,67.32,67.18,67.46,5426,5422,5430,POINT (-75.59655 42.921241)
OK,2021/04/23,746,746,746,74.45,74.45,74.45,1002,1002,1002,POINT (-97.508297 35.583449)
PA,2021/04/23,3038,2998,3078,82.36,78.93,85.8,3688,3639,3738,POINT (-77.838886 40.896694)
SC,2021/04/23,839,751,927,71.89,71.89,71.89,1167,1043,1291,POINT (-80.864614 33.878572)
TN,2021/04/23,1696,1696,1696,72.17,72.17,72.17,2350,2350,2350,POINT (-86.343226 35.842998)
UT,2021/04/23,369,369,369,60.29,60.29,60.29,612,612,612,POINT (-111.678222 39.323779)
AK,2021/04/24,96,96,96,69.57,69.57,69.57,138,138,138,POINT (-151.631889 63.631126)
AR,2021/04/24,667,667,667,66.63,66.63,66.63,1001,992,1010,POINT (-92.439162 34.899825)
AZ,2021/04/24,1103,1089,1116,51.52,49.37,53.67,2140,2122,2159,POINT (-111.664616 34.293239)
CA,2021/04/24,4738,4733,4743,69.63,69.29,69.96,6805,6793,6817,POINT (-119.662127 37.211164)
CO,2021/04/24,882,836,928,69.72,69.72,69.72,1265,1201,1329,POINT (-105.547832 38.998552)
DE,2021/04/24,153,153,153,82.26,82.26,82.26,186,186,186,POINT (-75.452394 38.994926)
FL,2021/04/24,4976,4957,4995,77.92,77.92,77.92,6386,6386,6386,POINT (-82.420978 28.260731)
GA,2021/04/24,2158,2156,2160,78.42,78.2,78.63,2752,2750,2754,POINT (-83.426574 32.638481)
HI,2021/04/24,142,142,142,64.55,64.55,64.55,220,220,220,POINT (-157.854309 21.361013)
IA,2021/04/24,422,421,422,64.06,63.77,64.34,658,657,659,POINT (-93.500061 42.074659)
ID,2021/04/24,208,202,213,68.26,68.26,68.26,304,304,304,POINT (-114.659366 44.389073)
IL,2021/04/24,2233,2233,2233,65.31,65.31,65.31,3419,3419,3419,POINT (-89.148632 40.124144)
IN,2021/04/24,1509,1507,1511,69.41,69.41,69.41,2174,2174,2174,POINT (-86.2818 39.919991)
KS,2021/04/24,528,528,528,67.26,67.26,67.26,785,785,785,POINT (-98.38018 38.484729)
KY,2021/04/24,1052,1049,1055,59.77,59.77,59.77,1760,1760,1760,POINT (-85.290484 37.526683)
LA,2021/04/24,1090,1090,1090,61.72,61.72,61.72,1766,1766,1766,POINT (-91.840238 30.921314)
MA,2021/04/24,1009,1009,1009,72.75,72.75,72.75,1387,1387,1387,POINT (-71.481104 42.151077)
MD,2021/04/24,960,960,960,74.77,74.77,74.77,1284,1282,1286,POINT (-76.687282 38.946466)
ME,2021/04/24,240,240,240,75.71,75.71,75.71,317,317,317,POINT (-69.06137 45.117911)
MI,2021/04/24,2258,2258,2258,83.2,83.2,83.2,2714,2714,2714,POINT (-85.730977 44.874798)
MN,2021/04/24,722,721,723,77.38,72.46,82.31,933,907,959,POINT (-94.198308 46.349153)
MS,2021/04/24,579,579,579,69.68,69.68,69.68,831,831,831,POINT (-89.65344 32.713378)
MT,2021/04/24,122,122,122,52.59,52.59,52.59,232,232,232,POINT (-109.645127 47.033521)
ND,2021/04/24,129,129,129,65.15,65.15,65.15,198,198,198,POINT (-100.46931 47.446305)
NJ,2021/04/24,1358,1358,1358,46.02,46.02,46.02,2951,2951,2951,POINT (-74.655514 40.110253)
NV,2021/04/24,604,604,604,70.31,70.31,70.31,859,859,859,POINT (-114.916992 39.283294)
NY,2021/04/24,3599,3596,3601,66.42,66.25,66.59,5418,5414,5422,POINT (-75.59655 42.921241)
OK,2021/04/24,748,748,748,75.18,75.18,75.18,995,995,995,POINT (-97.508297 35.583449)
PA,2021/04/24,2834,2794,2874,77.96,72.32,83.61,3635,3531,3739,POINT (-77.838886 40.896694)
SC,2021/04/24,806,725,887,69.36,69.36,69.36,1162,1048,1276,POINT (-80.864614 33.878572)
TN,2021/04/24,1690,1658,1722,71.98,71.98,71.98,2348,2348,2348,POINT (-86.343226 35.842998)
UT,2021/04/24,376,376,376,61.54,61.54,61.54,611,611,611,POINT (-111.678222 39.323779)
AK,2021/04/25,91,91,91,65.47,65.47,65.47,139,139,139,POINT (-151.631889 63.631126)
AR,2021/04/25,666,665,667,67.34,67.34,67.34,989,989,989,POINT (-92.439162 34.899825)
AZ,2021/04/25,1084,1071,1098,51.04,48.86,53.21,2125,2106,2143,POINT (-111.664616 34.293239)
CA,2021/04/25,4657,4655,4659,68.64,68.43,68.84,6785,6777,6793,POINT (-119.662127 37.211164)
CO,2021/04/25,859,813,905,67.69,67.69,67.69,1269,1205,1333,POINT (-105.547832 38.998552)
DE,2021/04/25,155,155,155,83.33,83.33,83.33,186,186,186,POINT (-75.452394 38.994926)
FL,2021/04/25,4880,4880,4880,75.98,75.98,75.98,6423,6423,6423,POINT (-82.420978 28.260731)
GA,2021/04/25,2082,2080,2083,76.05,76.05,76.05,2737,2737,2737,POINT (-83.426574 32.638481)
HI,2021/04/25,144,144,144,65.75,65.75,65.75,219,219,219,POINT (-157.854309 21.361013)
IA,2021/04/25,430,430,430,65.25,65.25,65.25,659,659,659,POINT (-93.500061 42.074659)
ID,2021/04/25,207,207,207,69.23,69.23,69.23,299,299,299,POINT (-114.659366 44.389073)
IL,2021/04/25,2159,2159,2159,63.17,63.17,63.17,3418,3418,3418,POINT (-89.148632 40.124144)
IN,2021/04/25,1455,1455,1455,66.68,66.68,66.68,2182,2182,2182,POINT (-86.2818 39.919991)
KS,2021/04/25,531,530,532,67.56,67.56,67.56,786,786,786,POINT (-98.38018 38.484729)
KY,2021/04/25,1045,1043,1047,59.38,59.38,59.38,1760,1760,1760,POINT (-85.290484 37.526683)
LA,2021/04/25,1061,1061,1061,60.25,60.25,60.25,1761,1761,1761,POINT (-91.840238 30.921314)
MA,2021/04/25,960,960,960,70.38,70.38,70.38,1364,1364,1364,POINT (-71.481104 42.151077)
MD,2021/04/25,939,939,939,71.95,71.95,71.95,1305,1305,1305,POINT (-76.687282 38.946466)
ME,2021/04/25,233,233,233,73.04,73.04,73.04,319,319,319,POINT (-69.06137 45.117911)
MI,2021/04/25,2231,2231,2231,83.37,83.37,83.37,2676,2676,2676,POINT (-85.730977 44.874798)
MN,2021/04/25,696,696,696,75.65,75.65,75.65,920,920,920,POINT (-94.198308 46.349153)
MS,2021/04/25,549,549,549,66.79,66.79,66.79,822,822,822,POINT (-89.65344 32.713378)
MT,2021/04/25,119,119,119,51.29,51.29,51.29,232,232,232,POINT (-109.645127 47.033521)
ND,2021/04/25,123,123,123,62.76,62.76,62.76,196,196,196,POINT (-100.46931 47.446305)
NJ,2021/04/25,1313,1313,1313,44.93,44.93,44.93,2922,2922,2922,POINT (-74.655514 40.110253)
NV,2021/04/25,595,595,595,69.03,69.03,69.03,862,862,862,POINT (-114.916992 39.283294)
NY,2021/04/25,3524,3522,3527,65.15,64.98,65.31,5410,5406,5414,POINT (-75.59655 42.921241)
OK,2021/04/25,732,732,732,73.64,73.64,73.64,994,994,994,POINT (-97.508297 35.583449)
PA,2021/04/25,2808,2805,2811,76.51,76.32,76.7,3670,3668,3672,POINT (-77.838886 40.896694)
SC,2021/04/25,786,709,863,67.64,67.64,67.64,1162,1053,1271,POINT (-80.864614 33.878572)
TN,2021/04/25,1642,1640,1643,69.94,69.94,69.94,2347,2347,2347,POINT (-86.343226 35.842998)
UT,2021/04/25,367,367,367,59.39,59.39,59.39,618,618,618,POINT (-111.678222 39.323779)
AK,2021/04/26,101,101,101,73.19,73.19,73.19,138,138,138,POINT (-151.631889 63.631126)
AR,2021/04/26,660,660,660,66.2,66.2,66.2,997,997,997,POINT (-92.439162 34.899825)
AZ,2021/04/26,1062,1060,1063,48.47,48.25,48.69,2190,2190,2190,POINT (-111.664616 34.293239)
CA,2021/04/26,4628,4626,4631,68.07,68.07,68.07,6800,6800,6800,POINT (-119.662127 37.211164)
CO,2021/04/26,889,843,935,70.56,70.56,70.56,1260,1196,1324,POINT (-105.547832 38.998552)
DE,2021/04/26,154,154,154,82.8,82.8,82.8,186,186,186,POINT (-75.452394 38.994926)
FL,2021/04/26,4932,4932,4932,76.79,76.79,76.79,6423,6423,6423,POINT (-82.420978 28.260731)
GA,2021/04/26,2067,2067,2067,75.36,75.36,75.36,2743,2743,2743,POINT (-83.426574 32.638481)
HI,2021/04/26,153,153,153,67.7,67.7,67.7,226,226,226,POINT (-157.854309 21.361013)
IA,2021/04/26,404,401,406,61.23,61.23,61.23,659,659,659,POINT (-93.500061 42.074659)
ID,2021/04/26,202,202,203,67.73,67.73,67.73,299,299,299,POINT (-114.659366 44.389073)
IL,2021/04/26,2150,2150,2150,62.88,62.88,62.88,3419,3419,3419,POINT (-89.148632 40.124144)
IN,2021/04/26,1452,1450,1454,66.91,66.91,66.91,2170,2170,2170,POINT (-86.2818 39.919991)
KS,2021/04/26,553,552,554,70.18,70.18,70.18,788,788,788,POINT (-98.38018 38.484729)
KY,2021/04/26,1036,1035,1037,58.86,58.86,58.86,1760,1760,1760,POINT (-85.290484 37.526683)
