state,collection_date,Staffed Adult ICU Beds Occupied Estimated,Count LL,Count UL,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL,Percentage UL,Total Staffed Adult ICU Beds,Total LL,Total UL
DE,2020-09-29,132,92,171,77.47,0.29,154.65,162,111,213
FL,2020-09-29,"4,785","4,760","4,810",77.11,75.82,78.40,"6,206","6,174","6,237"
GA,2020-09-29,"2,052","2,009","2,095",86.04,82.28,89.80,"2,385","2,333","2,437"
HI,2020-09-29,128,93,163,77.55,77.55,77.55,98,17,179
IA,2020-09-29,500,500,500,71.74,71.74,71.74,697,696,698
ID,2020-09-29,176,174,179,59.23,56.99,61.47,298,295,301
IL,2020-09-29,"2,000","1,934","2,065",57.41,55.63,59.19,"3,330","3,199","3,462"
IN,2020-09-29,"1,410","1,396","1,423",62.51,60.33,64.68,"2,255","2,233","2,277"
KS,2020-09-29,508,482,535,76.64,74.37,78.91,673,622,724
KY,2020-09-29,"1,059","1,059","1,059",70.04,70.04,70.04,"1,512","1,509","1,515"
LA,2020-09-29,"1,181","1,170","1,192",66.33,63.36,69.30,"1,675","1,613","1,737"
MA,2020-09-29,"1,015","1,014","1,016",55.37,55.37,55.37,"1,833","1,833","1,833"
MD,2020-09-29,941,938,944,69.93,69.93,69.93,"1,337","1,337","1,337"
ME,2020-09-29,205,191,219,74.01,72.25,75.77,277,258,296
MI,2020-09-29,"1,942","1,842","2,043",76.54,65.15,87.92,"2,538","2,418","2,658"
MN,2020-09-29,745,720,770,74.02,66.69,81.35,"1,006",980,"1,033"
AK,2020-09-30,104,92,116,77.34,44.93,109.76,128,109,147
AL,2020-09-30,"1,239","1,239","1,239",84.86,84.86,84.86,"1,460","1,460","1,460"
AR,2020-09-30,774,764,783,77.22,75.17,79.26,959,934,984
CA,2020-09-30,"4,890","4,869","4,911",69.09,68.03,70.14,"7,078","7,044","7,111"
CO,2020-09-30,801,801,801,65.35,62.31,68.39,"1,209","1,184","1,234"
CT,2020-09-30,549,549,549,52.49,52.49,52.49,"1,046","1,046","1,046"
DC,2020-09-30,263,263,263,72.85,72.85,72.85,361,361,361
DE,2020-09-30,133,118,148,77.91,52.62,103.21,163,143,183
FL,2020-09-30,"4,804","4,782","4,826",77.31,76.18,78.44,"6,214","6,186","6,242"
GA,2020-09-30,"1,991","1,949","2,033",84.62,80.78,88.45,"2,353","2,303","2,403"
HI,2020-09-30,124,90,158,73.96,65.85,82.07,96,17,175
IA,2020-09-30,490,490,490,70.30,70.30,70.30,697,697,697
ID,2020-09-30,188,181,195,63.09,63.09,63.09,298,298,298
IL,2020-09-30,"1,990","1,923","2,058",57.18,54.94,59.41,"3,321","3,190","3,452"
IN,2020-09-30,"1,383","1,380","1,385",61.62,61.22,62.02,"2,244","2,240","2,248"
KS,2020-09-30,521,494,548,78.93,76.28,81.59,671,620,722
KY,2020-09-30,"1,074","1,071","1,078",71.06,70.31,71.82,"1,512","1,507","1,517"
LA,2020-09-30,"1,173","1,162","1,184",65.73,62.46,69.01,"1,678","1,614","1,742"
MA,2020-09-30,"1,013","1,013","1,013",55.26,55.26,55.26,"1,833","1,833","1,833"
MD,2020-09-30,941,938,944,69.05,69.05,69.05,"1,354","1,354","1,354"
ME,2020-09-30,200,187,214,71.61,70.00,73.21,280,261,299
MI,2020-09-30,"1,959","1,862","2,056",76.40,65.20,87.61,"2,564","2,447","2,681"
MN,2020-09-30,733,733,733,72.22,72.22,72.22,"1,015","1,015","1,015"
AK,2020-10-01,103,91,115,74.64,43.87,105.40,138,119,157
AL,2020-10-01,"1,230","1,211","1,248",84.22,80.50,87.95,"1,460","1,440","1,480"
AR,2020-10-01,772,772,772,76.66,76.66,76.66,964,939,989
CA,2020-10-01,"4,975","4,941","5,009",69.75,68.18,71.32,"7,132","7,086","7,178"
CO,2020-10-01,814,811,817,66.10,61.99,70.21,"1,218","1,186","1,250"
CT,2020-10-01,540,540,540,51.63,51.63,51.63,"1,046","1,046","1,046"
DC,2020-10-01,267,267,267,69.90,69.90,69.90,382,382,382
DE,2020-10-01,129,123,135,75.46,75.46,75.46,163,151,175
FL,2020-10-01,"4,766","4,757","4,775",76.40,75.95,76.85,"6,238","6,227","6,249"
GA,2020-10-01,"1,972","1,933","2,010",83.19,79.70,86.69,"2,370","2,323","2,417"
HI,2020-10-01,112,78,146,63.92,63.92,63.92,97,18,176
IA,2020-10-01,498,498,498,71.14,71.14,71.14,700,700,700
ID,2020-10-01,182,182,182,61.07,60.51,61.64,298,297,299
IL,2020-10-01,"2,023","1,940","2,107",57.85,52.53,63.17,"3,352","3,216","3,488"
IN,2020-10-01,"1,475","1,464","1,487",65.90,63.91,67.89,"2,239","2,218","2,260"
KS,2020-10-01,570,543,598,80.54,70.88,90.21,718,667,769
KY,2020-10-01,"1,074","1,067","1,081",71.03,69.89,72.17,"1,512","1,507","1,517"
LA,2020-10-01,"1,188","1,178","1,197",66.04,63.56,68.53,"1,689","1,630","1,748"
MA,2020-10-01,998,988,"1,009",54.47,54.47,54.47,"1,833","1,833","1,833"
MD,2020-10-01,928,928,928,68.04,68.04,68.04,"1,355","1,355","1,355"
ME,2020-10-01,214,201,228,73.71,66.69,80.73,291,271,311
MI,2020-10-01,"1,966","1,869","2,063",76.62,65.42,87.81,"2,566","2,450","2,682"
MN,2020-10-01,731,731,731,72.95,72.95,72.95,"1,002","1,002","1,002"
AK,2020-10-02,97,85,109,70.29,39.80,100.78,138,119,157
AL,2020-10-02,"1,242","1,224","1,261",84.06,80.38,87.73,"1,478","1,458","1,498"
AR,2020-10-02,745,741,750,74.76,73.70,75.82,954,929,979
CA,2020-10-02,"4,917","4,882","4,952",69.37,67.78,70.95,"7,089","7,044","7,134"
CO,2020-10-02,803,802,804,65.23,61.12,69.35,"1,219","1,186","1,251"
CT,2020-10-02,541,541,541,51.28,51.28,51.28,"1,055","1,055","1,055"
DC,2020-10-02,264,264,264,74.37,74.37,74.37,355,355,355
DE,2020-10-02,130,125,135,76.07,76.07,76.07,163,152,174
FL,2020-10-02,"4,748","4,742","4,755",76.55,76.26,76.84,"6,203","6,197","6,209"
GA,2020-10-02,"1,956","1,876","2,036",82.72,75.39,90.06,"2,365","2,319","2,411"
HI,2020-10-02,112,79,146,61.14,2.27,120.01,184,106,262
IA,2020-10-02,491,490,492,70.14,70.14,70.14,700,700,700
ID,2020-10-02,189,189,189,63.42,62.72,64.12,298,297,299
IL,2020-10-02,"1,964","1,899","2,028",53.76,52.80,54.73,"3,505","3,389","3,621"
IN,2020-10-02,"1,464","1,445","1,484",65.27,62.18,68.37,"2,243","2,212","2,274"
KS,2020-10-02,561,534,589,79.10,69.46,88.75,718,667,769
KY,2020-10-02,"1,055","1,055","1,055",69.59,69.23,69.95,"1,516","1,513","1,519"
LA,2020-10-02,"1,182","1,174","1,190",67.76,64.99,70.52,"1,650","1,590","1,710"
MA,2020-10-02,996,995,998,54.31,54.31,54.31,"1,835","1,835","1,835"
MD,2020-10-02,928,928,928,68.12,68.12,68.12,"1,352","1,352","1,352"
ME,2020-10-02,216,202,229,74.05,67.20,80.91,291,272,310
MI,2020-10-02,"1,967","1,875","2,059",76.78,66.22,87.33,"2,562","2,452","2,672"
MN,2020-10-02,719,707,731,71.68,71.68,71.68,"1,003","1,003","1,003"
AK,2020-10-03,96,85,107,69.57,40.87,98.27,138,120,156
AL,2020-10-03,"1,206","1,206","1,207",81.73,81.45,82.01,"1,476","1,474","1,478"
AR,2020-10-03,746,729,762,75.66,71.41,79.91,942,916,967
CA,2020-10-03,"4,898","4,871","4,926",68.93,67.70,70.17,"7,106","7,071","7,140"
CO,2020-10-03,800,778,821,65.16,58.70,71.61,"1,216","1,179","1,252"
CT,2020-10-03,528,528,528,50.48,50.48,50.48,"1,046","1,046","1,046"
DC,2020-10-03,274,274,274,78.06,78.06,78.06,351,351,351
DE,2020-10-03,129,124,134,75.93,75.93,75.93,162,152,172
FL,2020-10-03,"4,635","4,612","4,658",74.94,73.63,76.24,"6,185","6,150","6,220"
GA,2020-10-03,"2,005","1,897","2,113",82.76,71.85,93.67,"2,423","2,358","2,488"
HI,2020-10-03,107,74,140,59.04,-0.59,118.68,182,105,258
IA,2020-10-03,479,479,479,68.23,68.23,68.23,702,702,702
ID,2020-10-03,191,191,192,64.21,63.18,65.23,298,296,300
IL,2020-10-03,"1,917","1,852","1,982",55.17,54.05,56.29,"3,318","3,203","3,433"
IN,2020-10-03,"1,426","1,414","1,438",63.73,61.60,65.85,"2,238","2,215","2,261"
KS,2020-10-03,552,480,623,77.35,48.92,105.78,720,638,802
KY,2020-10-03,"1,036",985,"1,087",68.38,57.52,79.24,"1,515","1,450","1,580"
LA,2020-10-03,"1,191","1,190","1,192",66.75,66.36,67.14,"1,687","1,633","1,741"
MA,2020-10-03,959,959,959,52.32,52.32,52.32,"1,833","1,833","1,833"
MD,2020-10-03,928,928,928,68.35,68.35,68.35,"1,346","1,346","1,346"
ME,2020-10-03,217,199,235,74.13,56.83,91.43,292,265,320
MI,2020-10-03,"1,978","1,889","2,067",75.81,65.25,86.36,"2,609","2,503","2,715"
MN,2020-10-03,712,712,712,71.20,70.87,71.53,"1,000",998,"1,002"
AK,2020-10-04,85,75,95,62.04,35.92,88.17,137,121,153
AL,2020-10-04,"1,224","1,223","1,224",82.40,82.13,82.68,"1,485","1,483","1,487"
AR,2020-10-04,735,719,751,74.47,70.30,78.64,942,916,968
CA,2020-10-04,"4,680","4,658","4,701",66.15,65.03,67.27,"7,074","7,039","7,110"
CO,2020-10-04,746,725,768,60.80,54.34,67.27,"1,216","1,179","1,252"
CT,2020-10-04,495,495,495,47.32,47.32,47.32,"1,046","1,046","1,046"
DC,2020-10-04,247,247,247,73.51,73.51,73.51,336,336,336
DE,2020-10-04,123,119,127,72.22,72.22,72.22,162,152,172
FL,2020-10-04,"4,562","4,490","4,633",73.75,70.07,77.42,"6,186","6,096","6,275"
GA,2020-10-04,"1,935","1,821","2,049",80.22,68.80,91.63,"2,412","2,352","2,472"
HI,2020-10-04,97,66,128,54.10,-0.07,108.26,179,105,253
IA,2020-10-04,462,460,464,65.72,65.72,65.72,703,703,703
ID,2020-10-04,177,176,177,59.28,58.37,60.20,298,296,300
IL,2020-10-04,"1,847","1,783","1,911",52.60,51.42,53.78,"3,350","3,235","3,464"
IN,2020-10-04,"1,414","1,402","1,426",63.02,60.94,65.09,"2,244","2,221","2,267"
KS,2020-10-04,532,504,559,72.95,63.79,82.12,720,669,771
KY,2020-10-04,996,945,"1,047",65.74,54.83,76.65,"1,515","1,450","1,580"
LA,2020-10-04,"1,146","1,145","1,147",64.36,63.98,64.74,"1,689","1,637","1,741"
MA,2020-10-04,919,917,921,50.14,50.14,50.14,"1,833","1,833","1,833"
MD,2020-10-04,885,885,885,65.52,65.52,65.52,"1,343","1,343","1,343"
ME,2020-10-04,206,188,224,70.68,53.59,87.76,291,263,319
MI,2020-10-04,"1,917","1,846","1,989",73.79,65.25,82.34,"2,598","2,512","2,684"
MN,2020-10-04,660,636,685,67.74,60.07,75.42,975,948,"1,002"
AK,2020-10-05,85,77,93,61.15,39.67,82.63,139,125,153
AL,2020-10-05,"1,244","1,244","1,244",82.60,82.60,82.60,"1,506","1,506","1,506"
AR,2020-10-05,743,726,761,74.55,69.98,79.12,953,927,979
CA,2020-10-05,"4,714","4,701","4,727",66.71,66.01,67.41,"7,066","7,043","7,089"
CO,2020-10-05,744,743,746,60.27,56.06,64.48,"1,222","1,188","1,256"
CT,2020-10-05,508,508,508,48.57,48.57,48.57,"1,046","1,046","1,046"
DC,2020-10-05,248,248,248,71.26,71.26,71.26,348,348,348
DE,2020-10-05,131,131,131,77.16,77.16,77.16,162,152,172
FL,2020-10-05,"4,530","4,530","4,530",72.43,72.43,72.43,"6,254","6,254","6,254"
GA,2020-10-05,"1,935","1,833","2,037",80.15,70.28,90.03,"2,414","2,373","2,455"
HI,2020-10-05,95,63,126,54.20,-1.67,110.07,175,101,248
IA,2020-10-05,464,464,464,67.15,67.15,67.15,691,689,693
ID,2020-10-05,185,185,185,62.50,62.50,62.50,296,296,296
IL,2020-10-05,"1,856","1,796","1,916",52.87,51.88,53.86,"3,351","3,238","3,464"
IN,2020-10-05,"1,428","1,423","1,432",63.47,62.74,64.21,"2,249","2,241","2,257"
KS,2020-10-05,540,470,611,74.41,47.01,101.81,721,641,801
KY,2020-10-05,"1,012","1,012","1,012",66.75,66.42,67.09,"1,516","1,513","1,519"
LA,2020-10-05,"1,133","1,124","1,142",64.22,61.35,67.09,"1,677","1,620","1,734"
MA,2020-10-05,938,936,940,50.68,49.88,51.47,"1,851","1,841","1,861"
MD,2020-10-05,894,892,897,66.37,66.37,66.37,"1,341","1,341","1,341"
ME,2020-10-05,191,179,203,65.41,59.70,71.12,292,275,309
MI,2020-10-05,"1,933","1,901","1,965",73.58,69.70,77.47,"2,627","2,587","2,667"
MN,2020-10-05,651,650,652,66.77,66.49,67.05,975,975,975
AK,2020-10-06,93,93,93,66.91,66.91,66.91,139,133,145
AL,2020-10-06,"1,259","1,259","1,259",84.44,84.44,84.44,"1,491","1,491","1,491"
AR,2020-10-06,754,739,770,76.77,73.05,80.49,944,921,967
CA,2020-10-06,"4,926","4,905","4,946",68.99,68.01,69.97,"7,140","7,109","7,170"
CO,2020-10-06,815,793,836,66.10,59.94,72.26,"1,222","1,188","1,256"
CT,2020-10-06,529,529,529,50.57,50.57,50.57,"1,046","1,046","1,046"
DC,2020-10-06,252,252,252,72.00,72.00,72.00,350,350,350
DE,2020-10-06,131,131,131,74.01,64.51,83.52,177,167,187
FL,2020-10-06,"4,756","4,742","4,771",76.26,75.39,77.13,"6,237","6,212","6,262"
GA,2020-10-06,"1,989","1,895","2,083",82.17,72.93,91.41,"2,421","2,374","2,468"
HI,2020-10-06,119,88,151,58.40,0.63,116.18,204,134,274
IA,2020-10-06,489,489,489,70.87,70.87,70.87,690,690,690
ID,2020-10-06,196,196,196,65.77,65.77,65.77,298,298,298
IL,2020-10-06,"1,958","1,897","2,019",56.34,53.69,58.98,"3,316","3,196","3,436"
IN,2020-10-06,"1,488","1,476","1,500",66.22,64.41,68.04,"2,247","2,229","2,265"
KS,2020-10-06,577,549,605,78.88,69.40,88.35,729,681,777
KY,2020-10-06,"1,039","1,039","1,039",68.54,68.22,68.85,"1,516","1,513","1,519"
LA,2020-10-06,"1,167","1,158","1,176",66.57,64.07,69.06,"1,675","1,621","1,729"
MA,2020-10-06,991,991,991,53.54,53.54,53.54,"1,851","1,851","1,851"
MD,2020-10-06,935,935,935,68.91,68.91,68.91,"1,351","1,351","1,351"
ME,2020-10-06,207,190,224,70.53,53.82,87.24,294,267,320
MI,2020-10-06,"1,995","1,963","2,026",76.18,72.40,79.96,"2,618","2,580","2,657"
MN,2020-10-06,728,728,728,71.79,71.79,71.79,"1,014","1,014","1,014"
AK,2020-10-07,100,100,100,70.42,70.42,70.42,142,137,147
AL,2020-10-07,"1,266","1,265","1,268",85.00,84.53,85.47,"1,490","1,487","1,493"
AR,2020-10-07,761,748,773,77.37,74.31,80.43,942,920,964
CA,2020-10-07,"4,926","4,887","4,964",69.24,67.61,70.87,"7,114","7,071","7,156"
CO,2020-10-07,840,806,875,67.93,58.84,77.02,"1,227","1,181","1,273"
CT,2020-10-07,545,545,545,52.10,52.10,52.10,"1,046","1,046","1,046"
DC,2020-10-07,233,233,233,65.82,65.82,65.82,354,354,354
DE,2020-10-07,136,136,136,76.84,67.47,86.20,177,168,186
FL,2020-10-07,"4,878","4,875","4,881",77.85,77.73,77.97,"6,266","6,263","6,269"
GA,2020-10-07,"2,005","1,925","2,084",82.43,74.47,90.38,"2,432","2,387","2,477"
HI,2020-10-07,128,100,156,61.24,9.03,113.46,209,146,272
IA,2020-10-07,480,480,480,69.46,69.46,69.46,691,691,691
ID,2020-10-07,205,205,205,68.79,68.79,68.79,298,298,298
IL,2020-10-07,"2,056","1,997","2,115",58.48,56.56,60.40,"3,369","3,260","3,478"
IN,2020-10-07,"1,499","1,492","1,505",66.76,65.64,67.87,"2,245","2,234","2,256"
KS,2020-10-07,580,510,651,78.68,52.49,104.88,736,661,812
KY,2020-10-07,"1,075","1,056","1,094",70.91,67.94,73.88,"1,516","1,513","1,519"
LA,2020-10-07,"1,187","1,172","1,202",66.32,62.13,70.52,"1,749","1,695","1,803"
MA,2020-10-07,"1,021","1,021","1,021",55.19,55.19,55.19,"1,850","1,850","1,850"
MD,2020-10-07,930,930,930,69.05,69.05,69.05,"1,341","1,341","1,341"
ME,2020-10-07,196,185,207,66.44,62.26,70.62,295,281,309
MI,2020-10-07,"1,997","1,970","2,024",76.90,73.63,80.17,"2,597","2,564","2,630"
MN,2020-10-07,744,742,746,73.16,72.51,73.80,"1,017","1,014","1,020"
AK,2020-10-08,94,94,94,66.67,66.67,66.67,141,141,141
AL,2020-10-08,"1,264","1,245","1,282",84.57,80.92,88.22,"1,494","1,474","1,514"
AR,2020-10-08,772,772,773,77.54,77.37,77.71,955,933,977
CA,2020-10-08,"4,978","4,906","5,050",70.00,65.93,74.07,"7,112","6,973","7,251"
CO,2020-10-08,827,801,853,66.92,60.54,73.30,"1,231","1,202","1,260"
CT,2020-10-08,526,526,526,50.29,50.29,50.29,"1,046","1,046","1,046"
DC,2020-10-08,231,231,231,62.43,62.43,62.43,370,370,370
DE,2020-10-08,138,138,138,77.97,68.76,87.17,177,168,186
FL,2020-10-08,"4,870","4,848","4,892",77.65,76.53,78.77,"6,272","6,244","6,300"
GA,2020-10-08,"1,997","1,964","2,030",82.69,78.46,86.93,"2,415","2,375","2,455"
HI,2020-10-08,126,98,155,61.71,14.56,108.85,205,150,260
IA,2020-10-08,493,493,493,71.24,71.24,71.24,692,692,692
ID,2020-10-08,182,182,182,61.07,61.07,61.07,298,298,298
IL,2020-10-08,"2,104","2,051","2,158",59.56,57.63,61.49,"3,369","3,261","3,477"
IN,2020-10-08,"1,535","1,529","1,541",69.00,67.98,70.03,"2,224","2,214","2,234"
KS,2020-10-08,580,560,600,78.88,76.54,81.22,734,700,768
KY,2020-10-08,"1,094","1,092","1,095",72.13,71.79,72.47,"1,516","1,514","1,518"
LA,2020-10-08,"1,198","1,187","1,208",68.37,64.14,72.61,"1,709","1,655","1,763"
MA,2020-10-08,"1,016","1,016","1,016",54.89,54.89,54.89,"1,851","1,851","1,851"
MD,2020-10-08,940,938,943,70.46,70.46,70.46,"1,327","1,327","1,327"
ME,2020-10-08,204,193,214,68.98,66.42,71.54,295,281,309
MI,2020-10-08,"2,015","1,992","2,038",77.35,74.61,80.09,"2,605","2,577","2,633"
MN,2020-10-08,754,754,754,73.63,73.63,73.63,"1,024","1,024","1,024"
AK,2020-10-09,86,86,86,62.77,62.77,62.77,137,137,137
AL,2020-10-09,"1,316","1,316","1,316",87.15,87.15,87.15,"1,510","1,510","1,510"
AR,2020-10-09,750,749,751,75.47,74.76,76.18,954,933,975
CA,2020-10-09,"4,997","4,975","5,019",70.29,69.49,71.10,"7,109","7,097","7,121"
CO,2020-10-09,825,804,847,67.20,61.93,72.47,"1,224","1,200","1,248"
CT,2020-10-09,503,499,507,48.09,48.09,48.09,"1,046","1,046","1,046"
DC,2020-10-09,233,233,233,62.97,62.97,62.97,370,370,370
DE,2020-10-09,141,141,141,80.11,70.73,89.50,176,167,185
FL,2020-10-09,"4,824","4,800","4,847",77.06,75.69,78.43,"6,260","6,221","6,298"
GA,2020-10-09,"2,026","1,999","2,054",83.98,80.43,87.53,"2,413","2,379","2,447"
HI,2020-10-09,122,94,151,60.34,27.09,93.60,203,172,234
IA,2020-10-09,506,505,506,72.84,72.84,72.84,694,694,694
ID,2020-10-09,194,194,194,65.10,63.32,66.89,298,295,301
IL,2020-10-09,"2,114","2,063","2,164",59.71,58.18,61.25,"3,408","3,306","3,509"
IN,2020-10-09,"1,505","1,495","1,516",67.29,65.57,69.00,"2,237","2,220","2,254"
KS,2020-10-09,571,552,590,77.60,73.86,81.34,733,699,768
KY,2020-10-09,"1,113","1,113","1,113",73.61,73.61,73.61,"1,512","1,512","1,512"
LA,2020-10-09,"1,137","1,128","1,146",66.44,62.36,70.52,"1,674","1,622","1,725"
MA,2020-10-09,978,976,979,51.18,51.18,51.18,"1,910","1,910","1,910"
MD,2020-10-09,955,934,976,74.62,69.69,79.54,"1,270","1,248","1,293"
ME,2020-10-09,215,205,225,69.47,58.87,80.06,310,296,323
MI,2020-10-09,"1,988","1,965","2,010",77.12,74.24,80.01,"2,577","2,546","2,608"
MN,2020-10-09,750,750,750,73.53,73.53,73.53,"1,020","1,020","1,020"
AK,2020-10-10,89,89,89,64.96,64.96,64.96,137,137,137
AL,2020-10-10,"1,273","1,269","1,278",83.99,83.09,84.90,"1,516","1,511","1,521"
AR,2020-10-10,722,715,730,72.49,70.53,74.46,958,938,978
CA,2020-10-10,"4,862","4,839","4,886",69.44,68.35,70.54,"7,002","6,971","7,033"
CO,2020-10-10,833,829,837,67.67,65.72,69.63,"1,227","1,212","1,242"
CT,2020-10-10,495,495,495,47.32,47.32,47.32,"1,046","1,046","1,046"
DC,2020-10-10,258,238,278,70.68,51.81,89.56,365,335,395
DE,2020-10-10,132,132,132,75.86,67.19,84.53,174,165,183
FL,2020-10-10,"4,702","4,680","4,724",75.73,74.60,76.86,"6,209","6,181","6,237"
GA,2020-10-10,"2,016","2,007","2,025",83.51,82.46,84.57,"2,414","2,404","2,424"
HI,2020-10-10,132,105,159,64.39,34.66,94.12,205,176,234
IA,2020-10-10,478,478,479,68.95,68.95,68.95,694,694,694
ID,2020-10-10,194,194,195,65.21,64.53,65.89,298,297,299
IL,2020-10-10,"2,023","1,972","2,075",57.05,54.99,59.11,"3,422","3,322","3,522"
IN,2020-10-10,"1,467","1,456","1,477",65.25,63.31,67.19,"2,248","2,226","2,270"
KS,2020-10-10,557,538,577,75.62,70.59,80.64,734,698,770
KY,2020-10-10,"1,096","1,088","1,104",72.68,70.73,74.63,"1,508","1,495","1,521"
LA,2020-10-10,"1,124","1,122","1,127",66.08,63.15,69.01,"1,653","1,610","1,697"
